time,FailOnTouchObstacleMed_pos_x,FailOnTouchObstacleMed_pos_y,FailOnTouchObstacleMed_pos_z,FailOnTouchObstacleMed_rot_x,FailOnTouchObstacleMed_rot_y,FailOnTouchObstacleMed_rot_z
1116.844,0.2525,0.79,-0.105,0,0,0
1116.856,0.2525,0.79,-0.105,0,0,0
1116.867,0.2525,0.79,-0.105,0,0,0
1116.878,0.2525,0.79,-0.105,0,0,0
1116.889,0.2525,0.79,-0.105,0,0,0
1116.9,0.2525,0.79,-0.105,0,0,0
1116.911,0.2525,0.79,-0.105,0,0,0
1116.922,0.2525,0.79,-0.105,0,0,0
1116.933,0.2525,0.79,-0.105,0,0,0
1116.944,0.2525,0.79,-0.105,0,0,0
1116.9560000000001,0.2525,0.79,-0.105,0,0,0
1116.9669999999999,0.2525,0.79,-0.105,0,0,0
1116.978,0.2525,0.79,-0.105,0,0,0
1116.989,0.2525,0.79,-0.105,0,0,0
1117.0,0.2525,0.79,-0.105,0,0,0
1117.011,0.2525,0.79,-0.105,0,0,0
1117.022,0.2525,0.79,-0.105,0,0,0
1117.0330000000001,0.2525,0.79,-0.105,0,0,0
1117.0439999999999,0.2525,0.79,-0.105,0,0,0
1117.056,0.2525,0.79,-0.105,0,0,0
1117.067,0.2525,0.79,-0.105,0,0,0
1117.078,0.2525,0.79,-0.105,0,0,0
1117.089,0.2525,0.79,-0.105,0,0,0
1117.1,0.2525,0.79,-0.105,0,0,0
1117.111,0.2525,0.79,-0.105,0,0,0
1117.122,0.2525,0.79,-0.105,0,0,0
1117.133,0.2525,0.79,-0.105,0,0,0
1117.145,0.2525,0.79,-0.105,0,0,0
1117.156,0.2525,0.79,-0.105,0,0,0
1117.167,0.2525,0.79,-0.105,0,0,0
1117.178,0.2525,0.79,-0.105,0,0,0
1117.1889999999999,0.2525,0.79,-0.105,0,0,0
1117.2,0.2525,0.79,-0.105,0,0,0
1117.211,0.2525,0.79,-0.105,0,0,0
1117.222,0.2525,0.79,-0.105,0,0,0
1117.233,0.2525,0.79,-0.105,0,0,0
1117.245,0.2525,0.79,-0.105,0,0,0
1117.256,0.2525,0.79,-0.105,0,0,0
1117.267,0.2525,0.79,-0.105,0,0,0
1117.278,0.2525,0.79,-0.105,0,0,0
1117.289,0.2525,0.79,-0.105,0,0,0
1117.3,0.2525,0.79,-0.105,0,0,0
1117.3110000000001,0.2525,0.79,-0.105,0,0,0
1117.322,0.2525,0.79,-0.105,0,0,0
1117.333,0.2525,0.79,-0.105,0,0,0
1117.344,0.2525,0.79,-0.105,0,0,0
1117.356,0.2525,0.79,-0.105,0,0,0
1117.367,0.2525,0.79,-0.105,0,0,0
1117.378,0.2525,0.79,-0.105,0,0,0
1117.389,0.2525,0.79,-0.105,0,0,0
1117.4,0.2525,0.79,-0.105,0,0,0
1117.411,0.2525,0.79,-0.105,0,0,0
1117.422,0.2525,0.79,-0.105,0,0,0
1117.433,0.2525,0.79,-0.105,0,0,0
1117.444,0.2525,0.79,-0.105,0,0,0
1117.4560000000001,0.2525,0.79,-0.105,0,0,0
1117.4669999999999,0.2525,0.79,-0.105,0,0,0
1117.478,0.2525,0.79,-0.105,0,0,0
1117.489,0.2525,0.79,-0.105,0,0,0
1117.5,0.2525,0.79,-0.105,0,0,0
1117.511,0.2525,0.79,-0.105,0,0,0
1117.522,0.2525,0.79,-0.105,0,0,0
1117.5330000000001,0.2525,0.79,-0.105,0,0,0
1117.5439999999999,0.2525,0.79,-0.105,0,0,0
1117.556,0.2525,0.79,-0.105,0,0,0
1117.567,0.2525,0.79,-0.105,0,0,0
1117.578,0.2525,0.79,-0.105,0,0,0
1117.589,0.2525,0.79,-0.105,0,0,0
1117.6,0.2525,0.79,-0.105,0,0,0
1117.611,0.2525,0.79,-0.105,0,0,0
