time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
418.2,-0.0475,0.79,-0.105,0.0,0.0,0.0
418.2111,-0.0475,0.79,-0.105,0.0002,0.0002,0.0002
418.2222,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.2333,-0.0475,0.79,-0.105,0.0005,0.0005,0.0005
418.2444,-0.0475,0.79,-0.105,0.0005,0.0005,0.0005
418.2556,-0.0475,0.79,-0.105,0.0005,0.0005,0.0005
418.2667,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.2778,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.2889,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.3,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.3111,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.3222,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.3333,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.3445,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.3556,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.3667,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.3778,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.3889,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.4,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.4111,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.4222,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.4333,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.4445,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.4556,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.4667,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.4778,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.4889,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.5,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.5111,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.5222,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.5334,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.5445,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.5556,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.5667,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.5778,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.5889,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.6,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.6111,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.6222,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.6333,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.6444,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.6556,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.6667,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.6778,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.6889,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.7,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.7111,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.7222,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.7333,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.7444,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.7556,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.7667,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.7778,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.7889,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.8,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.8111,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.8222,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.8333,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.8445,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.8556,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.8667,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.8778,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.8889,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.9,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.9111,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.9222,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.9333,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.9445,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.9556,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.9667,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.9778,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
418.9889,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.0,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.0111,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.0222,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.0334,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.0445,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.0556,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.0667,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.0778,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.0889,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.1,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.1111,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.1222,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.1333,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.1444,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.1556,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.1667,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.1778,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.1889,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.2,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.2111,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.2222,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.2333,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.2444,-0.0475,0.79,-0.105,0.0004,0.0004,0.0004
419.2556,-0.0475,0.7901,-0.1048,0.1899,0.1899,0.1899
419.2667,-0.0475,0.7902,-0.1044,0.5315,0.5315,0.5315
419.2778,-0.0475,0.7905,-0.1038,1.1451,1.1451,1.1451
419.2889,-0.0475,0.7907,-0.1032,1.7355,1.7355,1.7355
419.3,-0.0475,0.7909,-0.1026,2.2759,2.2759,2.2759
419.3111,-0.0472,0.7914,-0.1073,4.0978,4.0978,4.0978
419.3222,-0.0469,0.7926,-0.1075,8.6545,8.6545,8.6545
419.3333,-0.0467,0.7931,-0.1075,9.3712,9.3712,9.3712
419.3445,-0.0466,0.7933,-0.1074,9.8755,9.8755,9.8755
419.3556,-0.0465,0.7934,-0.1073,10.1202,10.1202,10.1202
419.3667,-0.0463,0.7934,-0.1073,10.2679,10.2679,10.2679
419.3778,-0.0458,0.7935,-0.1071,10.3626,10.3626,10.3626
419.3889,-0.0451,0.7934,-0.1068,10.3052,10.3052,10.3052
419.4,-0.044000000000000004,0.7931,-0.1065,10.2256,10.2256,10.2256
419.4111,-0.0427,0.7928,-0.1061,10.0888,10.0888,10.0888
419.4222,-0.0413,0.7927,-0.1057,9.9429,9.9429,9.9429
419.4333,-0.0401,0.7926,-0.1055,9.796,9.796,9.796
419.4445,-0.039,0.7927,-0.1053,9.8057,9.8057,9.8057
419.4556,-0.0379,0.7927,-0.1051,9.8782,9.8782,9.8782
419.4667,-0.0369,0.7928,-0.1049,9.8838,9.8838,9.8838
419.4778,-0.0361,0.7929,-0.1047,9.9091,9.9091,9.9091
419.4889,-0.0353,0.7929999999999999,-0.1045,9.8734,9.8734,9.8734
419.5,-0.0345,0.7929999999999999,-0.1043,9.7649,9.7649,9.7649
419.5111,-0.0337,0.7931,-0.10400000000000001,9.7228,9.7228,9.7228
419.5222,-0.0327,0.7929999999999999,-0.1035,9.5468,9.5468,9.5468
419.5334,-0.0316,0.7931,-0.10300000000000001,9.3987,9.3987,9.3987
419.5445,-0.0305,0.7931,-0.1023,9.3826,9.3826,9.3826
419.5556,-0.0292,0.7932,-0.1015,9.3595,9.3595,9.3595
419.5667,-0.0278,0.7932,-0.1008,9.1704,9.1704,9.1704
419.5778,-0.0263,0.7932,-0.1,8.9975,8.9975,8.9975
419.5889,-0.0247,0.7932,-0.0993,8.8198,8.8198,8.8198
419.6,-0.0231,0.7932,-0.0986,8.6687,8.6687,8.6687
419.6111,-0.0214,0.7933,-0.0978,8.4888,8.4888,8.4888
419.6222,-0.0197,0.7933,-0.0969,8.314,8.314,8.314
419.6333,-0.0177,0.7932,-0.096,8.1189,8.1189,8.1189
419.6444,-0.0157,0.7932,-0.0951,7.9363,7.9363,7.9363
419.6556,-0.0134,0.7931,-0.0941,7.7001,7.7001,7.7001
419.6667,-0.0109,0.7931,-0.09300000000000001,7.5109,7.5109,7.5109
419.6778,-0.0083,0.7931,-0.092,7.3705,7.3705,7.3705
419.6889,-0.0059,0.7931,-0.0909,7.3359,7.3359,7.3359
419.7,-0.0036,0.7932,-0.0899,7.3408,7.3408,7.3408
419.7111,-0.0012,0.7932,-0.0889,7.3743,7.3743,7.3743
419.7222,0.0013,0.7931,-0.0879,7.345,7.345,7.345
419.7333,0.0039,0.7929999999999999,-0.087,7.2656,7.2656,7.2656
419.7444,0.0065,0.7929,-0.086,7.2877,7.2877,7.2877
419.7556,0.0093,0.7929,-0.0848,7.3625,7.3625,7.3625
419.7667,0.0121,0.7928,-0.0835,7.3926,7.3926,7.3926
419.7778,0.015,0.7928,-0.0822,7.3744,7.3744,7.3744
419.7889,0.0185,0.7927,-0.0808,7.2621,7.2621,7.2621
419.8,0.022000000000000002,0.7927,-0.0794,7.152,7.152,7.152
419.8111,0.0257,0.7927,-0.0781,6.9613,6.9613,6.9613
419.8222,0.0293,0.7926,-0.0769,6.7778,6.7778,6.7778
419.8333,0.0327,0.7926,-0.0758,6.6578,6.6578,6.6578
419.8445,0.0361,0.7925,-0.0746,6.5973,6.5973,6.5973
419.8556,0.0398,0.7925,-0.0735,6.502999999999999,6.502999999999999,6.502999999999999
419.8667,0.0435,0.7924,-0.0726,6.3703,6.3703,6.3703
419.8778,0.0469,0.7924,-0.0715,6.4214,6.4214,6.4214
419.8889,0.0505,0.7924,-0.0705,6.3334,6.3334,6.3334
419.9,0.0542,0.7925,-0.0692,6.5126,6.5126,6.5126
419.9111,0.0582,0.7924,-0.0681,6.4002,6.4002,6.4002
419.9222,0.0622,0.7924,-0.067,6.2121,6.2121,6.2121
419.9333,0.0661,0.7925,-0.066,5.9704,5.9704,5.9704
419.9445,0.0699,0.7925,-0.0651,5.8262,5.8262,5.8262
419.9556,0.0735,0.7925,-0.0642,5.664,5.664,5.664
419.9667,0.077,0.7926,-0.0633,5.5920000000000005,5.5920000000000005,5.5920000000000005
419.9778,0.0804,0.7926,-0.0624,5.5274,5.5274,5.5274
419.9889,0.0838,0.7927,-0.0617,5.4179,5.4179,5.4179
420.0,0.0871,0.7928,-0.0609,5.4999,5.4999,5.4999
420.0111,0.0905,0.7928,-0.0602,5.5175,5.5175,5.5175
420.0222,0.0938,0.7928,-0.0594,5.5315,5.5315,5.5315
420.0334,0.0972,0.7928,-0.0587,5.4048,5.4048,5.4048
420.0445,0.1006,0.7928,-0.057999999999999996,5.3571,5.3571,5.3571
420.0556,0.10400000000000001,0.7928,-0.0572,5.2703,5.2703,5.2703
420.0667,0.1075,0.7926,-0.0564,5.1422,5.1422,5.1422
420.0778,0.111,0.7926,-0.0555,5.1475,5.1475,5.1475
420.0889,0.1146,0.7924,-0.0546,4.9719999999999995,4.9719999999999995,4.9719999999999995
420.1,0.1181,0.7923,-0.0539,4.6962,4.6962,4.6962
420.1111,0.1212,0.7922,-0.0533,4.6194,4.6194,4.6194
420.1222,0.1242,0.7921,-0.0527,4.5035,4.5035,4.5035
420.1333,0.127,0.792,-0.0521,4.4172,4.4172,4.4172
420.1444,0.1296,0.7919,-0.0516,4.3651,4.3651,4.3651
420.1556,0.1322,0.7918,-0.0511,4.3184,4.3184,4.3184
420.1667,0.1347,0.7919,-0.0506,4.2714,4.2714,4.2714
420.1778,0.1373,0.7919,-0.0502,4.3017,4.3017,4.3017
420.1889,0.1398,0.7919,-0.0498,4.2836,4.2836,4.2836
420.2,0.1421,0.7919,-0.0494,4.2685,4.2685,4.2685
