start_time,end_time,dominant_object,non_dominant_object,interaction_type
702.3889,702.5444,Hand,FailOnTouchObstacleShort,RightGate
702.3889,702.5444,Hand,FailOnTouchObstacleLong,LeftGate
702.3889,702.5444,Hand,FailOnTouchObstacleMed,RightGate
702.4222,702.6334,HandToWrist,FailOnTouchObstacleShort,RightGate
702.4222,702.6334,HandToWrist,FailOnTouchObstacleLong,LeftGate
702.4222,702.6334,HandToWrist,FailOnTouchObstacleMed,RightGate
702.4889,704.9222,WristToElbow,FailOnTouchObstacleShort,RightGate
702.4889,704.9222,WristToElbow,FailOnTouchObstacleLong,LeftGate
702.4889,704.9222,WristToElbow,FailOnTouchObstacleMed,RightGate
702.8334,703.8889,Hand,FailOnTouchObstacleShort-1,LeftGate
702.8334,703.6,Hand,FailOnTouchObstacleMed-1,LeftGate
702.8334,703.8889,Hand,FailOnTouchObstacleLong-1,RightGate
702.9111,704.0667,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
702.9111,702.9333,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
702.9111,704.0667,HandToWrist,FailOnTouchObstacleLong-1,RightGate
702.9241,703.4379,Hand,FailOnTouchObstacleMed-1,PickedUp
702.9445,703.5222,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
703.7889,704.4667,Hand,FailOnTouchObstacleMed-1,LeftGate
703.8223,704.4556,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
703.8223,704.4556,WristToElbow,FailOnTouchObstacleLong-1,RightGate
703.8667,704.4445,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
704.0778,704.2556,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
704.1304,,Hand,Target,PickedUp
704.2556,704.5889,HandToWrist,FailOnTouchObstacleLong-1,RightGate
704.2556,704.5889,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
704.4,704.6111,Hand,FailOnTouchObstacleLong-1,RightGate
704.4,704.6111,Hand,FailOnTouchObstacleShort-1,LeftGate
704.8,705.0,HandToWrist,FailOnTouchObstacleShort,RightGate
704.8,705.0,HandToWrist,FailOnTouchObstacleLong,LeftGate
704.8,705.0,HandToWrist,FailOnTouchObstacleMed,RightGate
704.8445,705.0111,Hand,FailOnTouchObstacleLong,LeftGate
704.8445,705.0111,Hand,FailOnTouchObstacleMed,RightGate
704.8445,705.0111,Hand,FailOnTouchObstacleShort,RightGate
