time,FailOnTouchObstacleMed_pos_x,FailOnTouchObstacleMed_pos_y,FailOnTouchObstacleMed_pos_z,FailOnTouchObstacleMed_rot_x,FailOnTouchObstacleMed_rot_y,FailOnTouchObstacleMed_rot_z
142.2889,0.0925,0.79,-0.105,0.0,0.0,0.0
142.3,0.0925,0.79,-0.105,0.0,0.0,0.0
142.3111,0.0925,0.79,-0.105,0.0,0.0,0.0
142.3222,0.0925,0.79,-0.105,0.0,0.0,0.0
142.3333,0.0925,0.79,-0.105,0.0,0.0,0.0
142.3445,0.0925,0.79,-0.105,0.0,0.0,0.0
142.3556,0.0925,0.79,-0.105,0.0,0.0,0.0
142.3667,0.0925,0.79,-0.105,0.0,0.0,0.0
142.3778,0.0925,0.79,-0.105,0.0,0.0,0.0
142.3889,0.0925,0.79,-0.105,0.0,0.0,0.0
142.4,0.0925,0.79,-0.105,0.0,0.0,0.0
142.4111,0.0925,0.79,-0.105,0.0,0.0,0.0
142.4222,0.0925,0.79,-0.105,0.0,0.0,0.0
142.4333,0.0925,0.79,-0.105,0.0,0.0,0.0
142.4444,0.0925,0.79,-0.105,0.0,0.0,0.0
142.4556,0.0925,0.79,-0.105,0.0,0.0,0.0
142.4667,0.0925,0.79,-0.105,0.0,0.0,0.0
142.4778,0.0925,0.79,-0.105,0.0,0.0,0.0
142.4889,0.0925,0.79,-0.105,0.0,0.0,0.0
142.5,0.0925,0.79,-0.105,0.0,0.0,0.0
142.5111,0.0925,0.79,-0.105,0.0,0.0,0.0
142.5222,0.0925,0.79,-0.105,0.0,0.0,0.0
142.5333,0.0925,0.79,-0.105,0.0,0.0,0.0
142.5444,0.0925,0.79,-0.105,0.0,0.0,0.0
142.5556,0.0925,0.79,-0.105,0.0,0.0,0.0
142.5667,0.0925,0.79,-0.105,0.0,0.0,0.0
142.5778,0.0925,0.79,-0.105,0.0,0.0,0.0
142.5889,0.0925,0.79,-0.105,0.0,0.0,0.0
142.6,0.0925,0.79,-0.105,0.0,0.0,0.0
142.6111,0.0925,0.79,-0.105,0.0,0.0,0.0
142.6222,0.0925,0.79,-0.105,0.0,0.0,0.0
142.6333,0.0925,0.79,-0.105,0.0,0.0,0.0
142.6445,0.0925,0.79,-0.105,0.0,0.0,0.0
142.6556,0.0925,0.79,-0.105,0.0,0.0,0.0
142.6667,0.0925,0.79,-0.105,0.0,0.0,0.0
142.6778,0.0925,0.79,-0.105,0.0,0.0,0.0
142.6889,0.0925,0.79,-0.105,0.0,0.0,0.0
142.7,0.0925,0.79,-0.105,0.0,0.0,0.0
142.7111,0.0925,0.79,-0.105,0.0,0.0,0.0
142.7222,0.0925,0.79,-0.105,0.0,0.0,0.0
142.7333,0.0925,0.79,-0.105,0.0,0.0,0.0
142.7444,0.0925,0.79,-0.105,0.0,0.0,0.0
142.7556,0.0925,0.79,-0.105,0.0,0.0,0.0
142.7667,0.0925,0.79,-0.105,0.0,0.0,0.0
142.7778,0.0925,0.79,-0.105,0.0,0.0,0.0
142.7889,0.0925,0.79,-0.105,0.0,0.0,0.0
142.8,0.0925,0.79,-0.105,0.0,0.0,0.0
142.8111,0.0925,0.79,-0.105,0.0,0.0,0.0
142.8222,0.0925,0.79,-0.105,0.0,0.0,0.0
142.8333,0.0925,0.79,-0.105,0.0,0.0,0.0
142.8445,0.0925,0.79,-0.105,0.0,0.0,0.0
142.8556,0.0925,0.79,-0.105,0.0,0.0,0.0
142.8667,0.0925,0.79,-0.105,0.0,0.0,0.0
142.8778,0.0925,0.79,-0.105,0.0,0.0,0.0
142.8889,0.0925,0.79,-0.105,0.0,0.0,0.0
142.9,0.0925,0.79,-0.105,0.0,0.0,0.0
142.9111,0.0925,0.79,-0.105,0.0,0.0,0.0
142.9222,0.0925,0.79,-0.105,0.0,0.0,0.0
142.9333,0.0925,0.79,-0.105,0.0,0.0,0.0
142.9444,0.0925,0.79,-0.105,0.0,0.0,0.0
142.9556,0.0925,0.79,-0.105,0.0,0.0,0.0
142.9667,0.0925,0.79,-0.105,0.0,0.0,0.0
142.9778,0.0925,0.79,-0.105,0.0,0.0,0.0
142.9889,0.0925,0.79,-0.105,0.0,0.0,0.0
143.0,0.0925,0.79,-0.105,0.0,0.0,0.0
143.0111,0.0925,0.79,-0.105,0.0,0.0,0.0
143.0222,0.0925,0.79,-0.105,0.0,0.0,0.0
143.0333,0.0925,0.79,-0.105,0.0,0.0,0.0
143.0444,0.0925,0.79,-0.105,0.0,0.0,0.0
143.0556,0.0925,0.79,-0.105,0.0,0.0,0.0
143.0667,0.0925,0.79,-0.105,0.0,0.0,0.0
143.0778,0.0925,0.79,-0.105,0.0,0.0,0.0
143.0889,0.0925,0.79,-0.105,0.0,0.0,0.0
143.1,0.0925,0.79,-0.105,0.0,0.0,0.0
143.1111,0.0925,0.79,-0.105,0.0,0.0,0.0
143.1222,0.0925,0.79,-0.105,0.0,0.0,0.0
143.1333,0.0925,0.79,-0.105,0.0,0.0,0.0
143.1445,0.0925,0.79,-0.105,0.0,0.0,0.0
143.1556,0.0925,0.79,-0.105,0.0,0.0,0.0
143.1667,0.0925,0.79,-0.105,0.0,0.0,0.0
143.1778,0.0925,0.79,-0.105,0.0,0.0,0.0
143.1889,0.0925,0.79,-0.105,0.0,0.0,0.0
143.2,0.0925,0.79,-0.105,0.0,0.0,0.0
143.2111,0.0925,0.79,-0.105,0.0,0.0,0.0
143.2222,0.0925,0.79,-0.105,0.0,0.0,0.0
143.2333,0.0925,0.79,-0.105,0.0,0.0,0.0
143.2444,0.0925,0.79,-0.105,0.0,0.0,0.0
143.2556,0.0925,0.79,-0.105,0.0,0.0,0.0
143.2667,0.0925,0.79,-0.105,0.0,0.0,0.0
143.2778,0.0925,0.79,-0.105,0.0,0.0,0.0
143.2889,0.0925,0.79,-0.105,0.0,0.0,0.0
143.3,0.0925,0.79,-0.105,0.0,0.0,0.0
143.3111,0.0925,0.79,-0.105,0.0,0.0,0.0
143.3222,0.0927,0.7911,-0.1044,4.3259,4.3259,4.3259
143.3333,0.0931,0.7915,-0.1035,4.8829,4.8829,4.8829
143.3445,0.0938,0.7918,-0.1023,5.4422,5.4422,5.4422
143.3556,0.0949,0.792,-0.1013,6.303,6.303,6.303
143.3667,0.0964,0.7922,-0.1004,6.789,6.789,6.789
143.3778,0.0983,0.7923,-0.0996,7.3156,7.3156,7.3156
143.3889,0.1005,0.7924,-0.0991,7.5258,7.5258,7.5258
143.4,0.10300000000000001,0.7924,-0.0988,7.4865,7.4865,7.4865
143.4111,0.1057,0.7924,-0.0987,7.5531,7.5531,7.5531
143.4222,0.1085,0.7924,-0.0986,7.5211,7.5211,7.5211
143.4333,0.1114,0.7924,-0.0985,7.3623,7.3623,7.3623
143.4444,0.1142,0.7923,-0.0985,7.1115,7.1115,7.1115
143.4556,0.1167,0.7921,-0.0985,6.452999999999999,6.452999999999999,6.452999999999999
143.4667,0.1193,0.7921,-0.0986,6.5276,6.5276,6.5276
143.4778,0.1217,0.7919,-0.0991,5.3472,5.3472,5.3472
143.4889,0.1252,0.7918,-0.1,5.1843,5.1843,5.1843
143.5,0.1294,0.7918,-0.10099999999999999,5.2825,5.2825,5.2825
143.5111,0.1339,0.7922,-0.1021,5.0966,5.0966,5.0966
143.5222,0.1384,0.7927,-0.1031,4.8692,4.8692,4.8692
143.5333,0.1433,0.7929999999999999,-0.1042,4.7459,4.7459,4.7459
143.5444,0.1481,0.7929,-0.1053,4.7448,4.7448,4.7448
143.5556,0.1522,0.7926,-0.1063,4.6777,4.6777,4.6777
143.5667,0.1555,0.7921,-0.1073,4.5385,4.5385,4.5385
143.5778,0.1587,0.7916,-0.1084,4.3555,4.3555,4.3555
143.5889,0.1622,0.7915,-0.1095,4.3834,4.3834,4.3834
143.6,0.1661,0.7915,-0.1105,4.5106,4.5106,4.5106
143.6111,0.1695,0.7916,-0.1112,4.5569,4.5569,4.5569
143.6222,0.17300000000000001,0.7916,-0.11199999999999999,4.4178,4.4178,4.4178
143.6333,0.1761,0.7916,-0.1127,4.4565,4.4565,4.4565
143.6445,0.1791,0.7914,-0.1137,4.3283,4.3283,4.3283
143.6556,0.1824,0.7915,-0.1145,4.5202,4.5202,4.5202
143.6667,0.1856,0.7915,-0.1153,4.5795,4.5795,4.5795
143.6778,0.1886,0.7915,-0.11599999999999999,4.6958,4.6958,4.6958
143.6889,0.1912,0.7915,-0.1165,4.7505,4.7505,4.7505
143.7,0.1931,0.7913,-0.11699999999999999,4.7313,4.7313,4.7313
143.7111,0.1947,0.7914,-0.1169,5.1381,5.1381,5.1381
143.7222,0.1963,0.7914,-0.1167,5.381,5.381,5.381
143.7333,0.1979,0.7914,-0.1165,5.6283,5.6283,5.6283
143.7444,0.1993,0.7913,-0.1163,5.7797,5.7797,5.7797
143.7556,0.2006,0.7911,-0.1162,5.8579,5.8579,5.8579
143.7667,0.2017,0.7909999999999999,-0.1161,5.9205,5.9205,5.9205
143.7778,0.2027,0.7909,-0.11599999999999999,5.9971,5.9971,5.9971
143.7889,0.2036,0.7908,-0.1157,6.1385,6.1385,6.1385
143.8,0.2044,0.7907,-0.1155,6.1063,6.1063,6.1063
143.8111,0.2051,0.7906,-0.1154,6.0043,6.0043,6.0043
143.8222,0.2059,0.7905,-0.1155,5.9229,5.9229,5.9229
143.8333,0.2065,0.7905,-0.1158,5.9263,5.9263,5.9263
143.8445,0.2068,0.7905,-0.1161,5.9772,5.9772,5.9772
143.8556,0.2072,0.7906,-0.1166,6.2837,6.2837,6.2837
143.8667,0.2073,0.7906,-0.11699999999999999,6.3895,6.3895,6.3895
143.8778,0.2071,0.7906,-0.1174,6.3001,6.3001,6.3001
143.8889,0.2083,0.792,-0.1182,5.6209,5.6209,5.6209
143.9,0.2095,0.7917,-0.1182,3.7042,3.7042,3.7042
143.9111,0.2101,0.7912,-0.1187,2.5924,2.5924,2.5924
143.9222,0.2101,0.7907,-0.1199,1.5527,1.5527,1.5527
143.9333,0.2099,0.7901,-0.1211,0.3703,0.3703,0.3703
143.9444,0.2097,0.7902,-0.122,359.6042,359.6042,359.6042
143.9556,0.2096,0.7903,-0.1223,359.2741,359.2741,359.2741
143.9667,0.2096,0.7903,-0.1224,359.2278,359.2278,359.2278
143.9778,0.2096,0.7902,-0.1221,359.4887,359.4887,359.4887
143.9889,0.2097,0.79,-0.1217,359.81300000000005,359.81300000000005,359.81300000000005
144.0,0.2097,0.79,-0.1215,0.0463,0.0463,0.0463
144.0111,0.2097,0.79,-0.1214,0.1479,0.1479,0.1479
144.0222,0.2097,0.79,-0.1214,0.1398,0.1398,0.1398
144.0333,0.2097,0.79,-0.1215,0.0742,0.0742,0.0742
144.0444,0.2097,0.79,-0.1215,0.0095,0.0095,0.0095
144.0556,0.2097,0.79,-0.1216,359.9762,359.9762,359.9762
144.0667,0.2097,0.79,-0.1216,359.9718,359.9718,359.9718
144.0778,0.2097,0.79,-0.1216,359.9823,359.9823,359.9823
144.0889,0.2097,0.79,-0.1215,-0.0053,-0.0053,-0.0053
144.1,0.2097,0.79,-0.1215,0.0024,0.0024,0.0024
144.1111,0.2097,0.79,-0.1215,0.0047,0.0047,0.0047
144.1222,0.2097,0.79,-0.1215,0.0037,0.0037,0.0037
144.1333,0.2097,0.79,-0.1215,0.0016,0.0016,0.0016
144.1445,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.1556,0.2097,0.79,-0.1215,-0.0007,-0.0007,-0.0007
144.1667,0.2097,0.79,-0.1215,-0.0007,-0.0007,-0.0007
144.1778,0.2097,0.79,-0.1215,-0.0004,-0.0004,-0.0004
144.1889,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.2,0.2097,0.79,-0.1215,0.0001,0.0001,0.0001
144.2111,0.2097,0.79,-0.1215,0.0002,0.0002,0.0002
144.2222,0.2097,0.79,-0.1215,0.0001,0.0001,0.0001
144.2333,0.2097,0.79,-0.1215,0.0001,0.0001,0.0001
144.2444,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.2556,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.2667,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.2778,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.2889,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.3,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.3111,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.3222,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.3333,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.3445,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.3556,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.3667,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.3778,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.3889,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.4,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.4111,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.4222,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.4333,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.4444,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.4556,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.4667,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.4778,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.4889,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.5,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.5111,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.5222,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.5333,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.5444,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.5556,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.5667,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.5778,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.5889,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.6,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.6111,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.6222,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.6333,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.6445,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.6556,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.6667,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.6778,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.6889,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.7,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.7111,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.7222,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.7333,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.7444,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.7556,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.7667,0.2097,0.79,-0.1215,0.0,0.0,0.0
144.7778,0.2097,0.79,-0.1215,0.0,0.0,0.0
