time,Target_pos_x,Target_pos_y,Target_pos_z,Target_rot_x,Target_rot_y,Target_rot_z
326.5,0.0,0.7727,0.175,0.0,0.0,0.0
326.5111,0.0,0.7727,0.175,0.0,0.0,0.0
326.5222,0.0,0.7727,0.175,0.0,0.0,0.0
326.5334,0.0,0.7727,0.175,0.0,0.0,0.0
326.5445,0.0,0.7727,0.175,0.0,0.0,0.0
326.5556,0.0,0.7727,0.175,0.0,0.0,0.0
326.5667,0.0,0.7727,0.175,0.0,0.0,0.0
326.5778,0.0,0.7727,0.175,0.0,0.0,0.0
326.5889,0.0,0.7727,0.175,0.0,0.0,0.0
326.6,0.0,0.7727,0.175,0.0,0.0,0.0
326.6111,0.0,0.7727,0.175,0.0,0.0,0.0
326.6222,0.0,0.7727,0.175,0.0,0.0,0.0
326.6333,0.0,0.7727,0.175,0.0,0.0,0.0
326.6444,0.0,0.7727,0.175,0.0,0.0,0.0
326.6556,0.0,0.7727,0.175,0.0,0.0,0.0
326.6667,0.0,0.7727,0.175,0.0,0.0,0.0
326.6778,0.0,0.7727,0.175,0.0,0.0,0.0
326.6889,0.0,0.7727,0.175,0.0,0.0,0.0
326.7,0.0,0.7727,0.175,0.0,0.0,0.0
326.7111,0.0,0.7727,0.175,0.0,0.0,0.0
326.7222,0.0,0.7727,0.175,0.0,0.0,0.0
326.7333,0.0,0.7727,0.175,0.0,0.0,0.0
326.7444,0.0,0.7727,0.175,0.0,0.0,0.0
326.7556,0.0,0.7727,0.175,0.0,0.0,0.0
326.7667,0.0,0.7727,0.175,0.0,0.0,0.0
326.7778,0.0,0.7727,0.175,0.0,0.0,0.0
326.7889,0.0,0.7727,0.175,0.0,0.0,0.0
326.8,0.0,0.7727,0.175,0.0,0.0,0.0
326.8111,0.0,0.7727,0.175,0.0,0.0,0.0
326.8222,0.0,0.7727,0.175,0.0,0.0,0.0
326.8333,0.0,0.7727,0.175,0.0,0.0,0.0
326.8445,0.0,0.7727,0.175,0.0,0.0,0.0
