start_time,end_time,dominant_object,non_dominant_object,interaction_type
1155.25,1157.239,Hand,FailOnTouchObstacleLong,PickedUp
1156.078,1156.1,Hand,FailOnTouchObstacleLong,RightGate
1156.1889999999999,1156.3110000000001,Hand,FailOnTouchObstacleLong,RightGate
1156.422,1157.133,Hand,FailOnTouchObstacleLong,RightGate
1157.011,1157.4560000000001,Hand,FailOnTouchObstacleLong,LeftGate
1157.9,1158.011,Hand,FailOnTouchObstacleMed-1,RightGate
1157.933,1158.067,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1157.9560000000001,1158.078,Hand,FailOnTouchObstacleLong,LeftGate
1157.989,1158.145,HandToWrist,FailOnTouchObstacleLong,LeftGate
1158.0,1158.722,WristToElbow,FailOnTouchObstacleMed-1,RightGate
1158.0,1158.1,Hand,FailOnTouchObstacleLong-1,RightGate
1158.022,1158.1889999999999,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1158.0439999999999,1159.5330000000001,WristToElbow,FailOnTouchObstacleLong,LeftGate
1158.0439999999999,1158.156,Hand,FailOnTouchObstacleShort-1,LeftGate
1158.067,1158.256,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
1158.1,1159.4669999999999,WristToElbow,FailOnTouchObstacleLong-1,RightGate
1158.145,1159.422,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
1158.322,1158.567,Hand,FailOnTouchObstacleShort,LeftGate
1158.367,1158.8,HandToWrist,FailOnTouchObstacleShort,LeftGate
1158.422,1158.789,Hand,FailOnTouchObstacleMed,RightGate
1158.4669999999999,1159.178,HandToWrist,FailOnTouchObstacleMed,RightGate
1158.522,1159.122,WristToElbow,FailOnTouchObstacleShort,LeftGate
1158.645,1159.022,WristToElbow,FailOnTouchObstacleMed,RightGate
1158.856,1158.867,Hand,Target,Pushed
1158.858,,Hand,Target,PickedUp
1158.878,1159.1889999999999,Hand,FailOnTouchObstacleMed,RightGate
1158.878,1159.245,HandToWrist,FailOnTouchObstacleShort,LeftGate
1158.989,1159.589,WristToElbow,FailOnTouchObstacleMed-1,RightGate
1159.078,1159.256,Hand,FailOnTouchObstacleShort,LeftGate
1159.3110000000001,1159.5,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
1159.378,1159.556,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1159.378,1159.511,Hand,FailOnTouchObstacleShort-1,LeftGate
1159.433,1159.6,HandToWrist,FailOnTouchObstacleLong,LeftGate
1159.433,1159.567,Hand,FailOnTouchObstacleLong-1,RightGate
1159.489,1159.611,Hand,FailOnTouchObstacleLong,LeftGate
1159.5,1159.656,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1159.556,1159.656,Hand,FailOnTouchObstacleMed-1,RightGate
