time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
1107.3,0.1225,0.79,-0.185,0.0,0.0,0.0
1107.3110000000001,0.1225,0.79,-0.185,-0.001,-0.001,-0.001
1107.322,0.1225,0.79,-0.185,-0.002,-0.002,-0.002
1107.333,0.1225,0.79,-0.185,-0.0024,-0.0024,-0.0024
1107.344,0.1225,0.79,-0.185,-0.0025,-0.0025,-0.0025
1107.356,0.1225,0.79,-0.185,-0.0023,-0.0023,-0.0023
1107.367,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.378,0.1225,0.79,-0.185,-0.0021,-0.0021,-0.0021
1107.389,0.1225,0.79,-0.185,-0.0021,-0.0021,-0.0021
1107.4,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.411,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.422,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.433,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.444,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.4560000000001,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.4669999999999,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.478,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.489,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.5,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.511,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.522,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.5330000000001,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.5439999999999,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.556,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.567,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.578,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.589,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.6,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.611,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.622,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.633,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.645,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.656,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.667,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.678,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.6889999999999,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.7,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.711,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.722,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.733,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.745,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.756,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.767,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.778,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.789,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.8,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.8110000000001,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.822,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.833,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.844,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.856,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.867,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.878,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.889,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.9,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.911,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.922,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.933,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.944,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.9560000000001,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.9669999999999,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.978,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
1107.989,0.1225,0.79,-0.185,-0.0022,-0.0022,-0.0022
