time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
1313.078,0.2225,0.79,-0.115,0.0,0.0,0.0
1313.089,0.2225,0.79,-0.115,0.0002,0.0002,0.0002
1313.1,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.111,0.2225,0.79,-0.115,0.0005,0.0005,0.0005
1313.122,0.2225,0.79,-0.115,0.0005,0.0005,0.0005
1313.1329999999998,0.2225,0.79,-0.115,0.0005,0.0005,0.0005
1313.145,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.156,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.1670000000001,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.1779999999999,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.1889999999999,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.2,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.211,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.2220000000002,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.233,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.245,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.256,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.267,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.2779999999998,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.289,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.3,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.3110000000001,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.3220000000001,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.3329999999999,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.344,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.356,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.3670000000002,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.378,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.389,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.4,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.411,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.422,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.433,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.444,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.4560000000001,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.467,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.4779999999998,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.489,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.5,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.511,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.5220000000002,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.533,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.5439999999999,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.556,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.567,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.578,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.589,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.6,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.611,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.622,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.6329999999998,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.645,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.656,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.6670000000001,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.6779999999999,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.6889999999999,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.7,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.711,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.7220000000002,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.733,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.745,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.756,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.767,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.7779999999998,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.789,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.8,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.8110000000001,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.8220000000001,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.8329999999999,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.844,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.856,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.8670000000002,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.878,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.889,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.9,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.911,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.922,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.933,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.944,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.9560000000001,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.967,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.9779999999998,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1313.989,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.0,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.011,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.0220000000002,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.033,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.0439999999999,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.056,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.067,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.078,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.089,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.1,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.111,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.122,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.1329999999998,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.145,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.156,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.1670000000001,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.1779999999999,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.1889999999999,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.2,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.211,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.2220000000002,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.233,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.245,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.256,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.267,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.2779999999998,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.289,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.3,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.3110000000001,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.3220000000001,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.3329999999999,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.344,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.356,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.3670000000002,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.378,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.389,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.4,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.411,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.422,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.433,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.444,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.4560000000001,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.467,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.4779999999998,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.489,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.5,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.511,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.5220000000002,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.533,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.5439999999999,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.556,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.567,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.578,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.589,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.6,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.611,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.622,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.6329999999998,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.645,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.656,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.6670000000001,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.6779999999999,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.6889999999999,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.7,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.711,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.7220000000002,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.733,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.745,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.756,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.767,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.7779999999998,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.789,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.8,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.8110000000001,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.8220000000001,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.8329999999999,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.844,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.856,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
1314.8670000000002,0.2225,0.79,-0.115,0.0004,0.0004,0.0004
