start_time,end_time,dominant_object,non_dominant_object,interaction_type
689.4889,689.6111,Hand,FailOnTouchObstacleShort,RightGate
689.4889,689.6111,Hand,FailOnTouchObstacleLong,LeftGate
689.4889,689.6111,Hand,FailOnTouchObstacleMed,RightGate
689.5222,689.7222,HandToWrist,FailOnTouchObstacleShort,RightGate
689.5222,689.7222,HandToWrist,FailOnTouchObstacleLong,LeftGate
689.5222,689.7222,HandToWrist,FailOnTouchObstacleMed,RightGate
689.6,692.5444,WristToElbow,FailOnTouchObstacleShort,RightGate
689.6,692.5444,WristToElbow,FailOnTouchObstacleLong,LeftGate
689.6,692.5444,WristToElbow,FailOnTouchObstacleMed,RightGate
689.9437,690.8933,Hand,FailOnTouchObstacleMed-1,PickedUp
690.2556,691.2556,HandToWrist,FailOnTouchObstacleLong,LeftGate
690.2556,691.2556,HandToWrist,FailOnTouchObstacleMed,RightGate
690.2556,691.2556,HandToWrist,FailOnTouchObstacleShort,RightGate
691.3112,691.5111,Hand,FailOnTouchObstacleMed-1,LeftGate
691.3556,691.6556,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
691.3778,691.5778,Hand,FailOnTouchObstacleShort-1,LeftGate
691.3778,691.5778,Hand,FailOnTouchObstacleLong-1,RightGate
691.4222,691.7444,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
691.4222,691.7444,HandToWrist,FailOnTouchObstacleLong-1,RightGate
691.4889,692.2556,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
691.5444,692.2,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
691.5444,692.2,WristToElbow,FailOnTouchObstacleLong-1,RightGate
691.7889,691.9333,Hand,Target,Pushed
691.8765,,Hand,Target,PickedUp
692.0333,692.3223,HandToWrist,FailOnTouchObstacleLong-1,RightGate
692.0333,692.3223,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
692.1111,692.3778,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
692.1445,692.3445,Hand,FailOnTouchObstacleLong-1,RightGate
692.1445,692.3445,Hand,FailOnTouchObstacleShort-1,LeftGate
692.2111,692.3889,Hand,FailOnTouchObstacleMed-1,LeftGate
692.4445,692.6445,HandToWrist,FailOnTouchObstacleShort,RightGate
692.4445,692.6445,HandToWrist,FailOnTouchObstacleMed,RightGate
692.4445,692.6445,HandToWrist,FailOnTouchObstacleLong,LeftGate
692.5,692.6556,Hand,FailOnTouchObstacleLong,LeftGate
692.5,692.6556,Hand,FailOnTouchObstacleMed,RightGate
692.5,692.6556,Hand,FailOnTouchObstacleShort,RightGate
