start_time,end_time,dominant_object,non_dominant_object,interaction_type
624.1937,625.0306,Hand,FailOnTouchObstacleMed,PickedUp
624.3889,624.9667,Hand,FailOnTouchObstacleShort,LeftGate
624.3889,625.4556,Hand,FailOnTouchObstacleLong,RightGate
624.4667,624.8111,HandToWrist,FailOnTouchObstacleShort,LeftGate
624.4667,625.5444,HandToWrist,FailOnTouchObstacleLong,RightGate
625.0333,625.0444,FailOnTouchObstacleMed,FailOnTouchObstacleMed-1,Pushed
625.1,625.4556,Hand,FailOnTouchObstacleShort,LeftGate
625.2333,625.5444,HandToWrist,FailOnTouchObstacleShort,LeftGate
625.4333,626.2667,WristToElbow,FailOnTouchObstacleShort,LeftGate
625.4333,626.2667,WristToElbow,FailOnTouchObstacleLong,RightGate
625.6223,625.8778,Hand,FailOnTouchObstacleMed,RightGate
625.6445,625.8778,Hand,FailOnTouchObstacleShort-1,LeftGate
625.6445,625.8778,Hand,FailOnTouchObstacleLong-1,LeftGate
625.6445,625.8778,Hand,FailOnTouchObstacleMed-1,RightGate
625.6667,626.6667,HandToWrist,FailOnTouchObstacleMed,RightGate
625.6889,626.6445,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
625.6889,626.6445,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
625.6889,626.6445,HandToWrist,FailOnTouchObstacleMed-1,RightGate
625.8,626.5778,WristToElbow,FailOnTouchObstacleMed,RightGate
625.8334,626.5555,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
625.8334,626.5555,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
625.8334,626.5555,WristToElbow,FailOnTouchObstacleMed-1,RightGate
626.1476,,Hand,Target,PickedUp
626.4222,626.8445,WristToElbow,FailOnTouchObstacleLong,RightGate
626.4222,626.8445,WristToElbow,FailOnTouchObstacleShort,LeftGate
626.5,626.6889,Hand,FailOnTouchObstacleMed,RightGate
626.5,626.6556,Hand,FailOnTouchObstacleLong-1,LeftGate
626.5,626.6556,Hand,FailOnTouchObstacleMed-1,RightGate
626.5,626.6556,Hand,FailOnTouchObstacleShort-1,LeftGate
626.7667,626.9,HandToWrist,FailOnTouchObstacleShort,LeftGate
626.7667,626.9,HandToWrist,FailOnTouchObstacleLong,RightGate
626.8,626.9,Hand,FailOnTouchObstacleLong,RightGate
626.8,626.9,Hand,FailOnTouchObstacleShort,LeftGate
