time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
1099.944,0.1325,0.79,0.095,0.0,0.0,0.0
1099.9560000000001,0.1325,0.79,0.095,0.0002,0.0002,0.0002
1099.9669999999999,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1099.978,0.1325,0.79,0.095,0.0005,0.0005,0.0005
1099.989,0.1325,0.79,0.095,0.0005,0.0005,0.0005
1100.0,0.1325,0.79,0.095,0.0005,0.0005,0.0005
1100.011,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.022,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.0330000000001,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.0439999999999,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.056,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.067,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.078,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.089,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.1,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.111,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.122,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.133,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.145,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.156,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.167,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.178,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.1889999999999,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.2,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.211,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.222,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.233,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.245,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.256,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.267,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.278,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.289,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.3,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.3110000000001,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.322,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.333,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.344,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.356,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.367,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.378,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.389,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.4,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.411,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.422,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.433,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.444,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.4560000000001,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.4669999999999,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.478,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.489,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.5,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.511,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.522,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.5330000000001,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.5439999999999,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.556,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.567,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.578,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.589,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.6,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.611,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.622,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.633,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.645,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.656,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.667,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.678,0.1325,0.79,0.095,0.0004,0.0004,0.0004
1100.6889999999999,0.1325,0.79,0.095,0.0004,0.0004,0.0004
