time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
1072.011,-0.1575,0.79,-0.105,0.0,0.0,0.0
1072.022,-0.1575,0.79,-0.105,0.0002,0.0002,0.0002
1072.0330000000001,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.0439999999999,-0.1575,0.79,-0.105,0.0005,0.0005,0.0005
1072.056,-0.1575,0.79,-0.105,0.0005,0.0005,0.0005
1072.067,-0.1575,0.79,-0.105,0.0005,0.0005,0.0005
1072.078,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.089,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.1,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.111,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.122,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.133,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.145,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.156,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.167,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.178,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.1889999999999,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.2,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.211,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.222,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.233,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.245,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.256,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.267,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.278,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.289,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.3,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.3110000000001,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.322,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.333,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.344,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
1072.356,-0.1575,0.79,-0.105,0.0004,0.0004,0.0004
