start_time,end_time,dominant_object,non_dominant_object,interaction_type
1333.878,1333.9779999999998,Hand,FailOnTouchObstacleShort-1,RightGate
1333.9,1334.0,Hand,FailOnTouchObstacleMed,LeftGate
1333.911,1334.0220000000002,HandToWrist,FailOnTouchObstacleShort-1,RightGate
1333.933,1334.056,HandToWrist,FailOnTouchObstacleMed,LeftGate
1333.944,1334.8110000000001,WristToElbow,FailOnTouchObstacleShort-1,RightGate
1333.967,1334.7779999999998,WristToElbow,FailOnTouchObstacleMed,LeftGate
1334.033,1334.2220000000002,Hand,FailOnTouchObstacleLong-1,RightGate
1334.067,1334.356,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1334.156,1334.656,WristToElbow,FailOnTouchObstacleLong-1,RightGate
1334.1779999999999,1334.611,Hand,FailOnTouchObstacleLong,LeftGate
1334.2220000000002,1334.6,HandToWrist,FailOnTouchObstacleLong,LeftGate
1334.289,1334.5439999999999,Hand,FailOnTouchObstacleMed-1,RightGate
1334.3329999999999,1334.5,Hand,Target,Pushed
1334.3670000000002,1334.511,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1334.499,,Hand,Target,PickedUp
1334.5220000000002,1334.7,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1334.589,1334.7,Hand,FailOnTouchObstacleLong-1,RightGate
1334.7220000000002,1334.8110000000001,HandToWrist,FailOnTouchObstacleMed,LeftGate
1334.7220000000002,1334.8110000000001,Hand,FailOnTouchObstacleMed,LeftGate
1334.745,1334.8329999999999,HandToWrist,FailOnTouchObstacleShort-1,RightGate
1334.756,1334.8329999999999,Hand,FailOnTouchObstacleShort-1,RightGate
