time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
314.2778,-0.2575,0.79,0.055,0.0,0.0,0.0
314.2889,-0.2575,0.79,0.055,-0.001,-0.001,-0.001
314.3,-0.2575,0.79,0.055,-0.002,-0.002,-0.002
314.3111,-0.2575,0.79,0.055,-0.0024,-0.0024,-0.0024
314.3222,-0.2575,0.79,0.055,-0.0025,-0.0025,-0.0025
314.3333,-0.2575,0.79,0.055,-0.0023,-0.0023,-0.0023
314.3445,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.3556,-0.2575,0.79,0.055,-0.0021,-0.0021,-0.0021
314.3667,-0.2575,0.79,0.055,-0.0021,-0.0021,-0.0021
314.3778,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.3889,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.4,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.4111,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.4222,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.4333,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.4445,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.4556,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.4667,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.4778,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.4889,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.5,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.5111,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.5222,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.5334,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.5445,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.5556,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.5667,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.5778,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.5889,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.6,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.6111,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.6222,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.6333,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.6444,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.6555,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.6667,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.6778,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.6889,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.7,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.7111,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
314.7222,-0.2575,0.79,0.055,-0.0022,-0.0022,-0.0022
