start_time,end_time,dominant_object,non_dominant_object,interaction_type
759.0778,759.837,Hand,FailOnTouchObstacleMed,PickedUp
759.2222,760.4778,Hand,FailOnTouchObstacleShort,RightGate
759.2222,760.4778,Hand,FailOnTouchObstacleLong,RightGate
759.3889,760.1778,HandToWrist,FailOnTouchObstacleShort,RightGate
759.3889,760.1778,HandToWrist,FailOnTouchObstacleLong,RightGate
760.3112,760.5556,HandToWrist,FailOnTouchObstacleShort,RightGate
760.3112,760.5556,HandToWrist,FailOnTouchObstacleLong,RightGate
760.4445,762.0111,WristToElbow,FailOnTouchObstacleShort,RightGate
760.4445,762.0111,WristToElbow,FailOnTouchObstacleLong,RightGate
760.5667,760.7667,Hand,FailOnTouchObstacleMed,LeftGate
760.6111,760.9111,HandToWrist,FailOnTouchObstacleMed,LeftGate
760.6445,760.8556,Hand,FailOnTouchObstacleShort-1,LeftGate
760.6445,760.8556,Hand,FailOnTouchObstacleLong-1,LeftGate
760.6445,760.8556,Hand,FailOnTouchObstacleMed-1,RightGate
760.6889,761.1334,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
760.6889,761.1334,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
760.6889,761.1334,HandToWrist,FailOnTouchObstacleMed-1,RightGate
760.7111,761.8112,WristToElbow,FailOnTouchObstacleMed,LeftGate
760.8223,761.7333,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
760.8223,761.7333,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
760.8223,761.7333,WristToElbow,FailOnTouchObstacleMed-1,RightGate
761.2222,761.4778,Hand,Target,Pushed
761.4678,,Hand,Target,PickedUp
761.5556,761.8334,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
761.5556,761.8334,HandToWrist,FailOnTouchObstacleMed-1,RightGate
761.5556,761.8334,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
761.6889,761.8889,HandToWrist,FailOnTouchObstacleMed,LeftGate
761.7,761.8445,Hand,FailOnTouchObstacleLong-1,LeftGate
761.7,761.8445,Hand,FailOnTouchObstacleMed-1,RightGate
761.7,761.8445,Hand,FailOnTouchObstacleShort-1,LeftGate
761.7556,761.9,Hand,FailOnTouchObstacleMed,LeftGate
761.9333,762.0889,HandToWrist,FailOnTouchObstacleLong,RightGate
761.9333,762.0889,HandToWrist,FailOnTouchObstacleShort,RightGate
761.9778,762.1,Hand,FailOnTouchObstacleLong,RightGate
761.9778,762.1,Hand,FailOnTouchObstacleShort,RightGate
