directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,type,hand_only,start_timeout,each_half_timeout,shared_trial,trial_name,start_pos_x,start_moved_time,target_reached_time,outcome,interaction_log,HandTracker_movement_filename,WristTracker_movement_filename,ElbowTracker_movement_filename,ShoulderTracker_movement_filename,grid_objects_movement_filename
basic/ICRA16/S001,basic,ICRA16,1,1,1,1,132.1008,138.5333,practice,False,5,System.Single[],,,0.0,133.7222,,HitBoundary,interaction_log_T001.csv,HandTracker_movement_T001.csv,WristTracker_movement_T001.csv,ElbowTracker_movement_T001.csv,ShoulderTracker_movement_T001.csv,grid_objects_movement_T001.csv
basic/ICRA16/S001,basic,ICRA16,1,2,1,2,147.3035,163.9144,practice,False,5,System.Single[],,,0.0,148.9111,,FirstHalfTimeout,interaction_log_T002.csv,HandTracker_movement_T002.csv,WristTracker_movement_T002.csv,ElbowTracker_movement_T002.csv,ShoulderTracker_movement_T002.csv,grid_objects_movement_T002.csv
basic/ICRA16/S001,basic,ICRA16,1,3,1,3,167.8016,174.4889,practice,False,5,System.Single[],,,0.0,168.4222,,HitBoundary,interaction_log_T003.csv,HandTracker_movement_T003.csv,WristTracker_movement_T003.csv,ElbowTracker_movement_T003.csv,ShoulderTracker_movement_T003.csv,grid_objects_movement_T003.csv
basic/ICRA16/S001,basic,ICRA16,1,4,1,4,178.3687,180.8778,practice,False,5,System.Single[],,,0.0,178.9667,,ArmInteraction,interaction_log_T004.csv,HandTracker_movement_T004.csv,WristTracker_movement_T004.csv,ElbowTracker_movement_T004.csv,ShoulderTracker_movement_T004.csv,grid_objects_movement_T004.csv
basic/ICRA16/S001,basic,ICRA16,1,5,1,5,200.1859,209.3556,practice,False,5,System.Single[],,,0.0,200.7444,207.9273,Success,interaction_log_T005.csv,HandTracker_movement_T005.csv,WristTracker_movement_T005.csv,ElbowTracker_movement_T005.csv,ShoulderTracker_movement_T005.csv,grid_objects_movement_T005.csv
basic/ICRA16/S001,basic,ICRA16,1,6,1,6,228.157,236.9,practice,False,5,System.Single[],,,0.0,228.3,235.3505,Success,interaction_log_T006.csv,HandTracker_movement_T006.csv,WristTracker_movement_T006.csv,ElbowTracker_movement_T006.csv,ShoulderTracker_movement_T006.csv,grid_objects_movement_T006.csv
basic/ICRA16/S001,basic,ICRA16,1,7,1,7,241.4832,251.6556,practice,False,5,System.Single[],,,0.0,241.5333,250.4408,Success,interaction_log_T007.csv,HandTracker_movement_T007.csv,WristTracker_movement_T007.csv,ElbowTracker_movement_T007.csv,ShoulderTracker_movement_T007.csv,grid_objects_movement_T007.csv
basic/ICRA16/S001,basic,ICRA16,1,8,1,8,255.4003,265.1,practice,False,5,System.Single[],,,0.0,255.8,263.9793,Success,interaction_log_T008.csv,HandTracker_movement_T008.csv,WristTracker_movement_T008.csv,ElbowTracker_movement_T008.csv,ShoulderTracker_movement_T008.csv,grid_objects_movement_T008.csv
basic/ICRA16/S001,basic,ICRA16,1,9,1,9,271.9998,274.2111,practice,False,5,System.Single[],,,0.0,272.8222,,ArmInteraction,interaction_log_T009.csv,HandTracker_movement_T009.csv,WristTracker_movement_T009.csv,ElbowTracker_movement_T009.csv,ShoulderTracker_movement_T009.csv,grid_objects_movement_T009.csv
basic/ICRA16/S001,basic,ICRA16,1,10,2,1,288.1523,296.9667,main,False,5,System.Single[],False,,0.0,288.4333,,HitBoundary,interaction_log_T010.csv,HandTracker_movement_T010.csv,WristTracker_movement_T010.csv,ElbowTracker_movement_T010.csv,ShoulderTracker_movement_T010.csv,grid_objects_movement_T010.csv
basic/ICRA16/S001,basic,ICRA16,1,11,2,2,314.9285,324.3445,main,False,5,System.Single[],False,,0.0,315.3,322.1228,Success,interaction_log_T011.csv,HandTracker_movement_T011.csv,WristTracker_movement_T011.csv,ElbowTracker_movement_T011.csv,ShoulderTracker_movement_T011.csv,grid_objects_movement_T011.csv
basic/ICRA16/S001,basic,ICRA16,1,12,2,3,330.5224,342.2333,main,False,5,System.Single[],True,right_free_1,0.0,330.8333,340.8881,Success,interaction_log_T012.csv,HandTracker_movement_T012.csv,WristTracker_movement_T012.csv,ElbowTracker_movement_T012.csv,ShoulderTracker_movement_T012.csv,grid_objects_movement_T012.csv
