directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,type,hand_only,start_timeout,each_half_timeout,shared_trial,trial_name,start_pos_x,start_moved_time,target_reached_time,outcome,interaction_log,HandTracker_movement_filename,WristTracker_movement_filename,ElbowTracker_movement_filename,ShoulderTracker_movement_filename,grid_objects_movement_filename
basic/ICRA07/S001,basic,ICRA07,1,1,1,1,89.99512,105.9578,practice,False,5,System.Single[],,,0.0,90.95555999999999,,FirstHalfTimeout,interaction_log_T001.csv,HandTracker_movement_T001.csv,WristTracker_movement_T001.csv,ElbowTracker_movement_T001.csv,ShoulderTracker_movement_T001.csv,grid_objects_movement_T001.csv
basic/ICRA07/S001,basic,ICRA07,1,2,1,2,115.9887,121.7556,practice,False,5,System.Single[],,,0.0,116.1778,119.7992,Success,interaction_log_T002.csv,HandTracker_movement_T002.csv,WristTracker_movement_T002.csv,ElbowTracker_movement_T002.csv,ShoulderTracker_movement_T002.csv,grid_objects_movement_T002.csv
basic/ICRA07/S001,basic,ICRA07,1,3,1,3,125.551,129.7333,practice,False,5,System.Single[],,,0.0,126.2667,128.1537,Success,interaction_log_T003.csv,HandTracker_movement_T003.csv,WristTracker_movement_T003.csv,ElbowTracker_movement_T003.csv,ShoulderTracker_movement_T003.csv,grid_objects_movement_T003.csv
basic/ICRA07/S001,basic,ICRA07,1,4,1,4,133.437,138.5667,practice,False,5,System.Single[],,,0.0,133.9111,136.6432,Success,interaction_log_T004.csv,HandTracker_movement_T004.csv,WristTracker_movement_T004.csv,ElbowTracker_movement_T004.csv,ShoulderTracker_movement_T004.csv,grid_objects_movement_T004.csv
basic/ICRA07/S001,basic,ICRA07,1,5,1,5,142.1918,148.5111,practice,False,5,System.Single[],,,0.0,142.7778,146.1938,Success,interaction_log_T005.csv,HandTracker_movement_T005.csv,WristTracker_movement_T005.csv,ElbowTracker_movement_T005.csv,ShoulderTracker_movement_T005.csv,grid_objects_movement_T005.csv
basic/ICRA07/S001,basic,ICRA07,1,6,1,6,152.2036,163.0667,practice,False,5,System.Single[],,,0.0,153.2444,161.0723,Success,interaction_log_T006.csv,HandTracker_movement_T006.csv,WristTracker_movement_T006.csv,ElbowTracker_movement_T006.csv,ShoulderTracker_movement_T006.csv,grid_objects_movement_T006.csv
basic/ICRA07/S001,basic,ICRA07,1,7,1,7,166.5025,169.8333,practice,False,5,System.Single[],,,0.0,166.9778,,HitBoundary,interaction_log_T007.csv,HandTracker_movement_T007.csv,WristTracker_movement_T007.csv,ElbowTracker_movement_T007.csv,ShoulderTracker_movement_T007.csv,grid_objects_movement_T007.csv
basic/ICRA07/S001,basic,ICRA07,1,8,1,8,175.7626,179.2333,practice,False,5,System.Single[],,,0.0,176.1445,177.9827,Success,interaction_log_T008.csv,HandTracker_movement_T008.csv,WristTracker_movement_T008.csv,ElbowTracker_movement_T008.csv,ShoulderTracker_movement_T008.csv,grid_objects_movement_T008.csv
basic/ICRA07/S001,basic,ICRA07,1,9,1,9,183.9452,190.1445,practice,False,5,System.Single[],,,0.0,184.2333,189.2003,Success,interaction_log_T009.csv,HandTracker_movement_T009.csv,WristTracker_movement_T009.csv,ElbowTracker_movement_T009.csv,ShoulderTracker_movement_T009.csv,grid_objects_movement_T009.csv
basic/ICRA07/S001,basic,ICRA07,1,10,2,1,203.4649,218.7708,main,False,5,System.Single[],False,,0.0,203.7667,,FirstHalfTimeout,interaction_log_T010.csv,HandTracker_movement_T010.csv,WristTracker_movement_T010.csv,ElbowTracker_movement_T010.csv,ShoulderTracker_movement_T010.csv,grid_objects_movement_T010.csv
