start_time,end_time,dominant_object,non_dominant_object,interaction_type
871.5778,871.6778,Hand,FailOnTouchObstacleShort,RightGate
871.5778,871.6778,Hand,FailOnTouchObstacleLong,LeftGate
871.5778,871.6778,Hand,FailOnTouchObstacleMed,RightGate
871.6,871.7333,HandToWrist,FailOnTouchObstacleShort,RightGate
871.6,871.7333,HandToWrist,FailOnTouchObstacleLong,LeftGate
871.6,871.7333,HandToWrist,FailOnTouchObstacleMed,RightGate
871.6667,872.8667,WristToElbow,FailOnTouchObstacleShort,RightGate
871.6667,872.8667,WristToElbow,FailOnTouchObstacleLong,LeftGate
871.6667,872.8667,WristToElbow,FailOnTouchObstacleMed,RightGate
871.8112,872.0,Hand,FailOnTouchObstacleShort-1,LeftGate
871.8112,872.0,Hand,FailOnTouchObstacleLong-1,LeftGate
871.8112,872.0,Hand,FailOnTouchObstacleMed-1,RightGate
871.8556,872.1334,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
871.8556,872.1334,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
871.8556,872.1334,HandToWrist,FailOnTouchObstacleMed-1,RightGate
871.9445,872.6,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
871.9445,872.6,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
871.9445,872.6,WristToElbow,FailOnTouchObstacleMed-1,RightGate
872.2333,872.4,Hand,Target,Pushed
872.3024,,Hand,Target,PickedUp
872.4667,872.6667,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
872.4667,872.6667,HandToWrist,FailOnTouchObstacleMed-1,RightGate
872.4667,872.6667,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
872.5445,872.6778,Hand,FailOnTouchObstacleLong-1,LeftGate
872.5445,872.6778,Hand,FailOnTouchObstacleMed-1,RightGate
872.5445,872.6778,Hand,FailOnTouchObstacleShort-1,LeftGate
872.7889,872.9111,HandToWrist,FailOnTouchObstacleShort,RightGate
872.7889,872.9111,HandToWrist,FailOnTouchObstacleLong,LeftGate
872.7889,872.9111,HandToWrist,FailOnTouchObstacleMed,RightGate
872.8112,872.9222,Hand,FailOnTouchObstacleLong,LeftGate
872.8112,872.9222,Hand,FailOnTouchObstacleMed,RightGate
872.8112,872.9222,Hand,FailOnTouchObstacleShort,RightGate
