start_time,end_time,dominant_object,non_dominant_object,interaction_type
816.9333,817.0778,Hand,FailOnTouchObstacleShort,LeftGate
816.9333,817.0778,Hand,FailOnTouchObstacleLong,RightGate
816.9333,817.0778,Hand,FailOnTouchObstacleMed,RightGate
816.9667,817.2111,HandToWrist,FailOnTouchObstacleShort,LeftGate
816.9667,817.2111,HandToWrist,FailOnTouchObstacleLong,RightGate
816.9667,817.2111,HandToWrist,FailOnTouchObstacleMed,RightGate
817.0445,819.6889,WristToElbow,FailOnTouchObstacleShort,LeftGate
817.0445,819.6889,WristToElbow,FailOnTouchObstacleLong,RightGate
817.0445,819.6889,WristToElbow,FailOnTouchObstacleMed,RightGate
817.4436,818.2812,Hand,FailOnTouchObstacleMed-1,PickedUp
818.5889,818.8445,Hand,FailOnTouchObstacleShort-1,LeftGate
818.5889,818.8445,Hand,FailOnTouchObstacleLong-1,RightGate
818.6334,819.5111,HandToWrist,FailOnTouchObstacleLong-1,RightGate
818.6334,819.0889,Hand,FailOnTouchObstacleMed-1,RightGate
818.6334,819.5111,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
818.7111,819.3889,HandToWrist,FailOnTouchObstacleMed-1,RightGate
818.8,819.3889,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
818.8,819.3889,WristToElbow,FailOnTouchObstacleLong-1,RightGate
818.9556,819.2556,WristToElbow,FailOnTouchObstacleMed-1,RightGate
819.0408,,Hand,Target,PickedUp
819.1,819.1111,Hand,FailOnTouchObstacleMed-1,RightGate
819.1223,819.4111,Hand,FailOnTouchObstacleMed-1,RightGate
819.3556,819.5222,Hand,FailOnTouchObstacleLong-1,RightGate
819.3556,819.5222,Hand,FailOnTouchObstacleShort-1,LeftGate
819.6111,819.7444,HandToWrist,FailOnTouchObstacleLong,RightGate
819.6111,819.7444,HandToWrist,FailOnTouchObstacleMed,RightGate
819.6111,819.7444,HandToWrist,FailOnTouchObstacleShort,LeftGate
819.6445,819.7444,Hand,FailOnTouchObstacleLong,RightGate
819.6445,819.7444,Hand,FailOnTouchObstacleMed,RightGate
819.6445,819.7444,Hand,FailOnTouchObstacleShort,LeftGate
