time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
741.7444,-0.1725,0.79,-0.105,0.0,0.0,0.0
741.7556,-0.1725,0.79,-0.105,0.0002,0.0002,0.0002
741.7667,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
741.7778,-0.1725,0.79,-0.105,0.0005,0.0005,0.0005
741.7889,-0.1725,0.79,-0.105,0.0005,0.0005,0.0005
741.8,-0.1725,0.79,-0.105,0.0005,0.0005,0.0005
741.8112,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
741.8223,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
741.8334,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
741.8445,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
741.8556,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
741.8667,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
741.8778,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
741.8889,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
741.9,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
741.9111,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
741.9222,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
741.9333,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
741.9445,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
741.9556,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
741.9667,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
741.9778,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
741.9889,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.0,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.0111,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.0222,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.0333,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.0444,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.0556,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.0667,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.0778,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.0889,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.1,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.1111,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.1223,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.1334,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.1445,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.1556,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.1667,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.1778,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.1889,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.2,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.2111,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.2222,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.2333,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.2444,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.2556,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.2667,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.2778,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.2889,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.3,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.3112,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.3223,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.3334,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.3445,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.3556,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.3667,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.3778,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.3889,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.4,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.4111,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.4222,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.4333,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.4445,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.4556,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.4667,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.4778,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.4889,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.5,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.5111,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.5222,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.5333,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.5444,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.5556,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.5667,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.5778,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.5889,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.6,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.6111,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.6223,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.6334,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.6445,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.6556,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.6667,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.6778,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.6889,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.7,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.7111,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.7222,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.7333,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.7444,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.7556,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.7667,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.7778,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.7889,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.8,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.8112,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.8223,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.8334,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.8445,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.8556,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.8667,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.8778,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.8889,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.9,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
742.9111,-0.1725,0.79,-0.105,0.0004,0.0004,0.0004
