start_time,end_time,dominant_object,non_dominant_object,interaction_type
1136.471,1137.3310000000001,Hand,FailOnTouchObstacleLong-1,PickedUp
1136.745,1137.389,Hand,FailOnTouchObstacleMed-1,RightGate
1137.378,1137.9560000000001,Hand,FailOnTouchObstacleLong-1,LeftGate
1137.378,1137.5,Hand,FailOnTouchObstacleLong-1,Pushed
1137.422,1137.789,Hand,FailOnTouchObstacleMed-1,RightGate
1137.611,1137.911,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1137.667,1140.367,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
1137.711,1142.178,WristToElbow,FailOnTouchObstacleMed-1,RightGate
1137.889,1142.078,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
1138.963,1140.079,Hand,FailOnTouchObstacleLong,PickedUp
1140.344,1141.178,Hand,FailOnTouchObstacleLong,LeftGate
1140.444,1141.911,HandToWrist,FailOnTouchObstacleLong,LeftGate
1140.678,1141.8,Hand,FailOnTouchObstacleShort-1,LeftGate
1140.778,1141.756,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
1140.822,1141.733,WristToElbow,FailOnTouchObstacleLong,LeftGate
1141.0,1141.678,Hand,FailOnTouchObstacleShort,RightGate
1141.286,,Hand,Target,PickedUp
1141.4669999999999,1141.933,Hand,FailOnTouchObstacleLong,LeftGate
1141.9560000000001,1142.1889999999999,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
1142.0439999999999,1142.2,Hand,FailOnTouchObstacleLong-1,LeftGate
1142.067,1142.278,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1142.122,1142.3110000000001,Hand,FailOnTouchObstacleMed-1,RightGate
