time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
278.3667,0.0458,0.8034,-0.2916,332.7174,331.8981,6.7017
278.3778,0.0459,0.8035,-0.2915,332.6702,331.819,6.6685
278.3889,0.046,0.8037,-0.2917,332.6578,331.775,6.7182
278.4,0.046,0.8039,-0.2918,332.64099999999996,331.7906,6.8644
278.4111,0.0461,0.804,-0.292,332.6288,331.9167,6.8897
278.4222,0.0461,0.8042,-0.292,332.6127,332.0138,6.8683
278.4333,0.0461,0.8045,-0.2921,332.5522,332.1187,6.8171
278.4445,0.0461,0.8046,-0.2921,332.4928,332.1982,6.72
278.4556,0.0461,0.8046,-0.2919,332.425,332.1996,6.6238
278.4667,0.0462,0.8048,-0.2919,332.3823,332.1223,6.6702
278.4778,0.0463,0.805,-0.2919,332.3277,332.0313,6.7639
278.4889,0.0465,0.8052,-0.2919,332.2664,331.9755,6.78
278.5,0.0466,0.8054,-0.292,332.2133,331.9656,6.7051
278.5111,0.0467,0.8056,-0.292,332.20099999999996,332.0179,6.6407
278.5222,0.0467,0.8058,-0.292,332.1991,332.0936,6.6603
278.5333,0.0469,0.8059999999999999,-0.2921,332.1704,332.1382,6.6991
278.5445,0.0471,0.8061,-0.2921,332.1518,332.1467,6.7019
278.5556,0.0472,0.8063,-0.2923,332.1718,332.1287,6.7546
278.5667,0.0473,0.8065,-0.2924,332.1834,332.0829,6.8207
278.5778,0.0474,0.8066,-0.2924,332.155,332.0618,6.7739
278.5889,0.0476,0.8066,-0.2924,332.129,332.0352,6.7075
278.6,0.0477,0.8068,-0.2925,332.1264,332.0058,6.6973
278.6111,0.0479,0.8069,-0.2927,332.1619,332.0333,6.746
278.6222,0.0481,0.8071,-0.2929,332.1909,332.0995,6.8028
278.6333,0.0481,0.8071,-0.293,332.164,332.1567,6.7995
278.6444,0.0483,0.8071,-0.2931,332.0965,332.2194,6.7293
278.6555,0.0485,0.8071,-0.2933,331.9597,332.3191,6.6013
278.6667,0.0487,0.8071,-0.2934,331.8322,332.3811,6.5872
278.6778,0.0486,0.8074,-0.2934,331.7661,332.4136,6.6699
278.6889,0.0487,0.8075,-0.2936,331.7368,332.4311,6.7075
278.7,0.0487,0.8077,-0.2937,331.7473,332.3913,6.7049
278.7111,0.0489,0.8078,-0.2937,331.8118,332.3314,6.7034
278.7222,0.0491,0.8081,-0.2939,331.8026,332.3162,6.7371
278.7333,0.0492,0.8082,-0.294,331.8035,332.3636,6.6683
278.7444,0.0491,0.8084,-0.2941,331.8167,332.4872,6.521
278.7556,0.0492,0.8084,-0.294,331.8098,332.6066,6.4131
278.7667,0.0493,0.8085,-0.2942,331.7767,332.7664,6.3114
278.7778,0.0495,0.8084,-0.2943,331.7502,332.8975,6.2410000000000005
278.7889,0.0496,0.8084,-0.2944,331.7266,332.9379,6.2832
278.8,0.0497,0.8085,-0.2944,331.6823,332.8838,6.4116
278.8111,0.0497,0.8087,-0.2945,331.6663,332.8203,6.5342
278.8222,0.0497,0.8087,-0.2946,331.6731,332.6756,6.7092
278.8333,0.0499,0.8089,-0.2947,331.6927,332.5825,6.8117
278.8445,0.05,0.8091,-0.2948,331.6809,332.6258,6.7321
278.8556,0.05,0.8091,-0.2951,331.61,332.7064,6.6167
278.8667,0.0502,0.8092,-0.2952,331.5623,332.7601,6.5917
278.8778,0.0503,0.8094,-0.2955,331.5168,332.7644,6.6921
278.8889,0.0505,0.8097,-0.2957,331.4687,332.7228,6.9381
278.9,0.0506,0.8098,-0.2959,331.37800000000004,332.6827,7.1813
278.9111,0.0506,0.8102,-0.2959,331.2835,332.689,7.3665
278.9222,0.0508,0.8104,-0.2961,331.1843,332.7111,7.5178
278.9333,0.051,0.8106,-0.2964,331.0374,332.7903,7.5298
278.9445,0.0512,0.8108,-0.2965,330.9097,332.8383,7.5105
278.9556,0.0517,0.8111,-0.2968,330.80699999999996,332.7519,7.6228
278.9667,0.0522,0.8114,-0.2969,330.7098,332.6145,7.8247
278.9778,0.0529,0.8118,-0.2967,330.5985,332.3534,8.2642
278.9889,0.0534,0.8122,-0.2966,330.4539,332.0739,8.9204
279.0,0.0543,0.8126,-0.2963,330.2545,331.8077,9.5168
279.0111,0.0554,0.813,-0.2959,329.9308,331.6372,9.9689
279.0222,0.0563,0.8134,-0.2954,329.606,331.4874,10.5556
279.0333,0.0574,0.8140000000000001,-0.2946,329.16,331.343,11.5915
279.0445,0.0584,0.8146,-0.2935,328.60900000000004,331.1568,12.9955
279.0556,0.0599,0.8153,-0.2922,327.9265,330.8503,14.6676
279.0667,0.0613,0.8158,-0.2903,327.1532,330.5392,16.3859
