start_time,end_time,dominant_object,non_dominant_object,interaction_type
401.6446,402.7284,Hand,FailOnTouchObstacleShort,PickedUp
403.4556,403.6,Hand,FailOnTouchObstacleShort,LeftGate
403.4889,403.7222,HandToWrist,FailOnTouchObstacleShort,LeftGate
403.5556,403.7556,Hand,FailOnTouchObstacleMed,LeftGate
403.5556,403.7556,Hand,FailOnTouchObstacleLong,RightGate
403.5889,404.7889,WristToElbow,FailOnTouchObstacleShort,LeftGate
403.5889,403.9222,HandToWrist,FailOnTouchObstacleMed,LeftGate
403.5889,403.9222,HandToWrist,FailOnTouchObstacleLong,RightGate
403.7444,405.6778,WristToElbow,FailOnTouchObstacleMed,LeftGate
403.7444,405.6778,WristToElbow,FailOnTouchObstacleLong,RightGate
404.1,404.4889,Hand,FailOnTouchObstacleShort-1,LeftGate
404.1,404.4889,Hand,FailOnTouchObstacleMed-1,LeftGate
404.1,404.4889,Hand,FailOnTouchObstacleLong-1,RightGate
404.1667,405.3778,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
404.1667,405.3778,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
404.1667,405.3778,HandToWrist,FailOnTouchObstacleLong-1,RightGate
404.4556,405.1889,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
404.4556,405.1889,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
404.4556,405.1889,WristToElbow,FailOnTouchObstacleLong-1,RightGate
404.8729,,Hand,Target,PickedUp
404.9778,405.8556,WristToElbow,FailOnTouchObstacleShort,LeftGate
405.1444,405.4,Hand,FailOnTouchObstacleLong-1,RightGate
405.1444,405.4,Hand,FailOnTouchObstacleMed-1,LeftGate
405.1444,405.4,Hand,FailOnTouchObstacleShort-1,LeftGate
405.5334,405.8333,HandToWrist,FailOnTouchObstacleLong,RightGate
405.5334,405.8333,HandToWrist,FailOnTouchObstacleMed,LeftGate
405.6444,405.8667,Hand,FailOnTouchObstacleLong,RightGate
405.6444,405.8667,Hand,FailOnTouchObstacleMed,LeftGate
405.6889,405.9889,HandToWrist,FailOnTouchObstacleShort,LeftGate
405.8111,406.0111,Hand,FailOnTouchObstacleShort,LeftGate
