start_time,end_time,dominant_object,non_dominant_object,interaction_type
424.4953,425.3441,Hand,FailOnTouchObstacleShort,PickedUp
425.6333,425.8111,Hand,FailOnTouchObstacleLong,LeftGate
425.6333,425.8111,Hand,FailOnTouchObstacleMed,LeftGate
425.6667,426.0889,Hand,FailOnTouchObstacleShort,RightGate
425.6778,425.9667,HandToWrist,FailOnTouchObstacleLong,LeftGate
425.6778,425.9667,HandToWrist,FailOnTouchObstacleMed,LeftGate
425.7222,426.7111,HandToWrist,FailOnTouchObstacleShort,RightGate
425.7778,429.4667,WristToElbow,FailOnTouchObstacleLong,LeftGate
425.7778,429.4667,WristToElbow,FailOnTouchObstacleMed,LeftGate
425.9222,429.3889,WristToElbow,FailOnTouchObstacleShort,RightGate
426.5059,427.2881,Hand,FailOnTouchObstacleShort-1,PickedUp
427.6889,428.0,Hand,FailOnTouchObstacleLong-1,LeftGate
427.6889,428.0,Hand,FailOnTouchObstacleMed-1,LeftGate
427.7556,428.2444,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
427.7556,428.2444,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
427.9556,429.1667,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
427.9556,429.1667,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
428.0,429.1667,Hand,FailOnTouchObstacleShort-1,RightGate
428.1,429.1333,HandToWrist,FailOnTouchObstacleShort-1,RightGate
428.7847,,Hand,Target,PickedUp
429.0,429.2778,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
429.0,429.2778,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
429.1333,429.2889,Hand,FailOnTouchObstacleLong-1,LeftGate
429.1333,429.2889,Hand,FailOnTouchObstacleMed-1,LeftGate
429.2889,429.4667,HandToWrist,FailOnTouchObstacleShort,RightGate
429.3556,429.4778,Hand,FailOnTouchObstacleShort,RightGate
429.3778,429.5334,HandToWrist,FailOnTouchObstacleLong,LeftGate
429.3778,429.5334,HandToWrist,FailOnTouchObstacleMed,LeftGate
429.4222,429.5556,Hand,FailOnTouchObstacleLong,LeftGate
429.4222,429.5556,Hand,FailOnTouchObstacleMed,LeftGate
