start_time,end_time,dominant_object,non_dominant_object,interaction_type
624.9804,625.8855,Hand,FailOnTouchObstacleMed,PickedUp
626.2,626.4111,Hand,FailOnTouchObstacleMed,RightGate
626.2444,626.5667,HandToWrist,FailOnTouchObstacleMed,RightGate
626.3223,626.4556,Hand,FailOnTouchObstacleShort,LeftGate
626.3223,626.4556,Hand,FailOnTouchObstacleLong,RightGate
626.3556,626.5778,HandToWrist,FailOnTouchObstacleShort,LeftGate
626.3556,626.5778,HandToWrist,FailOnTouchObstacleLong,RightGate
626.4,628.7111,WristToElbow,FailOnTouchObstacleMed,RightGate
626.4445,628.6889,WristToElbow,FailOnTouchObstacleShort,LeftGate
626.4445,628.6889,WristToElbow,FailOnTouchObstacleLong,RightGate
626.7452,627.4379,Hand,FailOnTouchObstacleLong-1,PickedUp
627.7222,628.0889,Hand,FailOnTouchObstacleLong-1,RightGate
627.7222,627.8667,Hand,FailOnTouchObstacleShort-1,RightGate
627.7222,627.9333,Hand,FailOnTouchObstacleMed-1,LeftGate
627.7667,627.8,HandToWrist,FailOnTouchObstacleShort-1,RightGate
627.7667,628.5222,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
627.7889,628.4778,HandToWrist,FailOnTouchObstacleLong-1,RightGate
627.9111,628.4222,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
628.0444,628.3334,WristToElbow,FailOnTouchObstacleLong-1,RightGate
628.1863,,Hand,Target,PickedUp
628.2889,628.4889,Hand,FailOnTouchObstacleLong-1,RightGate
628.3889,628.5333,Hand,FailOnTouchObstacleMed-1,LeftGate
628.6223,628.8,HandToWrist,FailOnTouchObstacleMed,RightGate
628.6223,628.7667,HandToWrist,FailOnTouchObstacleLong,RightGate
628.6223,628.7667,HandToWrist,FailOnTouchObstacleShort,LeftGate
628.6556,628.7667,Hand,FailOnTouchObstacleLong,RightGate
628.6556,628.7667,Hand,FailOnTouchObstacleShort,LeftGate
628.6778,628.8,Hand,FailOnTouchObstacleMed,RightGate
