directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,type,hand_only,start_timeout,each_half_timeout,shared_trial,trial_name,start_pos_x,start_moved_time,target_reached_time,outcome,interaction_log,HandTracker_movement_filename,WristTracker_movement_filename,ElbowTracker_movement_filename,ShoulderTracker_movement_filename,grid_objects_movement_filename
basic/ICRA14/S001,basic,ICRA14,1,1,1,1,39.41895,41.4,practice,False,5,System.Single[],,,0.0,40.54445,,ArmInteraction,interaction_log_T001.csv,HandTracker_movement_T001.csv,WristTracker_movement_T001.csv,ElbowTracker_movement_T001.csv,ShoulderTracker_movement_T001.csv,grid_objects_movement_T001.csv
basic/ICRA14/S001,basic,ICRA14,1,2,1,2,46.02055,53.04445,practice,False,5,System.Single[],,,0.0,46.16667,51.655559999999994,HitBoundary,interaction_log_T002.csv,HandTracker_movement_T002.csv,WristTracker_movement_T002.csv,ElbowTracker_movement_T002.csv,ShoulderTracker_movement_T002.csv,grid_objects_movement_T002.csv
basic/ICRA14/S001,basic,ICRA14,1,3,1,3,56.87846,68.01111999999999,practice,False,5,System.Single[],,,0.0,57.26667,,ArmInteraction,interaction_log_T003.csv,HandTracker_movement_T003.csv,WristTracker_movement_T003.csv,ElbowTracker_movement_T003.csv,ShoulderTracker_movement_T003.csv,grid_objects_movement_T003.csv
basic/ICRA14/S001,basic,ICRA14,1,4,1,4,71.47836,73.38889,practice,False,5,System.Single[],,,0.0,72.05556,,HitBoundary,interaction_log_T004.csv,HandTracker_movement_T004.csv,WristTracker_movement_T004.csv,ElbowTracker_movement_T004.csv,ShoulderTracker_movement_T004.csv,grid_objects_movement_T004.csv
basic/ICRA14/S001,basic,ICRA14,1,5,1,5,76.62765,85.72222,practice,False,5,System.Single[],,,0.0,77.2,84.44444,Success,interaction_log_T005.csv,HandTracker_movement_T005.csv,WristTracker_movement_T005.csv,ElbowTracker_movement_T005.csv,ShoulderTracker_movement_T005.csv,grid_objects_movement_T005.csv
basic/ICRA14/S001,basic,ICRA14,1,6,1,6,89.65253,94.94445,practice,False,5,System.Single[],,,0.0,90.26666999999999,94.56667,HitBoundary,interaction_log_T006.csv,HandTracker_movement_T006.csv,WristTracker_movement_T006.csv,ElbowTracker_movement_T006.csv,ShoulderTracker_movement_T006.csv,grid_objects_movement_T006.csv
basic/ICRA14/S001,basic,ICRA14,1,7,1,7,98.70203000000001,103.2444,practice,False,5,System.Single[],,,0.0,99.43333,,ArmInteraction,interaction_log_T007.csv,HandTracker_movement_T007.csv,WristTracker_movement_T007.csv,ElbowTracker_movement_T007.csv,ShoulderTracker_movement_T007.csv,grid_objects_movement_T007.csv
basic/ICRA14/S001,basic,ICRA14,1,8,1,8,106.4419,121.9667,practice,False,5,System.Single[],,,0.0,107.0222,119.6222,Success,interaction_log_T008.csv,HandTracker_movement_T008.csv,WristTracker_movement_T008.csv,ElbowTracker_movement_T008.csv,ShoulderTracker_movement_T008.csv,grid_objects_movement_T008.csv
basic/ICRA14/S001,basic,ICRA14,1,9,1,9,125.7107,132.1556,practice,False,5,System.Single[],,,0.0,126.6556,130.9556,Success,interaction_log_T009.csv,HandTracker_movement_T009.csv,WristTracker_movement_T009.csv,ElbowTracker_movement_T009.csv,ShoulderTracker_movement_T009.csv,grid_objects_movement_T009.csv
basic/ICRA14/S001,basic,ICRA14,1,10,2,1,145.2952,151.2333,main,False,5,System.Single[],False,,0.0,146.0444,149.9889,Success,interaction_log_T010.csv,HandTracker_movement_T010.csv,WristTracker_movement_T010.csv,ElbowTracker_movement_T010.csv,ShoulderTracker_movement_T010.csv,grid_objects_movement_T010.csv
