start_time,end_time,dominant_object,non_dominant_object,interaction_type
888.4867,889.2469,Hand,FailOnTouchObstacleLong,PickedUp
889.6778,889.8223,Hand,FailOnTouchObstacleLong,LeftGate
889.7111,889.9333,HandToWrist,FailOnTouchObstacleLong,LeftGate
889.7222,889.8667,Hand,FailOnTouchObstacleShort,RightGate
889.7222,889.8667,Hand,FailOnTouchObstacleMed,RightGate
889.7556,890.0333,HandToWrist,FailOnTouchObstacleShort,RightGate
889.7556,890.0333,HandToWrist,FailOnTouchObstacleMed,RightGate
889.8112,891.2444,WristToElbow,FailOnTouchObstacleLong,LeftGate
889.8556,893.6889,WristToElbow,FailOnTouchObstacleShort,RightGate
889.8556,893.6889,WristToElbow,FailOnTouchObstacleMed,RightGate
890.4863,891.5474,Hand,FailOnTouchObstacleMed-1,PickedUp
891.2556,891.2667,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.2778,891.2889,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.3,891.3112,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.3223,891.3334,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.3445,891.3556,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.3667,891.3778,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.3889,891.4,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.4111,891.4222,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.4333,891.4445,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.4556,891.4667,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.4778,891.4889,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.5,891.5111,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.5222,891.5333,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.5445,891.5556,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.5667,891.5778,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.5889,891.6,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.6111,891.6223,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.6334,891.6445,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.6556,891.6667,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.6778,891.6889,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.7,891.7111,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.7222,891.7333,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.7444,891.7556,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.7667,891.7778,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.7889,891.8,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.8112,891.8223,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.8334,891.8445,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.8556,891.8667,WristToElbow,FailOnTouchObstacleLong,LeftGate
891.8778,893.7444,WristToElbow,FailOnTouchObstacleLong,LeftGate
892.0778,892.3445,Hand,FailOnTouchObstacleLong-1,RightGate
892.1111,892.3445,Hand,FailOnTouchObstacleShort-1,RightGate
892.1334,893.2556,HandToWrist,FailOnTouchObstacleLong-1,RightGate
892.2556,893.0889,Hand,FailOnTouchObstacleMed-1,LeftGate
892.3223,893.0222,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
892.3223,893.0,WristToElbow,FailOnTouchObstacleLong-1,RightGate
892.6,892.6556,WristToElbow,FailOnTouchObstacleShort-1,RightGate
892.7314,,Hand,Target,PickedUp
892.9556,893.3,Hand,FailOnTouchObstacleLong-1,RightGate
892.9667,893.0445,Hand,FailOnTouchObstacleShort-1,RightGate
893.5111,893.8,HandToWrist,FailOnTouchObstacleMed,RightGate
893.5111,893.8,HandToWrist,FailOnTouchObstacleShort,RightGate
893.5889,893.8334,HandToWrist,FailOnTouchObstacleLong,LeftGate
893.6445,893.8112,Hand,FailOnTouchObstacleMed,RightGate
893.6445,893.8112,Hand,FailOnTouchObstacleShort,RightGate
893.7,893.8445,Hand,FailOnTouchObstacleLong,LeftGate
