time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
213.4,-0.1375,0.79,-0.105,0.0,0.0,0.0
213.4111,-0.1375,0.79,-0.105,-0.001,-0.001,-0.001
213.4222,-0.1375,0.79,-0.105,-0.002,-0.002,-0.002
213.4333,-0.1375,0.79,-0.105,-0.0024,-0.0024,-0.0024
213.4444,-0.1375,0.79,-0.105,-0.0025,-0.0025,-0.0025
213.4556,-0.1375,0.79,-0.105,-0.0023,-0.0023,-0.0023
213.4667,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.4778,-0.1375,0.79,-0.105,-0.0021,-0.0021,-0.0021
213.4889,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.5,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.5111,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.5222,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.5333,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.5444,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.5556,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.5667,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.5778,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.5889,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.6,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.6111,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.6222,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.6333,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.6445,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.6556,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.6667,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.6778,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.6889,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.7,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.7111,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.7222,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.7333,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.7444,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.7556,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.7667,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.7778,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.7889,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.8,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.8111,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.8222,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.8333,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.8445,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.8556,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
213.8667,-0.1375,0.79,-0.105,-0.0022,-0.0022,-0.0022
