start_time,end_time,dominant_object,non_dominant_object,interaction_type
604.2001,605.7651,Hand,FailOnTouchObstacleLong,PickedUp
606.2556,606.3,Hand,FailOnTouchObstacleLong,RightGate
606.2556,606.3445,Hand,FailOnTouchObstacleLong,Pushed
606.3223,606.5778,Hand,FailOnTouchObstacleLong,RightGate
606.4111,606.5778,HandToWrist,FailOnTouchObstacleLong,RightGate
606.4778,606.6667,Hand,FailOnTouchObstacleShort,LeftGate
606.4778,606.6667,Hand,FailOnTouchObstacleMed,RightGate
606.5111,606.6778,HandToWrist,FailOnTouchObstacleShort,LeftGate
606.5111,606.6778,HandToWrist,FailOnTouchObstacleMed,RightGate
606.6223,611.1667,WristToElbow,FailOnTouchObstacleLong,RightGate
606.7111,611.1111,WristToElbow,FailOnTouchObstacleMed,RightGate
606.7111,611.1111,WristToElbow,FailOnTouchObstacleShort,LeftGate
607.3,608.0222,Hand,FailOnTouchObstacleLong-1,RightGate
607.3,608.0222,Hand,FailOnTouchObstacleShort-1,LeftGate
607.3,608.0222,Hand,FailOnTouchObstacleMed-1,LeftGate
607.4,610.7222,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
607.4,610.7222,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
607.4,610.7222,HandToWrist,FailOnTouchObstacleLong-1,RightGate
607.8667,610.5444,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
607.8667,610.5444,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
607.8667,610.5444,WristToElbow,FailOnTouchObstacleLong-1,RightGate
610.02,,Hand,Target,PickedUp
610.4667,610.7556,Hand,FailOnTouchObstacleLong-1,RightGate
610.4667,610.7556,Hand,FailOnTouchObstacleMed-1,LeftGate
610.4667,610.7556,Hand,FailOnTouchObstacleShort-1,LeftGate
610.9445,611.2,HandToWrist,FailOnTouchObstacleMed,RightGate
610.9445,611.2,HandToWrist,FailOnTouchObstacleShort,LeftGate
611.0222,611.3111,HandToWrist,FailOnTouchObstacleLong,RightGate
611.0333,611.2333,Hand,FailOnTouchObstacleMed,RightGate
611.0333,611.2333,Hand,FailOnTouchObstacleShort,LeftGate
611.1111,611.3445,Hand,FailOnTouchObstacleLong,RightGate
