directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,type,hand_only,start_timeout,each_half_timeout,shared_trial,trial_name,start_pos_x,start_moved_time,target_reached_time,outcome,interaction_log,HandTracker_movement_filename,WristTracker_movement_filename,ElbowTracker_movement_filename,ShoulderTracker_movement_filename,grid_objects_movement_filename
basic/ICRA21/S001,basic,ICRA21,1,1,1,1,47.7863,67.83334,practice,False,5,System.Single[],,,0.0,50.8,65.30035,Success,interaction_log_T001.csv,HandTracker_movement_T001.csv,WristTracker_movement_T001.csv,ElbowTracker_movement_T001.csv,ShoulderTracker_movement_T001.csv,grid_objects_movement_T001.csv
basic/ICRA21/S001,basic,ICRA21,1,2,1,2,71.8467,79.41111,practice,False,5,System.Single[],,,0.0,72.61111,77.24445,Success,interaction_log_T002.csv,HandTracker_movement_T002.csv,WristTracker_movement_T002.csv,ElbowTracker_movement_T002.csv,ShoulderTracker_movement_T002.csv,grid_objects_movement_T002.csv
basic/ICRA21/S001,basic,ICRA21,1,3,1,3,82.97318,88.37778,practice,False,5,System.Single[],,,0.0,83.7,86.04445,Success,interaction_log_T003.csv,HandTracker_movement_T003.csv,WristTracker_movement_T003.csv,ElbowTracker_movement_T003.csv,ShoulderTracker_movement_T003.csv,grid_objects_movement_T003.csv
basic/ICRA21/S001,basic,ICRA21,1,4,1,4,91.7756,100.8667,practice,False,5,System.Single[],,,0.0,92.36667,99.11457,Success,interaction_log_T004.csv,HandTracker_movement_T004.csv,WristTracker_movement_T004.csv,ElbowTracker_movement_T004.csv,ShoulderTracker_movement_T004.csv,grid_objects_movement_T004.csv
basic/ICRA21/S001,basic,ICRA21,1,5,1,5,104.309,112.4333,practice,False,5,System.Single[],,,0.0,105.1222,110.6222,Success,interaction_log_T005.csv,HandTracker_movement_T005.csv,WristTracker_movement_T005.csv,ElbowTracker_movement_T005.csv,ShoulderTracker_movement_T005.csv,grid_objects_movement_T005.csv
basic/ICRA21/S001,basic,ICRA21,1,6,1,6,115.6468,127.5556,practice,False,5,System.Single[],,,0.0,116.2778,126.2,Success,interaction_log_T006.csv,HandTracker_movement_T006.csv,WristTracker_movement_T006.csv,ElbowTracker_movement_T006.csv,ShoulderTracker_movement_T006.csv,grid_objects_movement_T006.csv
basic/ICRA21/S001,basic,ICRA21,1,7,1,7,130.7605,139.1222,practice,False,5,System.Single[],,,0.0,131.8667,137.8556,Success,interaction_log_T007.csv,HandTracker_movement_T007.csv,WristTracker_movement_T007.csv,ElbowTracker_movement_T007.csv,ShoulderTracker_movement_T007.csv,grid_objects_movement_T007.csv
basic/ICRA21/S001,basic,ICRA21,1,8,1,8,142.3667,147.4556,practice,False,5,System.Single[],,,0.0,142.9333,146.1983,Success,interaction_log_T008.csv,HandTracker_movement_T008.csv,WristTracker_movement_T008.csv,ElbowTracker_movement_T008.csv,ShoulderTracker_movement_T008.csv,grid_objects_movement_T008.csv
basic/ICRA21/S001,basic,ICRA21,1,9,1,9,150.5882,159.0222,practice,False,5,System.Single[],,,0.0,151.0889,157.6,Success,interaction_log_T009.csv,HandTracker_movement_T009.csv,WristTracker_movement_T009.csv,ElbowTracker_movement_T009.csv,ShoulderTracker_movement_T009.csv,grid_objects_movement_T009.csv
basic/ICRA21/S001,basic,ICRA21,1,10,2,1,172.7169,181.6889,main,False,5,System.Single[],False,,0.0,173.0333,180.1024,Success,interaction_log_T010.csv,HandTracker_movement_T010.csv,WristTracker_movement_T010.csv,ElbowTracker_movement_T010.csv,ShoulderTracker_movement_T010.csv,grid_objects_movement_T010.csv
basic/ICRA21/S001,basic,ICRA21,1,11,2,2,184.8145,194.0778,main,False,5,System.Single[],False,,0.0,185.2778,192.7778,Success,interaction_log_T011.csv,HandTracker_movement_T011.csv,WristTracker_movement_T011.csv,ElbowTracker_movement_T011.csv,ShoulderTracker_movement_T011.csv,grid_objects_movement_T011.csv
basic/ICRA21/S001,basic,ICRA21,1,12,2,3,196.4315,207.4444,main,False,5,System.Single[],False,,0.0,196.8333,206.1731,Success,interaction_log_T012.csv,HandTracker_movement_T012.csv,WristTracker_movement_T012.csv,ElbowTracker_movement_T012.csv,ShoulderTracker_movement_T012.csv,grid_objects_movement_T012.csv
basic/ICRA21/S001,basic,ICRA21,1,13,2,4,210.4174,222.3333,main,False,5,System.Single[],False,,0.0,210.9333,221.0074,Success,interaction_log_T013.csv,HandTracker_movement_T013.csv,WristTracker_movement_T013.csv,ElbowTracker_movement_T013.csv,ShoulderTracker_movement_T013.csv,grid_objects_movement_T013.csv
basic/ICRA21/S001,basic,ICRA21,1,14,2,5,224.4474,237.5778,main,False,5,System.Single[],True,none_free_3,0.0,224.9333,236.1878,Success,interaction_log_T014.csv,HandTracker_movement_T014.csv,WristTracker_movement_T014.csv,ElbowTracker_movement_T014.csv,ShoulderTracker_movement_T014.csv,grid_objects_movement_T014.csv
basic/ICRA21/S001,basic,ICRA21,1,15,2,6,239.9521,251.1445,main,False,5,System.Single[],True,right_free_2,0.0,240.4,249.8493,Success,interaction_log_T015.csv,HandTracker_movement_T015.csv,WristTracker_movement_T015.csv,ElbowTracker_movement_T015.csv,ShoulderTracker_movement_T015.csv,grid_objects_movement_T015.csv
basic/ICRA21/S001,basic,ICRA21,1,16,2,7,253.1668,261.1222,main,False,5,System.Single[],False,,0.0,253.6445,259.9,Success,interaction_log_T016.csv,HandTracker_movement_T016.csv,WristTracker_movement_T016.csv,ElbowTracker_movement_T016.csv,ShoulderTracker_movement_T016.csv,grid_objects_movement_T016.csv
basic/ICRA21/S001,basic,ICRA21,1,17,2,8,263.3069,268.0333,main,False,5,System.Single[],False,,0.0,263.5556,,ArmInteraction,interaction_log_T017.csv,HandTracker_movement_T017.csv,WristTracker_movement_T017.csv,ElbowTracker_movement_T017.csv,ShoulderTracker_movement_T017.csv,grid_objects_movement_T017.csv
basic/ICRA21/S001,basic,ICRA21,1,18,2,9,271.0623,280.0,main,False,5,System.Single[],False,,0.0,271.1333,278.7921,Success,interaction_log_T018.csv,HandTracker_movement_T018.csv,WristTracker_movement_T018.csv,ElbowTracker_movement_T018.csv,ShoulderTracker_movement_T018.csv,grid_objects_movement_T018.csv
basic/ICRA21/S001,basic,ICRA21,1,19,2,10,282.8468,293.3,main,False,5,System.Single[],False,,0.0,283.4222,291.8166,Success,interaction_log_T019.csv,HandTracker_movement_T019.csv,WristTracker_movement_T019.csv,ElbowTracker_movement_T019.csv,ShoulderTracker_movement_T019.csv,grid_objects_movement_T019.csv
basic/ICRA21/S001,basic,ICRA21,1,20,2,11,295.3802,305.0778,main,False,5,System.Single[],True,left_free_first_row_2,0.0,295.7556,303.7133,Success,interaction_log_T020.csv,HandTracker_movement_T020.csv,WristTracker_movement_T020.csv,ElbowTracker_movement_T020.csv,ShoulderTracker_movement_T020.csv,grid_objects_movement_T020.csv
basic/ICRA21/S001,basic,ICRA21,1,21,2,12,307.2544,315.4889,main,False,5,System.Single[],False,,0.0,307.6889,313.855,Success,interaction_log_T021.csv,HandTracker_movement_T021.csv,WristTracker_movement_T021.csv,ElbowTracker_movement_T021.csv,ShoulderTracker_movement_T021.csv,grid_objects_movement_T021.csv
basic/ICRA21/S001,basic,ICRA21,1,22,2,13,318.3596,329.0,main,False,5,System.Single[],False,,0.0,318.8667,327.0488,Success,interaction_log_T022.csv,HandTracker_movement_T022.csv,WristTracker_movement_T022.csv,ElbowTracker_movement_T022.csv,ShoulderTracker_movement_T022.csv,grid_objects_movement_T022.csv
basic/ICRA21/S001,basic,ICRA21,1,23,2,14,332.0526,344.8445,main,False,5,System.Single[],False,,0.0,332.6333,343.4889,Success,interaction_log_T023.csv,HandTracker_movement_T023.csv,WristTracker_movement_T023.csv,ElbowTracker_movement_T023.csv,ShoulderTracker_movement_T023.csv,grid_objects_movement_T023.csv
basic/ICRA21/S001,basic,ICRA21,1,24,2,15,346.9652,350.4778,main,False,5,System.Single[],True,centre_free_1,0.0,347.1,348.8534,Success,interaction_log_T024.csv,HandTracker_movement_T024.csv,WristTracker_movement_T024.csv,ElbowTracker_movement_T024.csv,ShoulderTracker_movement_T024.csv,grid_objects_movement_T024.csv
basic/ICRA21/S001,basic,ICRA21,1,25,2,16,352.5058,354.5,main,False,5,System.Single[],True,centre_free_second_row_2,0.0,352.9889,,ArmInteraction,interaction_log_T025.csv,HandTracker_movement_T025.csv,WristTracker_movement_T025.csv,ElbowTracker_movement_T025.csv,ShoulderTracker_movement_T025.csv,grid_objects_movement_T025.csv
basic/ICRA21/S001,basic,ICRA21,1,26,2,17,357.6889,362.6667,main,False,5,System.Single[],True,centre_free_second_row_1,0.0,357.8333,361.2748,Success,interaction_log_T026.csv,HandTracker_movement_T026.csv,WristTracker_movement_T026.csv,ElbowTracker_movement_T026.csv,ShoulderTracker_movement_T026.csv,grid_objects_movement_T026.csv
basic/ICRA21/S001,basic,ICRA21,1,27,2,18,364.6146,372.9222,main,False,5,System.Single[],False,,0.0,365.0556,371.0154,Success,interaction_log_T027.csv,HandTracker_movement_T027.csv,WristTracker_movement_T027.csv,ElbowTracker_movement_T027.csv,ShoulderTracker_movement_T027.csv,grid_objects_movement_T027.csv
basic/ICRA21/S001,basic,ICRA21,1,28,2,19,374.9141,383.1222,main,False,5,System.Single[],True,left_free_2,0.0,375.2889,381.1247,Success,interaction_log_T028.csv,HandTracker_movement_T028.csv,WristTracker_movement_T028.csv,ElbowTracker_movement_T028.csv,ShoulderTracker_movement_T028.csv,grid_objects_movement_T028.csv
basic/ICRA21/S001,basic,ICRA21,1,29,2,20,384.9683,395.8111,main,False,5,System.Single[],False,,0.0,385.3778,394.7639,Success,interaction_log_T029.csv,HandTracker_movement_T029.csv,WristTracker_movement_T029.csv,ElbowTracker_movement_T029.csv,ShoulderTracker_movement_T029.csv,grid_objects_movement_T029.csv
basic/ICRA21/S001,basic,ICRA21,1,30,2,21,397.8023,409.4111,main,False,5,System.Single[],True,right_free_second_row_2,0.0,397.9111,408.4,Success,interaction_log_T030.csv,HandTracker_movement_T030.csv,WristTracker_movement_T030.csv,ElbowTracker_movement_T030.csv,ShoulderTracker_movement_T030.csv,grid_objects_movement_T030.csv
