start_time,end_time,dominant_object,non_dominant_object,interaction_type
454.5301,456.8427,Hand,FailOnTouchObstacleMed,PickedUp
455.1556,,FailOnTouchObstacleMed,FailOnTouchObstacleShort,Pushed
457.4222,457.6111,Hand,FailOnTouchObstacleLong,LeftGate
457.4667,457.7444,HandToWrist,FailOnTouchObstacleLong,LeftGate
457.5445,457.7889,Hand,FailOnTouchObstacleMed,RightGate
457.5556,457.7889,Hand,FailOnTouchObstacleShort,RightGate
457.5889,461.8222,WristToElbow,FailOnTouchObstacleLong,LeftGate
457.6,458.6889,HandToWrist,FailOnTouchObstacleShort,RightGate
457.6,460.0334,HandToWrist,FailOnTouchObstacleMed,RightGate
457.7333,461.7333,WristToElbow,FailOnTouchObstacleMed,RightGate
457.7444,458.8778,WristToElbow,FailOnTouchObstacleShort,RightGate
458.0486,459.5568,Hand,FailOnTouchObstacleLong-1,PickedUp
458.7333,460.3333,Hand,FailOnTouchObstacleMed-1,LeftGate
459.1222,459.8111,Hand,FailOnTouchObstacleMed,RightGate
459.8667,461.7333,WristToElbow,FailOnTouchObstacleShort,RightGate
459.9889,460.6445,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
460.0111,460.0445,HandToWrist,FailOnTouchObstacleShort,RightGate
460.1333,460.3333,Hand,FailOnTouchObstacleShort-1,RightGate
460.2444,460.6445,HandToWrist,FailOnTouchObstacleShort-1,RightGate
460.3,461.3111,WristToElbow,FailOnTouchObstacleShort-1,RightGate
460.3,461.3111,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
460.3445,461.2111,Hand,FailOnTouchObstacleLong-1,LeftGate
460.4445,461.1556,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
460.9086,,Hand,Target,PickedUp
461.0,461.5222,HandToWrist,FailOnTouchObstacleShort-1,RightGate
461.0,461.5222,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
461.2667,461.5445,Hand,FailOnTouchObstacleShort-1,RightGate
461.2667,461.5445,Hand,FailOnTouchObstacleMed-1,LeftGate
461.5778,461.8333,HandToWrist,FailOnTouchObstacleMed,RightGate
461.6,461.8333,HandToWrist,FailOnTouchObstacleShort,RightGate
461.6667,461.8445,Hand,FailOnTouchObstacleShort,RightGate
461.6778,461.8556,Hand,FailOnTouchObstacleMed,RightGate
461.7111,461.9111,HandToWrist,FailOnTouchObstacleLong,LeftGate
461.7667,461.9222,Hand,FailOnTouchObstacleLong,LeftGate
