object,x,y,z,width,height,depth
Target,-0.1075,0.7727079,0.175,0.04999959,0.08541586,0.04999948
FailOnTouchObstacleMed,-0.0175,0.79,0.135,0.1,0.12,0.04999995
FailOnTouchObstacleLong,-0.2075,0.79,-0.145,0.15,0.12,0.05000001
FailOnTouchObstacleShort,0.0825,0.79,-0.075,0.04999995,0.12,0.04999995
FailOnTouchObstacleLong-1,-0.2175,0.79,-0.015,0.15,0.12,0.05000001
FailOnTouchObstacleMed-1,-0.0275,0.79,-0.175,0.1,0.12,0.04999995
FailOnTouchObstacleShort-1,0.1025,0.79,-0.175,0.04999995,0.12,0.04999995
