start_time,end_time,dominant_object,non_dominant_object,interaction_type
1114.911,1114.978,Hand,FailOnTouchObstacleMed,RightGate
1114.9669999999999,1115.089,Hand,FailOnTouchObstacleLong-1,RightGate
1115.0,1115.167,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1115.0330000000001,1115.167,Hand,FailOnTouchObstacleShort,RightGate
1115.067,1115.245,HandToWrist,FailOnTouchObstacleShort,RightGate
1115.078,1116.878,WristToElbow,FailOnTouchObstacleLong-1,RightGate
1115.145,1116.789,WristToElbow,FailOnTouchObstacleShort,RightGate
1115.156,1115.3,Hand,FailOnTouchObstacleLong,RightGate
1115.1889999999999,1115.389,HandToWrist,FailOnTouchObstacleLong,RightGate
1115.233,1115.389,Hand,FailOnTouchObstacleMed-1,LeftGate
1115.267,1115.5,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
1115.278,1116.622,WristToElbow,FailOnTouchObstacleLong,RightGate
1115.367,1116.5330000000001,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
1116.086,,Hand,Target,PickedUp
1116.411,1116.622,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
1116.4669999999999,1116.633,Hand,FailOnTouchObstacleMed-1,LeftGate
1116.5,1116.722,HandToWrist,FailOnTouchObstacleLong,RightGate
1116.556,1116.745,Hand,FailOnTouchObstacleLong,RightGate
1116.667,1116.889,HandToWrist,FailOnTouchObstacleShort,RightGate
1116.733,1116.9,Hand,FailOnTouchObstacleShort,RightGate
1116.767,1116.978,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1116.822,1116.989,Hand,FailOnTouchObstacleLong-1,RightGate
