time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
235.8556,-0.2775,0.79,0.055,0.0,0.0,0.0
235.8667,-0.2775,0.79,0.055,-0.001,-0.001,-0.001
235.8778,-0.2775,0.79,0.055,-0.002,-0.002,-0.002
235.8889,-0.2775,0.79,0.055,-0.0024,-0.0024,-0.0024
235.9,-0.2775,0.79,0.055,-0.0025,-0.0025,-0.0025
235.9111,-0.2775,0.79,0.055,-0.0023,-0.0023,-0.0023
235.9222,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
235.9333,-0.2775,0.79,0.055,-0.0021,-0.0021,-0.0021
235.9444,-0.2775,0.79,0.055,-0.0021,-0.0021,-0.0021
235.9556,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
235.9667,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
235.9778,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
235.9889,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.0,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.0111,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.0222,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.0333,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.0444,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.0556,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.0667,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.0778,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.0889,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.1,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.1111,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.1222,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.1333,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.1445,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.1556,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.1667,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.1778,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
236.1889,-0.2775,0.79,0.055,-0.0022,-0.0022,-0.0022
