time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
948.4556,-0.0425,0.79,-0.105,0.0,0.0,0.0
948.4667,-0.0425,0.79,-0.105,0.0002,0.0002,0.0002
948.4778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.4889,-0.0425,0.79,-0.105,0.0005,0.0005,0.0005
948.5,-0.0425,0.79,-0.105,0.0005,0.0005,0.0005
948.5111,-0.0425,0.79,-0.105,0.0005,0.0005,0.0005
948.5222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.5334,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.5445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.5556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.5667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.5778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.5889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.6,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.6111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.6223,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.6334,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.6445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.6556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.6667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.6778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.6889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.7,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.7111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.7222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.7333,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.7444,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.7556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.7667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.7778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.7889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.8,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.8112,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.8223,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.8334,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.8445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.8556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.8667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.8778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.8889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.9,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.9111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.9222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.9333,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.9445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.9556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.9667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.9778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
948.9889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.0,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.0111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.0222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.0334,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.0445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.0556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.0667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.0778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.0889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.1,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.1111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.1223,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.1334,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.1445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.1556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.1667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.1778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.1889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.2,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.2111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.2222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.2333,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.2444,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.2556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.2667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.2778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.2889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.3,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.3112,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.3223,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.3334,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.3445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.3556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.3667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.3778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.3889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.4,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.4111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.4222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.4333,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.4445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.4556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.4667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.4778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.4889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.5,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.5111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.5222,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.5334,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.5445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.5556,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.5667,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.5778,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.5889,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.6,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.6111,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.6223,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.6334,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.6445,-0.0425,0.79,-0.105,0.0004,0.0004,0.0004
949.6556,-0.0413,0.79,-0.1059,0.1543,0.1543,0.1543
949.6667,-0.0402,0.7905,-0.1062,0.8675,0.8675,0.8675
949.6778,-0.0393,0.7906,-0.1062,0.7039,0.7039,0.7039
949.6889,-0.0387,0.7907,-0.1061,0.7739,0.7739,0.7739
949.7,-0.0387,0.7907,-0.1067,0.2421,0.2421,0.2421
949.7111,-0.0391,0.7908,-0.1072,0.2933,0.2933,0.2933
949.7222,-0.0402,0.7908,-0.10800000000000001,0.1614,0.1614,0.1614
949.7333,-0.0416,0.7909,-0.1087,0.2862,0.2862,0.2862
949.7444,-0.0433,0.7909,-0.1096,0.2362,0.2362,0.2362
949.7556,-0.0451,0.7909,-0.1105,0.2922,0.2922,0.2922
949.7667,-0.0469,0.7909999999999999,-0.1115,0.3983,0.3983,0.3983
949.7778,-0.0488,0.7911,-0.1125,0.5304,0.5304,0.5304
949.7889,-0.0506,0.7912,-0.1137,0.4951,0.4951,0.4951
949.8,-0.0525,0.7913,-0.1149,0.5921,0.5921,0.5921
949.8112,-0.0544,0.7912,-0.11599999999999999,0.7475,0.7475,0.7475
949.8223,-0.0563,0.7914,-0.1171,0.8945,0.8945,0.8945
949.8334,-0.0584,0.7911,-0.1183,0.8699,0.8699,0.8699
949.8445,-0.0603,0.7913,-0.1195,0.9666,0.9666,0.9666
949.8556,-0.0625,0.7911,-0.1209,0.9828,0.9828,0.9828
949.8667,-0.0643,0.7914,-0.1221,1.1686,1.1686,1.1686
949.8778,-0.0665,0.7909,-0.1236,1.0935,1.0935,1.0935
949.8889,-0.0681,0.7917,-0.1248,1.5196,1.5196,1.5196
949.9,-0.0708,0.7905,-0.1266,1.2475,1.2475,1.2475
949.9111,-0.0721,0.7917,-0.1276,2.0894,2.0894,2.0894
949.9222,-0.0732,0.7898,-0.1295,1.2015,1.2015,1.2015
949.9333,-0.0744,0.7919,-0.13,2.7964,2.7964,2.7964
949.9445,-0.0752,0.79,-0.1321,1.2316,1.2316,1.2316
949.9556,-0.0766,0.7921,-0.1325,3.2167,3.2167,3.2167
949.9667,-0.0772,0.7901,-0.1346,1.2531,1.2531,1.2531
949.9778,-0.0793,0.7923,-0.1347,3.7778,3.7778,3.7778
949.9889,-0.0792,0.7902,-0.1365,1.4054,1.4054,1.4054
950.0,-0.0817,0.7925,-0.1366,4.0032,4.0032,4.0032
950.0111,-0.0812,0.7903,-0.1383,1.368,1.368,1.368
950.0222,-0.0809,0.7896,-0.14,1.5897,1.5897,1.5897
950.0334,-0.084,0.7928,-0.1393,5.0608,5.0608,5.0608
950.0445,-0.0838,0.7904,-0.1411,1.44,1.44,1.44
950.0556,-0.0835,0.7897,-0.14300000000000002,1.5733,1.5733,1.5733
950.0667,-0.0878,0.7931,-0.1423,5.5049,5.5049,5.5049
950.0778,-0.0878,0.7906,-0.1442,1.5388,1.5388,1.5388
950.0889,-0.0874,0.7898,-0.1463,1.618,1.618,1.618
950.1,-0.0869,0.7896,-0.1479,2.1554,2.1554,2.1554
950.1111,-0.0864,0.7897,-0.1491,2.4208,2.4208,2.4208
950.1223,-0.086,0.7896,-0.1503,2.4826,2.4826,2.4826
950.1334,-0.0856,0.7897,-0.1513,2.5860000000000003,2.5860000000000003,2.5860000000000003
950.1445,-0.0852,0.7897,-0.1522,2.6602,2.6602,2.6602
950.1556,-0.085,0.7897,-0.153,2.6443,2.6443,2.6443
950.1667,-0.0848,0.7898,-0.1537,2.5764,2.5764,2.5764
950.1778,-0.0829,0.7898,-0.1538,2.2111,2.2111,2.2111
950.1889,-0.083,0.7898,-0.1546,2.752,2.752,2.752
950.2,-0.0833,0.7898,-0.1555,2.8526,2.8526,2.8526
950.2111,-0.084,0.7898,-0.1568,3.1427,3.1427,3.1427
950.2222,-0.0854,0.7901,-0.1584,3.6221,3.6221,3.6221
950.2333,-0.0976,0.7949,-0.1576,9.6574,9.6574,9.6574
950.2444,-0.09699999999999999,0.7926,-0.1625,358.5911,358.5911,358.5911
950.2556,-0.0989,0.7908,-0.1668,2.2502,2.2502,2.2502
950.2667,-0.1072,0.7946,-0.1674,7.7316,7.7316,7.7316
950.2778,-0.1059,0.7925,-0.1718,358.3562,358.3562,358.3562
950.2889,-0.1072,0.7906,-0.1748,2.5252,2.5252,2.5252
950.3,-0.1122,0.7934,-0.1744,7.412999999999999,7.412999999999999,7.412999999999999
950.3112,-0.1121,0.7909999999999999,-0.1759,2.4092,2.4092,2.4092
950.3223,-0.1113,0.7897,-0.1772,2.3482,2.3482,2.3482
950.3334,-0.1103,0.7902,-0.1774,3.0585,3.0585,3.0585
950.3445,-0.1083,0.7895,-0.1772,2.7527,2.7527,2.7527
950.3556,-0.1069,0.7897,-0.1768,3.1496,3.1496,3.1496
950.3667,-0.1047,0.7895,-0.1762,2.9364,2.9364,2.9364
950.3778,-0.1035,0.7896,-0.1759,3.2899,3.2899,3.2899
950.3889,-0.1025,0.7897,-0.1757,3.4151,3.4151,3.4151
950.4,-0.1017,0.7899,-0.1757,3.5714,3.5714,3.5714
950.4111,-0.1012,0.79,-0.1758,3.7314,3.7314,3.7314
950.4222,-0.1007,0.79,-0.17600000000000002,3.7753,3.7753,3.7753
950.4333,-0.1004,0.7903,-0.1762,3.9526,3.9526,3.9526
950.4445,-0.1002,0.7902,-0.1765,3.9902,3.9902,3.9902
950.4556,-0.1003,0.7907,-0.1768,4.316,4.316,4.316
950.4667,-0.1004,0.7902,-0.1774,4.1441,4.1441,4.1441
950.4778,-0.1009,0.7916,-0.1776,4.9096,4.9096,4.9096
950.4889,-0.1012,0.79,-0.1788,4.0832,4.0832,4.0832
950.5,-0.1048,0.7932,-0.1771,8.2026,8.2026,8.2026
950.5111,-0.1046,0.7909999999999999,-0.1786,3.6458,3.6458,3.6458
950.5222,-0.1038,0.7904,-0.1796,3.9293,3.9293,3.9293
950.5334,-0.10300000000000001,0.7913,-0.1798,4.6225,4.6225,4.6225
950.5445,-0.102,0.7899,-0.1807,4.0784,4.0784,4.0784
950.5556,-0.1013,0.792,-0.1802,5.4089,5.4089,5.4089
950.5667,-0.0999,0.7902,-0.1807,4.2418,4.2418,4.2418
950.5778,-0.0997,0.7919,-0.1805,5.5387,5.5387,5.5387
950.5889,-0.0985,0.7902,-0.18100000000000002,4.3479,4.3479,4.3479
950.6,-0.0988,0.792,-0.1807,5.8161,5.8161,5.8161
950.6111,-0.0979,0.7903,-0.1814,4.4343,4.4343,4.4343
950.6223,-0.0985,0.792,-0.1812,5.9628,5.9628,5.9628
950.6334,-0.099,0.7903,-0.1827,4.8329,4.8329,4.8329
950.6445,-0.0997,0.7919,-0.1827,6.0804,6.0804,6.0804
950.6556,-0.1004,0.7903,-0.1843,4.9033,4.9033,4.9033
950.6667,-0.1048,0.7936,-0.1827,9.4132,9.4132,9.4132
950.6778,-0.1049,0.7915,-0.1848,4.0423,4.0423,4.0423
950.6889,-0.1055,0.7911,-0.1863,4.7803,4.7803,4.7803
950.7,-0.1089,0.7932,-0.18600000000000003,7.7996,7.7996,7.7996
950.7111,-0.109,0.7913,-0.1881,4.2708,4.2708,4.2708
950.7222,-0.1115,0.7931,-0.1884,7.1571,7.1571,7.1571
950.7333,-0.11199999999999999,0.7913,-0.1911,4.3204,4.3204,4.3204
950.7444,-0.114,0.7929,-0.1914,6.9243,6.9243,6.9243
950.7556,-0.1143,0.7911,-0.1937,4.4306,4.4306,4.4306
950.7667,-0.1159,0.7928,-0.1937,6.8378,6.8378,6.8378
950.7778,-0.1161,0.7909999999999999,-0.1957,4.5196,4.5196,4.5196
950.7889,-0.1173,0.7927,-0.1956,6.7421,6.7421,6.7421
950.8,-0.1173,0.7909,-0.1974,4.62,4.62,4.62
950.8112,-0.1185,0.7927,-0.1973,6.9342,6.9342,6.9342
950.8223,-0.1184,0.7909999999999999,-0.1992,4.7884,4.7884,4.7884
950.8334,-0.1196,0.7928,-0.1991,7.1859,7.1859,7.1859
950.8445,-0.1193,0.7911,-0.2007,5.1524,5.1524,5.1524
950.8556,-0.1204,0.7928,-0.2007,7.2641,7.2641,7.2641
950.8667,-0.1199,0.7912,-0.2023,5.3344,5.3344,5.3344
950.8778,-0.1196,0.7922,-0.2024,6.2982,6.2982,6.2982
950.8889,-0.1194,0.7908,-0.2039,5.5588,5.5588,5.5588
950.9,-0.1208,0.7928,-0.2031,8.0089,8.0089,8.0089
950.9111,-0.1195,0.7912,-0.2053,4.6063,4.6063,4.6063
950.9222,-0.1161,0.7917,-0.2062,1.9264,1.9264,1.9264
950.9333,-0.1133,0.7907,-0.2069,359.6119,359.6119,359.6119
950.9445,-0.1116,0.7909999999999999,-0.2077,357.9009,357.9009,357.9009
950.9556,-0.1107,0.7914,-0.2088,356.6018,356.6018,356.6018
950.9667,-0.11,0.7918,-0.2097,355.5552,355.5552,355.5552
950.9778,-0.1095,0.792,-0.2103,354.7824,354.7824,354.7824
950.9889,-0.1091,0.7922,-0.2108,354.24199999999996,354.24199999999996,354.24199999999996
951.0,-0.1089,0.7923,-0.21100000000000002,353.9359,353.9359,353.9359
951.0111,-0.1088,0.7923,-0.21100000000000002,353.8599,353.8599,353.8599
951.0222,-0.1089,0.7923,-0.2109,354.0146,354.0146,354.0146
951.0334,-0.1092,0.7921,-0.2106,354.3994,354.3994,354.3994
