time,FailOnTouchObstacleMed-1_pos_x,FailOnTouchObstacleMed-1_pos_y,FailOnTouchObstacleMed-1_pos_z,FailOnTouchObstacleMed-1_rot_x,FailOnTouchObstacleMed-1_rot_y,FailOnTouchObstacleMed-1_rot_z
454.3556,0.1275,0.79,0.055,0.0,0.0,0.0
454.3667,0.1275,0.79,0.055,0.0,0.0,0.0
454.3778,0.1275,0.79,0.055,0.0,0.0,0.0
454.3889,0.1275,0.79,0.055,0.0,0.0,0.0
454.4,0.1275,0.79,0.055,0.0,0.0,0.0
454.4111,0.1275,0.79,0.055,0.0,0.0,0.0
454.4222,0.1275,0.79,0.055,0.0,0.0,0.0
454.4333,0.1275,0.79,0.055,0.0,0.0,0.0
454.4445,0.1275,0.79,0.055,0.0,0.0,0.0
454.4556,0.1275,0.79,0.055,0.0,0.0,0.0
454.4667,0.1275,0.79,0.055,0.0,0.0,0.0
454.4778,0.1275,0.79,0.055,0.0,0.0,0.0
454.4889,0.1275,0.79,0.055,0.0,0.0,0.0
454.5,0.1275,0.79,0.055,0.0,0.0,0.0
454.5111,0.1275,0.79,0.055,0.0,0.0,0.0
454.5222,0.1275,0.79,0.055,0.0,0.0,0.0
454.5334,0.1275,0.79,0.055,0.0,0.0,0.0
454.5445,0.1275,0.79,0.055,0.0,0.0,0.0
454.5556,0.1275,0.79,0.055,0.0,0.0,0.0
454.5667,0.1275,0.79,0.055,0.0,0.0,0.0
454.5778,0.1275,0.79,0.055,0.0,0.0,0.0
454.5889,0.1275,0.79,0.055,0.0,0.0,0.0
454.6,0.1275,0.79,0.055,0.0,0.0,0.0
454.6111,0.1275,0.79,0.055,0.0,0.0,0.0
454.6222,0.1275,0.79,0.055,0.0,0.0,0.0
454.6333,0.1275,0.79,0.055,0.0,0.0,0.0
454.6445,0.1275,0.79,0.055,0.0,0.0,0.0
454.6556,0.1275,0.79,0.055,0.0,0.0,0.0
454.6667,0.1275,0.79,0.055,0.0,0.0,0.0
