directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,type,hand_only,start_timeout,each_half_timeout,shared_trial,trial_name,start_pos_x,start_moved_time,target_reached_time,outcome,interaction_log,HandTracker_movement_filename,WristTracker_movement_filename,ElbowTracker_movement_filename,ShoulderTracker_movement_filename,grid_objects_movement_filename
basic/ICRA03/S001,basic,ICRA03,1,1,1,1,43.99664,52.64445,practice,False,5,System.Single[],,,0.0,46.11111,51.36971,Success,interaction_log_T001.csv,HandTracker_movement_T001.csv,WristTracker_movement_T001.csv,ElbowTracker_movement_T001.csv,ShoulderTracker_movement_T001.csv,grid_objects_movement_T001.csv
basic/ICRA03/S001,basic,ICRA03,1,2,1,2,55.88251999999999,56.97778,practice,False,5,System.Single[],,,0.0,56.0,,ArmInteraction,interaction_log_T002.csv,HandTracker_movement_T002.csv,WristTracker_movement_T002.csv,ElbowTracker_movement_T002.csv,ShoulderTracker_movement_T002.csv,grid_objects_movement_T002.csv
basic/ICRA03/S001,basic,ICRA03,1,3,1,3,60.0386,66.9,practice,False,5,System.Single[],,,0.0,60.35556,65.73334,Success,interaction_log_T003.csv,HandTracker_movement_T003.csv,WristTracker_movement_T003.csv,ElbowTracker_movement_T003.csv,ShoulderTracker_movement_T003.csv,grid_objects_movement_T003.csv
basic/ICRA03/S001,basic,ICRA03,1,4,1,4,69.96854,71.84444,practice,False,5,System.Single[],,,0.0,70.84444,,KnockedOverObstacle,interaction_log_T004.csv,HandTracker_movement_T004.csv,WristTracker_movement_T004.csv,ElbowTracker_movement_T004.csv,ShoulderTracker_movement_T004.csv,grid_objects_movement_T004.csv
basic/ICRA03/S001,basic,ICRA03,1,5,1,5,74.30293,79.3072,practice,False,5,System.Single[],,,0.0,,,StartTimeout,interaction_log_T005.csv,HandTracker_movement_T005.csv,WristTracker_movement_T005.csv,ElbowTracker_movement_T005.csv,ShoulderTracker_movement_T005.csv,grid_objects_movement_T005.csv
basic/ICRA03/S001,basic,ICRA03,1,6,1,6,81.73472,87.86667,practice,False,5,System.Single[],,,0.0,82.42223,87.07034,Success,interaction_log_T006.csv,HandTracker_movement_T006.csv,WristTracker_movement_T006.csv,ElbowTracker_movement_T006.csv,ShoulderTracker_movement_T006.csv,grid_objects_movement_T006.csv
basic/ICRA03/S001,basic,ICRA03,1,7,1,7,90.47774,95.93333,practice,False,5,System.Single[],,,0.0,91.33334,95.14789,Success,interaction_log_T007.csv,HandTracker_movement_T007.csv,WristTracker_movement_T007.csv,ElbowTracker_movement_T007.csv,ShoulderTracker_movement_T007.csv,grid_objects_movement_T007.csv
basic/ICRA03/S001,basic,ICRA03,1,8,1,8,98.75498,101.4333,practice,False,5,System.Single[],,,0.0,99.04445,,KnockedOverObstacle,interaction_log_T008.csv,HandTracker_movement_T008.csv,WristTracker_movement_T008.csv,ElbowTracker_movement_T008.csv,ShoulderTracker_movement_T008.csv,grid_objects_movement_T008.csv
basic/ICRA03/S001,basic,ICRA03,1,9,1,9,103.8715,111.0333,practice,False,5,System.Single[],,,0.0,104.6556,110.1149,Success,interaction_log_T009.csv,HandTracker_movement_T009.csv,WristTracker_movement_T009.csv,ElbowTracker_movement_T009.csv,ShoulderTracker_movement_T009.csv,grid_objects_movement_T009.csv
basic/ICRA03/S001,basic,ICRA03,1,10,2,1,124.1344,130.4333,main,False,5,System.Single[],False,,0.0,125.0222,129.5631,Success,interaction_log_T010.csv,HandTracker_movement_T010.csv,WristTracker_movement_T010.csv,ElbowTracker_movement_T010.csv,ShoulderTracker_movement_T010.csv,grid_objects_movement_T010.csv
basic/ICRA03/S001,basic,ICRA03,1,11,2,2,132.4452,134.2222,main,False,5,System.Single[],True,centre_free_first_row_2,0.0,132.9333,,ArmInteraction,interaction_log_T011.csv,HandTracker_movement_T011.csv,WristTracker_movement_T011.csv,ElbowTracker_movement_T011.csv,ShoulderTracker_movement_T011.csv,grid_objects_movement_T011.csv
basic/ICRA03/S001,basic,ICRA03,1,12,2,3,136.7569,143.7556,main,False,5,System.Single[],True,left_free_2,0.0,137.3445,,ArmInteraction,interaction_log_T012.csv,HandTracker_movement_T012.csv,WristTracker_movement_T012.csv,ElbowTracker_movement_T012.csv,ShoulderTracker_movement_T012.csv,grid_objects_movement_T012.csv
basic/ICRA03/S001,basic,ICRA03,1,13,2,4,146.2182,147.8556,main,False,5,System.Single[],False,,0.0,146.7667,,ArmInteraction,interaction_log_T013.csv,HandTracker_movement_T013.csv,WristTracker_movement_T013.csv,ElbowTracker_movement_T013.csv,ShoulderTracker_movement_T013.csv,grid_objects_movement_T013.csv
basic/ICRA03/S001,basic,ICRA03,1,14,2,5,150.586,155.5667,main,False,5,System.Single[],False,,0.0,151.0222,,ArmInteraction,interaction_log_T014.csv,HandTracker_movement_T014.csv,WristTracker_movement_T014.csv,ElbowTracker_movement_T014.csv,ShoulderTracker_movement_T014.csv,grid_objects_movement_T014.csv
basic/ICRA03/S001,basic,ICRA03,1,15,2,6,157.9108,163.1667,main,False,5,System.Single[],False,,0.0,158.3778,,ArmInteraction,interaction_log_T015.csv,HandTracker_movement_T015.csv,WristTracker_movement_T015.csv,ElbowTracker_movement_T015.csv,ShoulderTracker_movement_T015.csv,grid_objects_movement_T015.csv
basic/ICRA03/S001,basic,ICRA03,1,16,2,7,165.5209,173.1333,main,False,5,System.Single[],True,right_free_second_row_1,0.0,166.0556,172.1676,Success,interaction_log_T016.csv,HandTracker_movement_T016.csv,WristTracker_movement_T016.csv,ElbowTracker_movement_T016.csv,ShoulderTracker_movement_T016.csv,grid_objects_movement_T016.csv
basic/ICRA03/S001,basic,ICRA03,1,17,2,8,175.1613,181.0556,main,False,5,System.Single[],False,,0.0,176.9556,,ArmInteraction,interaction_log_T017.csv,HandTracker_movement_T017.csv,WristTracker_movement_T017.csv,ElbowTracker_movement_T017.csv,ShoulderTracker_movement_T017.csv,grid_objects_movement_T017.csv
basic/ICRA03/S001,basic,ICRA03,1,18,2,9,182.9356,186.2222,main,False,5,System.Single[],False,,0.0,183.3333,,ArmInteraction,interaction_log_T018.csv,HandTracker_movement_T018.csv,WristTracker_movement_T018.csv,ElbowTracker_movement_T018.csv,ShoulderTracker_movement_T018.csv,grid_objects_movement_T018.csv
basic/ICRA03/S001,basic,ICRA03,1,19,2,10,189.3138,192.1333,main,False,5,System.Single[],True,centre_free_2,0.0,189.4,191.1692,Success,interaction_log_T019.csv,HandTracker_movement_T019.csv,WristTracker_movement_T019.csv,ElbowTracker_movement_T019.csv,ShoulderTracker_movement_T019.csv,grid_objects_movement_T019.csv
basic/ICRA03/S001,basic,ICRA03,1,20,2,11,193.7374,201.0,main,False,5,System.Single[],False,,0.0,194.5444,199.8222,ArmInteraction,interaction_log_T020.csv,HandTracker_movement_T020.csv,WristTracker_movement_T020.csv,ElbowTracker_movement_T020.csv,ShoulderTracker_movement_T020.csv,grid_objects_movement_T020.csv
basic/ICRA03/S001,basic,ICRA03,1,21,2,12,205.0869,211.8667,main,False,5,System.Single[],True,right_free_4,0.0,205.4,210.6556,Success,interaction_log_T021.csv,HandTracker_movement_T021.csv,WristTracker_movement_T021.csv,ElbowTracker_movement_T021.csv,ShoulderTracker_movement_T021.csv,grid_objects_movement_T021.csv
basic/ICRA03/S001,basic,ICRA03,1,22,2,13,215.7656,224.4222,main,False,5,System.Single[],False,,0.0,217.0778,223.4111,Success,interaction_log_T022.csv,HandTracker_movement_T022.csv,WristTracker_movement_T022.csv,ElbowTracker_movement_T022.csv,ShoulderTracker_movement_T022.csv,grid_objects_movement_T022.csv
basic/ICRA03/S001,basic,ICRA03,1,23,2,14,227.6734,232.8445,main,False,5,System.Single[],True,right_free_5,0.0,228.4,231.9741,Success,interaction_log_T023.csv,HandTracker_movement_T023.csv,WristTracker_movement_T023.csv,ElbowTracker_movement_T023.csv,ShoulderTracker_movement_T023.csv,grid_objects_movement_T023.csv
basic/ICRA03/S001,basic,ICRA03,1,24,2,15,235.0011,243.0556,main,False,5,System.Single[],True,none_free_1,0.0,235.8778,241.7035,Success,interaction_log_T024.csv,HandTracker_movement_T024.csv,WristTracker_movement_T024.csv,ElbowTracker_movement_T024.csv,ShoulderTracker_movement_T024.csv,grid_objects_movement_T024.csv
basic/ICRA03/S001,basic,ICRA03,1,25,2,16,247.4117,252.7556,main,False,5,System.Single[],False,,0.0,248.0667,251.9695,Success,interaction_log_T025.csv,HandTracker_movement_T025.csv,WristTracker_movement_T025.csv,ElbowTracker_movement_T025.csv,ShoulderTracker_movement_T025.csv,grid_objects_movement_T025.csv
basic/ICRA03/S001,basic,ICRA03,1,26,2,17,254.5499,261.0556,main,False,5,System.Single[],False,,0.0,255.3445,259.2641,Success,interaction_log_T026.csv,HandTracker_movement_T026.csv,WristTracker_movement_T026.csv,ElbowTracker_movement_T026.csv,ShoulderTracker_movement_T026.csv,grid_objects_movement_T026.csv
