directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,type,hand_only,start_timeout,each_half_timeout,shared_trial,trial_name,start_pos_x,start_moved_time,target_reached_time,outcome,interaction_log,HandTracker_movement_filename,WristTracker_movement_filename,ElbowTracker_movement_filename,ShoulderTracker_movement_filename,grid_objects_movement_filename
basic/P_190821123308/S001,basic,ICRA20,1,1,1,1,30.39808,45.83556,practice,False,5,System.Single[],,,0.0,30.83333,,FirstHalfTimeout,interaction_log_T001.csv,HandTracker_movement_T001.csv,WristTracker_movement_T001.csv,ElbowTracker_movement_T001.csv,ShoulderTracker_movement_T001.csv,grid_objects_movement_T001.csv
basic/P_190821123308/S001,basic,ICRA20,1,2,1,2,50.650040000000004,58.45556,practice,False,5,System.Single[],,,0.0,51.27778,57.117819999999995,Success,interaction_log_T002.csv,HandTracker_movement_T002.csv,WristTracker_movement_T002.csv,ElbowTracker_movement_T002.csv,ShoulderTracker_movement_T002.csv,grid_objects_movement_T002.csv
basic/P_190821123308/S001,basic,ICRA20,1,3,1,3,63.5527,69.67778,practice,False,5,System.Single[],,,0.0,63.577780000000004,68.11111,Success,interaction_log_T003.csv,HandTracker_movement_T003.csv,WristTracker_movement_T003.csv,ElbowTracker_movement_T003.csv,ShoulderTracker_movement_T003.csv,grid_objects_movement_T003.csv
basic/P_190821123308/S001,basic,ICRA20,1,4,1,4,72.7015,74.97778000000001,practice,False,5,System.Single[],,,0.0,73.55556,,KnockedOverObstacle,interaction_log_T004.csv,HandTracker_movement_T004.csv,WristTracker_movement_T004.csv,ElbowTracker_movement_T004.csv,ShoulderTracker_movement_T004.csv,grid_objects_movement_T004.csv
basic/P_190821123308/S001,basic,ICRA20,1,5,1,5,78.55388,83.0,practice,False,5,System.Single[],,,0.0,79.31111,81.84926,Success,interaction_log_T005.csv,HandTracker_movement_T005.csv,WristTracker_movement_T005.csv,ElbowTracker_movement_T005.csv,ShoulderTracker_movement_T005.csv,grid_objects_movement_T005.csv
basic/P_190821123308/S001,basic,ICRA20,1,6,1,6,89.02055,91.37778,practice,False,5,System.Single[],,,0.0,89.75555,,KnockedOverObstacle,interaction_log_T006.csv,HandTracker_movement_T006.csv,WristTracker_movement_T006.csv,ElbowTracker_movement_T006.csv,ShoulderTracker_movement_T006.csv,grid_objects_movement_T006.csv
basic/P_190821123308/S001,basic,ICRA20,1,7,1,7,97.47657,103.5333,practice,False,5,System.Single[],,,0.0,98.06667,101.9673,Success,interaction_log_T007.csv,HandTracker_movement_T007.csv,WristTracker_movement_T007.csv,ElbowTracker_movement_T007.csv,ShoulderTracker_movement_T007.csv,grid_objects_movement_T007.csv
basic/P_190821123308/S001,basic,ICRA20,1,8,1,8,105.9664,110.9667,practice,False,5,System.Single[],,,0.0,107.0,109.0828,Success,interaction_log_T008.csv,HandTracker_movement_T008.csv,WristTracker_movement_T008.csv,ElbowTracker_movement_T008.csv,ShoulderTracker_movement_T008.csv,grid_objects_movement_T008.csv
basic/P_190821123308/S001,basic,ICRA20,1,9,1,9,113.3834,118.6889,practice,False,5,System.Single[],,,0.0,114.0778,117.2889,Success,interaction_log_T009.csv,HandTracker_movement_T009.csv,WristTracker_movement_T009.csv,ElbowTracker_movement_T009.csv,ShoulderTracker_movement_T009.csv,grid_objects_movement_T009.csv
basic/P_190821123308/S001,basic,ICRA20,1,10,2,1,131.7143,139.6,main,False,5,System.Single[],False,,0.0,132.3111,137.9778,Success,interaction_log_T010.csv,HandTracker_movement_T010.csv,WristTracker_movement_T010.csv,ElbowTracker_movement_T010.csv,ShoulderTracker_movement_T010.csv,grid_objects_movement_T010.csv
basic/P_190821123308/S001,basic,ICRA20,1,11,2,2,142.2815,149.2667,main,False,5,System.Single[],False,,0.0,142.8333,148.1125,Success,interaction_log_T011.csv,HandTracker_movement_T011.csv,WristTracker_movement_T011.csv,ElbowTracker_movement_T011.csv,ShoulderTracker_movement_T011.csv,grid_objects_movement_T011.csv
basic/P_190821123308/S001,basic,ICRA20,1,12,2,3,151.5976,158.2111,main,False,5,System.Single[],False,,0.0,152.1222,156.8254,Success,interaction_log_T012.csv,HandTracker_movement_T012.csv,WristTracker_movement_T012.csv,ElbowTracker_movement_T012.csv,ShoulderTracker_movement_T012.csv,grid_objects_movement_T012.csv
basic/P_190821123308/S001,basic,ICRA20,1,13,2,4,161.5394,166.7667,main,False,5,System.Single[],True,left_free_1,0.0,162.1,165.7284,Success,interaction_log_T013.csv,HandTracker_movement_T013.csv,WristTracker_movement_T013.csv,ElbowTracker_movement_T013.csv,ShoulderTracker_movement_T013.csv,grid_objects_movement_T013.csv
basic/P_190821123308/S001,basic,ICRA20,1,14,2,5,168.8561,174.1445,main,False,5,System.Single[],True,right_free_first_row_2,0.0,169.4333,,KnockedOverObstacle,interaction_log_T014.csv,HandTracker_movement_T014.csv,WristTracker_movement_T014.csv,ElbowTracker_movement_T014.csv,ShoulderTracker_movement_T014.csv,grid_objects_movement_T014.csv
