start_time,end_time,dominant_object,non_dominant_object,interaction_type
60.7,62.58889,Hand,FailOnTouchObstacleShort,Pushed
60.74445,61.41111,Hand,FailOnTouchObstacleMed,LeftGate
60.755559999999996,61.344440000000006,Hand,FailOnTouchObstacleShort,LeftGate
61.313930000000006,62.55416999999999,Hand,FailOnTouchObstacleShort,PickedUp
61.44445,61.47778,Hand,FailOnTouchObstacleShort,LeftGate
61.5,61.52222,Hand,FailOnTouchObstacleShort,LeftGate
61.53334,61.54445,Hand,FailOnTouchObstacleShort,LeftGate
61.577780000000004,61.6,Hand,FailOnTouchObstacleShort,LeftGate
62.011109999999995,62.577780000000004,Hand,FailOnTouchObstacleShort,LeftGate
62.05556,62.577780000000004,Hand,FailOnTouchObstacleShort,RightGate
62.77778000000001,62.78889,Hand,FailOnTouchObstacleShort,LeftGate
62.77778000000001,62.78889,Hand,FailOnTouchObstacleShort,RightGate
62.77778000000001,63.37778,Hand,FailOnTouchObstacleShort,Pushed
62.81111,62.822219999999994,Hand,FailOnTouchObstacleShort,RightGate
62.95556,64.78889000000001,Hand,FailOnTouchObstacleShort,RightGate
63.37778,64.94444,Hand,FailOnTouchObstacleMed,LeftGate
63.52222,65.26666999999999,HandToWrist,FailOnTouchObstacleShort,RightGate
64.16667,65.33334,HandToWrist,FailOnTouchObstacleMed,LeftGate
64.65556,69.4,WristToElbow,FailOnTouchObstacleShort,RightGate
64.82223,69.42223,WristToElbow,FailOnTouchObstacleMed,LeftGate
65.97778000000001,67.68889,Hand,FailOnTouchObstacleShort-1,LeftGate
65.97778000000001,67.68889,Hand,FailOnTouchObstacleMed-1,RightGate
66.14445,69.16667,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
66.14445,69.16667,HandToWrist,FailOnTouchObstacleMed-1,RightGate
67.2,68.98889,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
67.2,68.98889,WristToElbow,FailOnTouchObstacleMed-1,RightGate
68.57465,,Hand,Target,PickedUp
68.94444,69.17778,Hand,FailOnTouchObstacleMed-1,RightGate
68.94444,69.17778,Hand,FailOnTouchObstacleShort-1,LeftGate
69.3,69.52221999999999,HandToWrist,FailOnTouchObstacleShort,RightGate
69.31111,69.53333,HandToWrist,FailOnTouchObstacleMed,LeftGate
69.37778,69.53333,Hand,FailOnTouchObstacleShort,RightGate
69.38889,69.54445,Hand,FailOnTouchObstacleMed,LeftGate
