time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
715.7889,0.2034,0.7559,-0.4164,20.6911,46.0805,82.4705
715.8,0.2033,0.7559,-0.4165,20.7025,46.0864,82.4462
715.8112,0.2033,0.7558,-0.4166,20.7054,46.1157,82.4216
715.8223,0.2035,0.7559,-0.4168,20.7328,46.1397,82.40299999999999
715.8334,0.2035,0.7558,-0.4169,20.7558,46.1898,82.4079
715.8445,0.2036,0.7557,-0.41700000000000004,20.7421,46.2402,82.4071
715.8556,0.2034,0.7555,-0.4171,20.733,46.2932,82.4266
715.8667,0.2034,0.7554,-0.4172,20.7512,46.3255,82.4326
715.8778,0.2035,0.7553,-0.4173,20.7391,46.3577,82.4321
715.8889,0.2034,0.7552,-0.4174,20.7243,46.3599,82.4226
715.9,0.2034,0.7551,-0.4175,20.7242,46.3705,82.4302
715.9111,0.2033,0.755,-0.4175,20.7127,46.3841,82.4367
715.9222,0.2033,0.755,-0.4176,20.6957,46.3745,82.4279
715.9333,0.2032,0.7549,-0.4177,20.6956,46.3707,82.4281
715.9445,0.2032,0.7549,-0.4177,20.6949,46.3778,82.4147
715.9556,0.2034,0.7549,-0.4178,20.7036,46.3798,82.4054
715.9667,0.2032,0.755,-0.4178,20.7203,46.3838,82.4059
715.9778,0.2032,0.755,-0.418,20.726,46.3876,82.4071
715.9889,0.2033,0.7551,-0.418,20.7427,46.3867,82.3983
716.0,0.2034,0.755,-0.4181,20.7448,46.3804,82.3943
716.0111,0.2035,0.755,-0.418,20.7403,46.3922,82.3961
716.0222,0.2034,0.755,-0.418,20.726,46.3942,82.4016
716.0333,0.2035,0.7549,-0.418,20.7028,46.3815,82.3975
716.0444,0.2036,0.7548,-0.418,20.6807,46.3826,82.3889
716.0556,0.2034,0.7546,-0.4179,20.7014,46.3672,82.3789
716.0667,0.2034,0.7546,-0.4179,20.7431,46.3616,82.3641
716.0778,0.2034,0.7545,-0.4179,20.7635,46.3665,82.3455
716.0889,0.2036,0.7546,-0.418,20.7805,46.3697,82.3293
716.1,0.2034,0.7547,-0.4181,20.7708,46.3849,82.3281
716.1111,0.2033,0.7546,-0.4181,20.7582,46.3898,82.3036
716.1223,0.2034,0.7546,-0.4182,20.7543,46.3828,82.2886
716.1334,0.2032,0.7547,-0.4184,20.7622,46.3661,82.2693
716.1445,0.2032,0.7547,-0.4185,20.7974,46.37,82.2329
716.1556,0.2033,0.7547,-0.4187,20.8098,46.3951,82.2087
716.1667,0.2035,0.7546,-0.4188,20.7906,46.4338,82.1921
716.1778,0.2035,0.7545,-0.4187,20.7673,46.4686,82.175
716.1889,0.2033,0.7544,-0.4187,20.7467,46.5062,82.167
716.2,0.2034,0.7545,-0.4186,20.7483,46.5156,82.1621
716.2111,0.2035,0.7545,-0.4189,20.7307,46.5259,82.1323
716.2222,0.2034,0.7544,-0.419,20.711,46.5482,82.1286
716.2333,0.2034,0.7544,-0.4191,20.6906,46.5554,82.1277
716.2444,0.2034,0.7544,-0.4193,20.6689,46.568999999999996,82.1138
716.2556,0.2033,0.7543,-0.4193,20.6294,46.5835,82.1247
716.2667,0.2033,0.7543,-0.4194,20.566999999999997,46.5794,82.148
716.2778,0.2032,0.7543,-0.4195,20.5024,46.5723,82.152
716.2889,0.2034,0.7545,-0.4196,20.4311,46.5352,82.1499
716.3,0.2033,0.7545,-0.4197,20.3841,46.4977,82.1479
716.3112,0.2032,0.7545,-0.4196,20.3566,46.4718,82.1576
716.3223,0.2033,0.7547,-0.4196,20.3451,46.4753,82.1774
716.3334,0.2033,0.7548,-0.4195,20.3107,46.4929,82.2112
716.3445,0.2032,0.7549,-0.4194,20.276,46.5074,82.234
716.3556,0.2032,0.755,-0.4195,20.2443,46.5046,82.2562
716.3667,0.2032,0.755,-0.4195,20.1844,46.508,82.2799
716.3778,0.2031,0.7551,-0.4194,20.152,46.4969,82.3107
716.3889,0.2029,0.7553,-0.4194,20.1527,46.4785,82.3584
716.4,0.2027,0.7555,-0.4194,20.0585,46.4964,82.4421
716.4111,0.2024,0.7559999999999999,-0.4196,19.8027,46.5205,82.5512
716.4222,0.2018,0.7563,-0.4195,19.448,46.4773,82.6592
716.4333,0.2012,0.7571,-0.4195,19.0998,46.4094,82.8148
716.4445,0.2007,0.7581,-0.4193,18.7641,46.3448,83.0395
716.4556,0.2002,0.759,-0.4193,18.3767,46.2865,83.2396
716.4667,0.1999,0.76,-0.4193,17.8542,46.2235,83.4298
716.4778,0.1994,0.7614,-0.4194,17.3784,46.1897,83.5937
716.4889,0.19899999999999998,0.7631,-0.4194,16.9466,46.2557,83.7802
716.5,0.1986,0.7646,-0.4194,16.5374,46.3652,83.9325
716.5111,0.198,0.7661,-0.4193,16.0646,46.4488,84.0522
716.5222,0.1973,0.7678,-0.4192,15.5891,46.5593,84.1005
716.5333,0.1966,0.7696,-0.4188,15.2374,46.6634,84.0772
716.5444,0.1957,0.7713,-0.4183,15.0011,46.9062,84.0475
716.5556,0.1947,0.7729,-0.4177,14.799000000000001,47.1087,84.0755
716.5667,0.1938,0.7746,-0.4169,14.799000000000001,47.2621,84.2016
716.5778,0.1929,0.7765,-0.4161,14.9085,47.3501,84.4186
716.5889,0.192,0.7785,-0.4154,14.974,47.4971,84.681
716.6,0.1907,0.7806,-0.4145,15.0243,47.7144,84.8532
