time,FailOnTouchObstacleMed-1_pos_x,FailOnTouchObstacleMed-1_pos_y,FailOnTouchObstacleMed-1_pos_z,FailOnTouchObstacleMed-1_rot_x,FailOnTouchObstacleMed-1_rot_y,FailOnTouchObstacleMed-1_rot_z
465.3667,-0.0575,0.79,0.055,0.0,0.0,0.0
465.3778,-0.0575,0.79,0.055,0.0,0.0,0.0
465.3889,-0.0575,0.79,0.055,0.0,0.0,0.0
465.4,-0.0575,0.79,0.055,0.0,0.0,0.0
465.4111,-0.0575,0.79,0.055,0.0,0.0,0.0
465.4222,-0.0575,0.79,0.055,0.0,0.0,0.0
465.4333,-0.0575,0.79,0.055,0.0,0.0,0.0
465.4445,-0.0575,0.79,0.055,0.0,0.0,0.0
465.4556,-0.0575,0.79,0.055,0.0,0.0,0.0
465.4667,-0.0575,0.79,0.055,0.0,0.0,0.0
465.4778,-0.0575,0.79,0.055,0.0,0.0,0.0
465.4889,-0.0575,0.79,0.055,0.0,0.0,0.0
465.5,-0.0575,0.79,0.055,0.0,0.0,0.0
465.5111,-0.0575,0.79,0.055,0.0,0.0,0.0
465.5222,-0.0575,0.79,0.055,0.0,0.0,0.0
465.5334,-0.0575,0.79,0.055,0.0,0.0,0.0
465.5445,-0.0575,0.79,0.055,0.0,0.0,0.0
465.5556,-0.0575,0.79,0.055,0.0,0.0,0.0
465.5667,-0.0575,0.79,0.055,0.0,0.0,0.0
465.5778,-0.0575,0.79,0.055,0.0,0.0,0.0
465.5889,-0.0575,0.79,0.055,0.0,0.0,0.0
465.6,-0.0575,0.79,0.055,0.0,0.0,0.0
465.6111,-0.0575,0.79,0.055,0.0,0.0,0.0
465.6222,-0.0575,0.79,0.055,0.0,0.0,0.0
465.6333,-0.0575,0.79,0.055,0.0,0.0,0.0
465.6445,-0.0575,0.79,0.055,0.0,0.0,0.0
465.6556,-0.0575,0.79,0.055,0.0,0.0,0.0
465.6667,-0.0575,0.79,0.055,0.0,0.0,0.0
465.6778,-0.0575,0.79,0.055,0.0,0.0,0.0
465.6889,-0.0575,0.79,0.055,0.0,0.0,0.0
465.7,-0.0575,0.79,0.055,0.0,0.0,0.0
465.7111,-0.0575,0.79,0.055,0.0,0.0,0.0
465.7222,-0.0575,0.79,0.055,0.0,0.0,0.0
465.7333,-0.0575,0.79,0.055,0.0,0.0,0.0
465.7444,-0.0575,0.79,0.055,0.0,0.0,0.0
465.7556,-0.0575,0.79,0.055,0.0,0.0,0.0
465.7667,-0.0575,0.79,0.055,0.0,0.0,0.0
465.7778,-0.0575,0.79,0.055,0.0,0.0,0.0
465.7889,-0.0575,0.79,0.055,0.0,0.0,0.0
465.8,-0.0575,0.79,0.055,0.0,0.0,0.0
465.8111,-0.0575,0.79,0.055,0.0,0.0,0.0
465.8222,-0.0575,0.79,0.055,0.0,0.0,0.0
465.8333,-0.0575,0.79,0.055,0.0,0.0,0.0
465.8445,-0.0575,0.79,0.055,0.0,0.0,0.0
465.8556,-0.0575,0.79,0.055,0.0,0.0,0.0
465.8667,-0.0575,0.79,0.055,0.0,0.0,0.0
465.8778,-0.0575,0.79,0.055,0.0,0.0,0.0
465.8889,-0.0575,0.79,0.055,0.0,0.0,0.0
465.9,-0.0575,0.79,0.055,0.0,0.0,0.0
465.9111,-0.0575,0.79,0.055,0.0,0.0,0.0
465.9222,-0.0575,0.79,0.055,0.0,0.0,0.0
465.9333,-0.0575,0.79,0.055,0.0,0.0,0.0
465.9445,-0.0575,0.79,0.055,0.0,0.0,0.0
465.9556,-0.0575,0.79,0.055,0.0,0.0,0.0
465.9667,-0.0575,0.79,0.055,0.0,0.0,0.0
465.9778,-0.0575,0.79,0.055,0.0,0.0,0.0
465.9889,-0.0575,0.79,0.055,0.0,0.0,0.0
466.0,-0.0575,0.79,0.055,0.0,0.0,0.0
466.0111,-0.0575,0.79,0.055,0.0,0.0,0.0
466.0222,-0.0575,0.79,0.055,0.0,0.0,0.0
466.0334,-0.0575,0.79,0.055,0.0,0.0,0.0
466.0445,-0.0575,0.79,0.055,0.0,0.0,0.0
466.0556,-0.0575,0.79,0.055,0.0,0.0,0.0
466.0667,-0.0575,0.79,0.055,0.0,0.0,0.0
466.0778,-0.0575,0.79,0.055,0.0,0.0,0.0
466.0889,-0.0575,0.79,0.055,0.0,0.0,0.0
466.1,-0.0575,0.79,0.055,0.0,0.0,0.0
466.1111,-0.0575,0.79,0.055,0.0,0.0,0.0
466.1222,-0.0575,0.79,0.055,0.0,0.0,0.0
466.1333,-0.0575,0.79,0.055,0.0,0.0,0.0
466.1445,-0.0575,0.79,0.055,0.0,0.0,0.0
466.1556,-0.0575,0.79,0.055,0.0,0.0,0.0
466.1667,-0.0575,0.79,0.055,0.0,0.0,0.0
466.1778,-0.0575,0.79,0.055,0.0,0.0,0.0
466.1889,-0.0575,0.79,0.055,0.0,0.0,0.0
466.2,-0.0575,0.79,0.055,0.0,0.0,0.0
466.2111,-0.0575,0.79,0.055,0.0,0.0,0.0
466.2222,-0.0575,0.79,0.055,0.0,0.0,0.0
466.2333,-0.0575,0.79,0.055,0.0,0.0,0.0
466.2444,-0.0575,0.79,0.055,0.0,0.0,0.0
466.2556,-0.0575,0.79,0.055,0.0,0.0,0.0
466.2667,-0.0575,0.79,0.055,0.0,0.0,0.0
466.2778,-0.0575,0.79,0.055,0.0,0.0,0.0
466.2889,-0.0575,0.79,0.055,0.0,0.0,0.0
466.3,-0.0575,0.79,0.055,0.0,0.0,0.0
466.3111,-0.0575,0.79,0.055,0.0,0.0,0.0
466.3222,-0.0575,0.79,0.055,0.0,0.0,0.0
466.3333,-0.0575,0.79,0.055,0.0,0.0,0.0
466.3445,-0.0575,0.79,0.055,0.0,0.0,0.0
466.3556,-0.0575,0.79,0.055,0.0,0.0,0.0
466.3667,-0.0575,0.79,0.055,0.0,0.0,0.0
466.3778,-0.0575,0.79,0.055,0.0,0.0,0.0
466.3889,-0.0575,0.79,0.055,0.0,0.0,0.0
466.4,-0.0575,0.79,0.055,0.0,0.0,0.0
466.4111,-0.0575,0.79,0.055,0.0,0.0,0.0
466.4222,-0.0575,0.79,0.055,0.0,0.0,0.0
466.4333,-0.0575,0.79,0.055,0.0,0.0,0.0
466.4445,-0.0575,0.79,0.055,0.0,0.0,0.0
466.4556,-0.0575,0.79,0.055,0.0,0.0,0.0
466.4667,-0.0575,0.79,0.055,0.0,0.0,0.0
466.4778,-0.0575,0.79,0.055,0.0,0.0,0.0
466.4889,-0.0575,0.79,0.055,0.0,0.0,0.0
466.5,-0.0575,0.79,0.055,0.0,0.0,0.0
466.5111,-0.0575,0.79,0.055,0.0,0.0,0.0
466.5222,-0.0575,0.79,0.055,0.0,0.0,0.0
466.5334,-0.0575,0.79,0.055,0.0,0.0,0.0
466.5445,-0.0575,0.79,0.055,0.0,0.0,0.0
466.5556,-0.0575,0.79,0.055,0.0,0.0,0.0
466.5667,-0.0575,0.79,0.055,0.0,0.0,0.0
466.5778,-0.0575,0.79,0.055,0.0,0.0,0.0
466.5889,-0.0575,0.79,0.055,0.0,0.0,0.0
466.6,-0.0575,0.79,0.055,0.0,0.0,0.0
466.6111,-0.0575,0.79,0.055,0.0,0.0,0.0
