start_time,end_time,dominant_object,non_dominant_object,interaction_type
645.269,646.2186,Hand,FailOnTouchObstacleMed,PickedUp
646.4333,646.6556,Hand,FailOnTouchObstacleMed,RightGate
646.5,646.7556,HandToWrist,FailOnTouchObstacleMed,RightGate
646.6445,648.6111,WristToElbow,FailOnTouchObstacleMed,RightGate
646.6667,646.8223,Hand,FailOnTouchObstacleShort,LeftGate
646.6667,646.8223,Hand,FailOnTouchObstacleLong,RightGate
646.7111,646.9445,HandToWrist,FailOnTouchObstacleShort,LeftGate
646.7111,646.9445,HandToWrist,FailOnTouchObstacleLong,RightGate
646.8112,648.5111,WristToElbow,FailOnTouchObstacleShort,LeftGate
646.8112,648.5111,WristToElbow,FailOnTouchObstacleLong,RightGate
647.0449,647.6033,Hand,FailOnTouchObstacleLong-1,PickedUp
647.7222,647.9445,Hand,FailOnTouchObstacleMed-1,LeftGate
647.7778,648.3667,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
647.7889,648.3223,Hand,FailOnTouchObstacleLong-1,RightGate
647.8445,648.3112,HandToWrist,FailOnTouchObstacleLong-1,RightGate
647.8889,647.9445,Hand,FailOnTouchObstacleShort-1,LeftGate
647.9333,648.3667,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
647.9333,648.2889,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
647.9333,648.2889,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
648.0667,648.1778,WristToElbow,FailOnTouchObstacleLong-1,RightGate
648.0847,,Hand,Target,PickedUp
648.2556,648.3778,Hand,FailOnTouchObstacleMed-1,LeftGate
648.2556,648.3778,Hand,FailOnTouchObstacleShort-1,LeftGate
648.4556,648.5667,HandToWrist,FailOnTouchObstacleLong,RightGate
648.4556,648.5667,HandToWrist,FailOnTouchObstacleShort,LeftGate
648.4889,648.5778,Hand,FailOnTouchObstacleLong,RightGate
648.4889,648.5778,Hand,FailOnTouchObstacleShort,LeftGate
648.5444,648.6778,HandToWrist,FailOnTouchObstacleMed,RightGate
648.5778,648.6778,Hand,FailOnTouchObstacleMed,RightGate
