start_time,end_time,dominant_object,non_dominant_object,interaction_type
821.7444,823.1742,Hand,FailOnTouchObstacleLong,PickedUp
823.8556,823.9889,Hand,FailOnTouchObstacleLong,LeftGate
823.8889,824.0,HandToWrist,FailOnTouchObstacleLong,LeftGate
824.0111,824.1445,Hand,FailOnTouchObstacleMed,RightGate
824.0111,824.1445,Hand,FailOnTouchObstacleShort,LeftGate
824.0445,824.2556,HandToWrist,FailOnTouchObstacleShort,LeftGate
824.0445,824.2556,HandToWrist,FailOnTouchObstacleMed,RightGate
824.0778,825.9222,WristToElbow,FailOnTouchObstacleLong,LeftGate
824.1667,826.7444,WristToElbow,FailOnTouchObstacleShort,LeftGate
824.1667,826.7444,WristToElbow,FailOnTouchObstacleMed,RightGate
824.4667,825.3667,Hand,FailOnTouchObstacleLong-1,Pushed
824.5,824.6223,Hand,FailOnTouchObstacleShort-1,RightGate
824.5,824.6223,Hand,FailOnTouchObstacleMed-1,LeftGate
824.5111,824.6,Hand,FailOnTouchObstacleLong-1,LeftGate
824.548,825.3745,Hand,FailOnTouchObstacleLong-1,PickedUp
824.8334,825.2,Hand,FailOnTouchObstacleLong-1,LeftGate
825.6556,825.8889,Hand,FailOnTouchObstacleShort-1,RightGate
825.6556,825.8889,Hand,FailOnTouchObstacleMed-1,LeftGate
825.7222,826.0556,HandToWrist,FailOnTouchObstacleShort-1,RightGate
825.7222,826.0556,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
825.8445,826.4778,Hand,FailOnTouchObstacleLong-1,RightGate
825.8667,826.5,WristToElbow,FailOnTouchObstacleShort-1,RightGate
825.8667,826.5,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
825.9111,826.4445,HandToWrist,FailOnTouchObstacleLong-1,RightGate
826.0667,826.2889,Hand,Target,Pushed
826.2236,,Hand,Target,PickedUp
826.3556,826.6,HandToWrist,FailOnTouchObstacleShort-1,RightGate
826.3556,826.6,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
826.4667,826.6111,Hand,FailOnTouchObstacleShort-1,RightGate
826.4667,826.6111,Hand,FailOnTouchObstacleMed-1,LeftGate
826.4889,826.8556,WristToElbow,FailOnTouchObstacleLong,LeftGate
826.6778,826.8112,HandToWrist,FailOnTouchObstacleMed,RightGate
826.6778,826.8112,HandToWrist,FailOnTouchObstacleShort,LeftGate
826.7222,826.8112,Hand,FailOnTouchObstacleMed,RightGate
826.7222,826.8112,Hand,FailOnTouchObstacleShort,LeftGate
826.7889,826.9222,HandToWrist,FailOnTouchObstacleLong,LeftGate
826.8334,826.9222,Hand,FailOnTouchObstacleLong,LeftGate
