time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
331.9445,0.0425,0.79,-0.105,0.0,0.0,0.0
331.9556,0.0425,0.79,-0.105,0.0002,0.0002,0.0002
331.9667,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
331.9778,0.0425,0.79,-0.105,0.0005,0.0005,0.0005
331.9889,0.0425,0.79,-0.105,0.0005,0.0005,0.0005
332.0,0.0425,0.79,-0.105,0.0005,0.0005,0.0005
332.0111,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.0222,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.0334,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.0445,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.0556,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.0667,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.0778,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.0889,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.1,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.1111,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.1222,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.1333,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.1444,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.1556,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.1667,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.1778,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.1889,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.2,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.2111,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.2222,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.2333,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.2444,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.2556,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.2667,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.2778,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.2889,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.3,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.3111,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.3222,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.3333,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.3445,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.3556,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.3667,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.3778,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.3889,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.4,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.4111,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.4222,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.4333,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.4445,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.4556,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.4667,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.4778,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.4889,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
332.5,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
