start_time,end_time,dominant_object,non_dominant_object,interaction_type
191.0253,193.125,Hand,FailOnTouchObstacleMed,PickedUp
191.0333,191.0444,Hand,FailOnTouchObstacleMed,LeftGate
191.0889,193.2333,Hand,FailOnTouchObstacleMed,LeftGate
191.2444,194.3111,Hand,FailOnTouchObstacleLong,RightGate
191.4111,194.5889,HandToWrist,FailOnTouchObstacleLong,RightGate
191.7333,192.1,WristToElbow,FailOnTouchObstacleLong,RightGate
194.0111,200.8333,WristToElbow,FailOnTouchObstacleLong,RightGate
194.6333,196.3333,Hand,FailOnTouchObstacleMed,LeftGate
194.7667,196.8333,HandToWrist,FailOnTouchObstacleMed,LeftGate
195.3778,196.8445,Hand,FailOnTouchObstacleShort,LeftGate
195.3778,196.8445,Hand,FailOnTouchObstacleLong-1,LeftGate
195.5444,199.5778,WristToElbow,FailOnTouchObstacleMed,LeftGate
195.6667,199.4667,HandToWrist,FailOnTouchObstacleShort,LeftGate
195.6667,199.4667,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
196.4778,198.9889,WristToElbow,FailOnTouchObstacleShort,LeftGate
196.4778,198.9889,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
198.1294,,Hand,Target,PickedUp
198.7778,199.5889,Hand,FailOnTouchObstacleLong-1,LeftGate
198.7778,199.5889,Hand,FailOnTouchObstacleShort,LeftGate
198.8111,199.9,HandToWrist,FailOnTouchObstacleMed,LeftGate
199.0444,200.0444,Hand,FailOnTouchObstacleMed,LeftGate
200.2222,201.2222,HandToWrist,FailOnTouchObstacleLong,RightGate
200.4889,201.3111,Hand,FailOnTouchObstacleLong,RightGate
