start_time,end_time,dominant_object,non_dominant_object,interaction_type
1170.9,1171.067,Hand,FailOnTouchObstacleShort,RightGate
1170.944,1171.145,HandToWrist,FailOnTouchObstacleShort,RightGate
1171.067,1174.322,WristToElbow,FailOnTouchObstacleShort,RightGate
1171.111,1171.278,Hand,FailOnTouchObstacleMed,RightGate
1171.133,1172.067,HandToWrist,FailOnTouchObstacleMed,RightGate
1171.233,1172.722,Hand,FailOnTouchObstacleLong,LeftGate
1171.245,1172.789,WristToElbow,FailOnTouchObstacleMed,RightGate
1171.278,1171.656,HandToWrist,FailOnTouchObstacleLong,LeftGate
1171.392,1172.319,Hand,FailOnTouchObstacleLong-1,PickedUp
1171.622,1172.0439999999999,Hand,FailOnTouchObstacleMed,RightGate
1171.767,1172.078,Hand,FailOnTouchObstacleLong-1,LeftGate
1171.9560000000001,1172.267,HandToWrist,FailOnTouchObstacleLong,LeftGate
1171.989,1172.356,Hand,FailOnTouchObstacleShort-1,RightGate
1172.145,,FailOnTouchObstacleLong-1,FailOnTouchObstacleMed-1,Pushed
1172.156,1172.6,Hand,FailOnTouchObstacleMed,RightGate
1172.156,,FailOnTouchObstacleLong-1,FailOnTouchObstacleMed,Pushed
1172.178,1172.833,HandToWrist,FailOnTouchObstacleMed,RightGate
1172.578,1172.7,HandToWrist,FailOnTouchObstacleLong,LeftGate
1172.667,1172.844,Hand,FailOnTouchObstacleMed,RightGate
1172.889,1173.4,Hand,FailOnTouchObstacleShort,RightGate
1172.933,1173.5330000000001,HandToWrist,FailOnTouchObstacleShort,RightGate
1173.5,1173.656,Hand,FailOnTouchObstacleMed,RightGate
1173.5439999999999,1173.745,HandToWrist,FailOnTouchObstacleMed,RightGate
1173.633,1173.778,Hand,FailOnTouchObstacleLong,LeftGate
1173.633,1175.6,WristToElbow,FailOnTouchObstacleMed,RightGate
1173.667,1173.922,HandToWrist,FailOnTouchObstacleLong,LeftGate
1173.767,1175.3110000000001,WristToElbow,FailOnTouchObstacleLong,LeftGate
1173.944,1174.922,Hand,FailOnTouchObstacleMed-1,RightGate
1174.011,1174.844,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1174.2,1174.4669999999999,Hand,FailOnTouchObstacleLong-1,RightGate
1174.285,,Hand,Target,PickedUp
1174.433,1174.933,WristToElbow,FailOnTouchObstacleShort,RightGate
1174.989,1175.567,HandToWrist,FailOnTouchObstacleLong,LeftGate
1175.211,1175.6,Hand,FailOnTouchObstacleLong,LeftGate
1175.344,1175.756,HandToWrist,FailOnTouchObstacleMed,RightGate
1175.478,1175.9,WristToElbow,FailOnTouchObstacleShort,RightGate
1175.5439999999999,1175.778,Hand,FailOnTouchObstacleMed,RightGate
1175.745,1176.0439999999999,HandToWrist,FailOnTouchObstacleShort,RightGate
1175.856,1176.078,Hand,FailOnTouchObstacleShort,RightGate
