time,FailOnTouchObstacleMed-1_pos_x,FailOnTouchObstacleMed-1_pos_y,FailOnTouchObstacleMed-1_pos_z,FailOnTouchObstacleMed-1_rot_x,FailOnTouchObstacleMed-1_rot_y,FailOnTouchObstacleMed-1_rot_z
222.1667,0.1325,0.79,0.055,0,0,0
222.1778,0.1325,0.79,0.055,0,0,0
222.1889,0.1325,0.79,0.055,0,0,0
222.2,0.1325,0.79,0.055,0,0,0
222.2111,0.1325,0.79,0.055,0,0,0
222.2222,0.1325,0.79,0.055,0,0,0
222.2333,0.1325,0.79,0.055,0,0,0
222.2444,0.1325,0.79,0.055,0,0,0
222.2556,0.1325,0.79,0.055,0,0,0
222.2667,0.1325,0.79,0.055,0,0,0
222.2778,0.1325,0.79,0.055,0,0,0
222.2889,0.1325,0.79,0.055,0,0,0
222.3,0.1325,0.79,0.055,0,0,0
222.3111,0.1325,0.79,0.055,0,0,0
222.3222,0.1325,0.79,0.055,0,0,0
222.3333,0.1325,0.79,0.055,0,0,0
222.3445,0.1325,0.79,0.055,0,0,0
222.3556,0.1325,0.79,0.055,0,0,0
222.3667,0.1325,0.79,0.055,0,0,0
222.3778,0.1325,0.79,0.055,0,0,0
222.3889,0.1325,0.79,0.055,0,0,0
222.4,0.1325,0.79,0.055,0,0,0
222.4111,0.1325,0.79,0.055,0,0,0
222.4222,0.1325,0.79,0.055,0,0,0
222.4333,0.1325,0.79,0.055,0,0,0
222.4444,0.1325,0.79,0.055,0,0,0
222.4556,0.1325,0.79,0.055,0,0,0
222.4667,0.1325,0.79,0.055,0,0,0
222.4778,0.1325,0.79,0.055,0,0,0
222.4889,0.1325,0.79,0.055,0,0,0
222.5,0.1325,0.79,0.055,0,0,0
222.5111,0.1325,0.79,0.055,0,0,0
222.5222,0.1325,0.79,0.055,0,0,0
222.5333,0.1325,0.79,0.055,0,0,0
222.5444,0.1325,0.79,0.055,0,0,0
222.5556,0.1325,0.79,0.055,0,0,0
222.5667,0.1325,0.79,0.055,0,0,0
222.5778,0.1325,0.79,0.055,0,0,0
222.5889,0.1325,0.79,0.055,0,0,0
222.6,0.1325,0.79,0.055,0,0,0
222.6111,0.1325,0.79,0.055,0,0,0
222.6222,0.1325,0.79,0.055,0,0,0
222.6333,0.1325,0.79,0.055,0,0,0
222.6445,0.1325,0.79,0.055,0,0,0
222.6556,0.1325,0.79,0.055,0,0,0
222.6667,0.1325,0.79,0.055,0,0,0
222.6778,0.1325,0.79,0.055,0,0,0
222.6889,0.1325,0.79,0.055,0,0,0
222.7,0.1325,0.79,0.055,0,0,0
222.7111,0.1325,0.79,0.055,0,0,0
222.7222,0.1325,0.79,0.055,0,0,0
222.7333,0.1325,0.79,0.055,0,0,0
222.7444,0.1325,0.79,0.055,0,0,0
222.7556,0.1325,0.79,0.055,0,0,0
222.7667,0.1325,0.79,0.055,0,0,0
222.7778,0.1325,0.79,0.055,0,0,0
222.7889,0.1325,0.79,0.055,0,0,0
222.8,0.1325,0.79,0.055,0,0,0
222.8111,0.1325,0.79,0.055,0,0,0
222.8222,0.1325,0.79,0.055,0,0,0
222.8333,0.1325,0.79,0.055,0,0,0
222.8445,0.1325,0.79,0.055,0,0,0
222.8556,0.1325,0.79,0.055,0,0,0
222.8667,0.1325,0.79,0.055,0,0,0
222.8778,0.1325,0.79,0.055,0,0,0
222.8889,0.1325,0.79,0.055,0,0,0
222.9,0.1325,0.79,0.055,0,0,0
222.9111,0.1325,0.79,0.055,0,0,0
222.9222,0.1325,0.79,0.055,0,0,0
222.9333,0.1325,0.79,0.055,0,0,0
222.9444,0.1325,0.79,0.055,0,0,0
222.9556,0.1325,0.79,0.055,0,0,0
222.9667,0.1325,0.79,0.055,0,0,0
222.9778,0.1325,0.79,0.055,0,0,0
222.9889,0.1325,0.79,0.055,0,0,0
223.0,0.1325,0.79,0.055,0,0,0
223.0111,0.1325,0.79,0.055,0,0,0
223.0222,0.1325,0.79,0.055,0,0,0
223.0333,0.1325,0.79,0.055,0,0,0
