start_time,end_time,dominant_object,non_dominant_object,interaction_type
522.1849,522.9896,Hand,FailOnTouchObstacleLong,PickedUp
523.8445,524.0889,Hand,FailOnTouchObstacleShort,RightGate
523.8445,524.0889,Hand,FailOnTouchObstacleMed,RightGate
523.8889,525.3222,HandToWrist,FailOnTouchObstacleShort,RightGate
523.8889,525.3222,HandToWrist,FailOnTouchObstacleMed,RightGate
523.9,524.2111,Hand,FailOnTouchObstacleLong,LeftGate
523.9445,525.5667,HandToWrist,FailOnTouchObstacleLong,LeftGate
524.0222,533.7111,WristToElbow,FailOnTouchObstacleShort,RightGate
524.0222,533.7111,WristToElbow,FailOnTouchObstacleMed,RightGate
524.1,528.5444,WristToElbow,FailOnTouchObstacleLong,LeftGate
525.9271,528.1388,Hand,FailOnTouchObstacleShort-1,PickedUp
526.3111,530.5889,HandToWrist,FailOnTouchObstacleLong,LeftGate
526.4556,529.6445,HandToWrist,FailOnTouchObstacleShort,RightGate
526.4556,529.6445,HandToWrist,FailOnTouchObstacleMed,RightGate
526.6,529.6778,Hand,FailOnTouchObstacleLong,LeftGate
528.1556,528.3445,Hand,FailOnTouchObstacleShort-1,LeftGate
528.4445,528.9667,Hand,FailOnTouchObstacleShort,RightGate
528.4445,528.9667,Hand,FailOnTouchObstacleMed,RightGate
528.9445,533.6223,WristToElbow,FailOnTouchObstacleLong,LeftGate
529.2336,530.0489,Hand,FailOnTouchObstacleShort-1,PickedUp
530.1667,530.4333,Hand,FailOnTouchObstacleLong,LeftGate
530.2556,530.4889,HandToWrist,FailOnTouchObstacleShort,RightGate
530.2556,530.4889,HandToWrist,FailOnTouchObstacleMed,RightGate
530.7333,531.1778,Hand,FailOnTouchObstacleLong-1,RightGate
530.7333,531.1778,Hand,FailOnTouchObstacleMed-1,LeftGate
530.7667,531.4333,Hand,FailOnTouchObstacleShort-1,RightGate
530.8111,531.5667,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
530.8111,531.5667,HandToWrist,FailOnTouchObstacleLong-1,RightGate
530.8556,532.7111,HandToWrist,FailOnTouchObstacleShort-1,RightGate
531.0667,532.5444,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
531.0667,532.5444,WristToElbow,FailOnTouchObstacleLong-1,RightGate
531.2556,532.4333,WristToElbow,FailOnTouchObstacleShort-1,RightGate
531.9208,,Hand,Target,PickedUp
532.1889,532.8445,HandToWrist,FailOnTouchObstacleLong-1,RightGate
532.1889,532.8445,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
532.2667,532.8,Hand,FailOnTouchObstacleShort-1,RightGate
532.4333,532.9333,Hand,FailOnTouchObstacleLong-1,RightGate
532.4333,532.9333,Hand,FailOnTouchObstacleMed-1,LeftGate
533.2222,533.8889,HandToWrist,FailOnTouchObstacleLong,LeftGate
533.3334,533.9778,HandToWrist,FailOnTouchObstacleMed,RightGate
533.3334,533.9778,HandToWrist,FailOnTouchObstacleShort,RightGate
533.4556,533.9445,Hand,FailOnTouchObstacleLong,LeftGate
533.5889,534.0333,Hand,FailOnTouchObstacleMed,RightGate
533.5889,534.0333,Hand,FailOnTouchObstacleShort,RightGate
