time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
1226.0439999999999,0.2225,0.79,0.095,0.0,0.0,0.0
1226.056,0.2225,0.79,0.095,-0.001,-0.001,-0.001
1226.067,0.2225,0.79,0.095,-0.002,-0.002,-0.002
1226.078,0.2225,0.79,0.095,-0.0024,-0.0024,-0.0024
1226.089,0.2225,0.79,0.095,-0.0025,-0.0025,-0.0025
1226.1,0.2225,0.79,0.095,-0.0023,-0.0023,-0.0023
1226.111,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.122,0.2225,0.79,0.095,-0.0021,-0.0021,-0.0021
1226.133,0.2225,0.79,0.095,-0.0021,-0.0021,-0.0021
1226.145,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.156,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.167,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.178,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.1889999999999,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.2,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.211,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.222,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.233,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.245,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.256,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.267,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.278,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.289,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.3,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.3110000000001,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.322,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.333,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.344,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.356,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.367,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.378,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.389,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.4,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.411,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.422,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.433,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.444,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.4560000000001,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.4669999999999,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.478,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.489,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.5,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.511,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.522,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.5330000000001,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.5439999999999,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
1226.556,0.2225,0.79,0.095,-0.0022,-0.0022,-0.0022
