time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
298.8556,0.2242,0.8706,-0.5794,352.4261,99.7559,140.7023
298.8667,0.22399999999999998,0.8706,-0.5794,352.4105,99.7339,140.6984
298.8778,0.2242,0.8708,-0.5796,352.4029,99.7109,140.6737
298.8889,0.2242,0.8707,-0.5795,352.3998,99.6981,140.6612
298.9,0.2243,0.8707,-0.5795,352.4024,99.6884,140.6499
298.9111,0.2244,0.8708,-0.5796,352.4159,99.6869,140.6438
298.9222,0.2242,0.8708,-0.5797,352.4171,99.696,140.6363
298.9333,0.2242,0.8708,-0.5797,352.4029,99.6956,140.6426
298.9445,0.22399999999999998,0.8707,-0.5796,352.3987,99.7071,140.6449
298.9556,0.2239,0.8708,-0.5795,352.392,99.7102,140.64700000000002
298.9667,0.2239,0.8708,-0.5794,352.3812,99.7008,140.6458
298.9778,0.22399999999999998,0.871,-0.5795,352.3578,99.6839,140.6434
298.9889,0.2239,0.8711,-0.5795,352.332,99.6501,140.6348
299.0,0.2239,0.8711,-0.5794,352.3129,99.5996,140.6303
299.0111,0.2239,0.8712,-0.5795,352.3145,99.5611,140.6232
299.0222,0.2239,0.8711,-0.5795,352.3281,99.524,140.6143
299.0334,0.2238,0.8712,-0.5795,352.3434,99.5131,140.6099
299.0445,0.2238,0.8711,-0.5794,352.3531,99.5097,140.6076
299.0556,0.2238,0.8711,-0.5793,352.3465,99.5084,140.6066
299.0667,0.2237,0.8711,-0.5793,352.3395,99.5056,140.6094
299.0778,0.2235,0.8708,-0.5791,352.3253,99.4758,140.6209
299.0889,0.2234,0.8708,-0.5789,352.3245,99.4518,140.6361
299.1,0.2234,0.8708,-0.5788,352.3232,99.4114,140.6402
299.1111,0.2233,0.8707,-0.5787,352.3268,99.3694,140.6417
299.1222,0.2232,0.8707,-0.5785,352.3287,99.3401,140.6401
299.1333,0.2231,0.8707,-0.5787,352.3375,99.3233,140.6436
299.1444,0.2231,0.8708,-0.5786,352.3484,99.3177,140.6317
299.1555,0.223,0.8707,-0.5786,352.3319,99.2937,140.6323
299.1667,0.223,0.8707,-0.5786,352.314,99.2732,140.6243
299.1778,0.223,0.8708,-0.5786,352.3128,99.2547,140.6177
299.1889,0.2231,0.8709,-0.5783,352.3066,99.2275,140.6303
299.2,0.223,0.8709,-0.5783,352.3002,99.1981,140.6459
299.2111,0.2229,0.8708,-0.5782,352.2966,99.1719,140.6729
299.2222,0.2227,0.8708,-0.5781,352.2838,99.1349,140.6969
299.2333,0.2226,0.8707,-0.5779,352.2789,99.0813,140.684
299.2444,0.2228,0.8709,-0.578,352.2787,99.0545,140.6481
299.2556,0.2227,0.8708,-0.5781,352.255,99.0509,140.6277
299.2667,0.2227,0.8708,-0.5781,352.2451,99.0548,140.6043
299.2778,0.2228,0.8709,-0.5781,352.2483,99.0558,140.5976
299.2889,0.2228,0.8709,-0.5781,352.2762,99.0423,140.5693
299.3,0.2227,0.8709,-0.5779,352.2875,99.0294,140.5325
299.3111,0.2226,0.8708,-0.5779,352.2838,98.99600000000001,140.497
299.3222,0.2225,0.8709,-0.5777,352.27099999999996,98.9905,140.423
299.3333,0.2224,0.871,-0.5775,352.2675,98.9838,140.3146
299.3445,0.2224,0.8711,-0.5774,352.2498,98.9493,140.1986
299.3556,0.2224,0.8712,-0.5772,352.2289,98.9075,140.086
299.3667,0.2224,0.8713,-0.5770000000000001,352.2135,98.8693,139.9736
299.3778,0.2224,0.8715,-0.5768,352.2096,98.8237,139.8547
299.3889,0.2224,0.8715,-0.5766,352.2137,98.7798,139.7216
299.4,0.2224,0.8717,-0.5765,352.2246,98.7291,139.5862
299.4111,0.2224,0.8719,-0.5763,352.2241,98.6636,139.4319
299.4222,0.2223,0.8721,-0.5761,352.2141,98.6026,139.2612
299.4333,0.2222,0.8722,-0.5758,352.1867,98.537,139.0649
299.4445,0.2221,0.8724,-0.5756,352.1685,98.4591,138.8813
299.4556,0.222,0.8724,-0.5753,352.1571,98.3946,138.7136
299.4667,0.2219,0.8726,-0.575,352.1564,98.3148,138.5492
299.4778,0.2217,0.8726,-0.5747,352.1834,98.2064,138.3936
299.4889,0.2215,0.8728,-0.5742,352.20300000000003,98.0846,138.2599
299.5,0.2214,0.8729,-0.5738,352.2144,97.9671,138.1214
299.5111,0.2211,0.873,-0.5733,352.2507,97.8669,137.9658
299.5222,0.2209,0.873,-0.5729,352.2735,97.7736,137.8118
299.5334,0.2207,0.8731,-0.5724,352.2878,97.6994,137.6681
299.5445,0.2206,0.8732,-0.5721,352.3073,97.6493,137.5352
299.5556,0.2205,0.8732,-0.5717,352.3322,97.6022,137.43200000000002
299.5667,0.2203,0.8732,-0.5714,352.35400000000004,97.5494,137.3433
299.5778,0.2203,0.8733,-0.5711,352.3663,97.4776,137.2864
299.5889,0.2203,0.8733,-0.5706,352.3747,97.3896,137.2391
299.6,0.2201,0.8734,-0.5704,352.4076,97.3012,137.1981
299.6111,0.2199,0.8733,-0.5702,352.4562,97.2202,137.1373
299.6222,0.2197,0.8734,-0.57,352.50699999999995,97.1451,137.1006
299.6333,0.2196,0.8734,-0.5698,352.5488,97.0853,137.0625
299.6444,0.2193,0.8733,-0.5697,352.55800000000005,97.0216,137.0369
299.6555,0.2191,0.8733,-0.5696,352.5554,96.9948,137.0164
299.6667,0.21899999999999997,0.8733,-0.5694,352.5763,96.9659,136.9817
