time,FailOnTouchObstacleMed_pos_x,FailOnTouchObstacleMed_pos_y,FailOnTouchObstacleMed_pos_z,FailOnTouchObstacleMed_rot_x,FailOnTouchObstacleMed_rot_y,FailOnTouchObstacleMed_rot_z
324.1556,0.1225,0.79,-0.105,0.0,0.0,0.0
324.1667,0.1225,0.79,-0.105,0.0,0.0,0.0
324.1778,0.1225,0.79,-0.105,0.0,0.0,0.0
324.1889,0.1225,0.79,-0.105,0.0,0.0,0.0
324.2,0.1225,0.79,-0.105,0.0,0.0,0.0
324.2111,0.1225,0.79,-0.105,0.0,0.0,0.0
324.2222,0.1225,0.79,-0.105,0.0,0.0,0.0
324.2333,0.1225,0.79,-0.105,0.0,0.0,0.0
324.2444,0.1225,0.79,-0.105,0.0,0.0,0.0
324.2556,0.1225,0.79,-0.105,0.0,0.0,0.0
324.2667,0.1225,0.79,-0.105,0.0,0.0,0.0
324.2778,0.1225,0.79,-0.105,0.0,0.0,0.0
324.2889,0.1225,0.79,-0.105,0.0,0.0,0.0
324.3,0.1225,0.79,-0.105,0.0,0.0,0.0
324.3111,0.1225,0.79,-0.105,0.0,0.0,0.0
324.3222,0.1225,0.79,-0.105,0.0,0.0,0.0
324.3333,0.1225,0.79,-0.105,0.0,0.0,0.0
324.3445,0.1225,0.79,-0.105,0.0,0.0,0.0
324.3556,0.1225,0.79,-0.105,0.0,0.0,0.0
324.3667,0.1225,0.79,-0.105,0.0,0.0,0.0
324.3778,0.1225,0.79,-0.105,0.0,0.0,0.0
324.3889,0.1225,0.79,-0.105,0.0,0.0,0.0
324.4,0.1225,0.79,-0.105,0.0,0.0,0.0
324.4111,0.1225,0.79,-0.105,0.0,0.0,0.0
324.4222,0.1225,0.79,-0.105,0.0,0.0,0.0
324.4333,0.1225,0.79,-0.105,0.0,0.0,0.0
324.4445,0.1225,0.79,-0.105,0.0,0.0,0.0
324.4556,0.1225,0.79,-0.105,0.0,0.0,0.0
324.4667,0.1225,0.79,-0.105,0.0,0.0,0.0
324.4778,0.1225,0.79,-0.105,0.0,0.0,0.0
324.4889,0.1225,0.79,-0.105,0.0,0.0,0.0
324.5,0.1225,0.79,-0.105,0.0,0.0,0.0
324.5111,0.1225,0.79,-0.105,0.0,0.0,0.0
324.5222,0.1225,0.79,-0.105,0.0,0.0,0.0
324.5334,0.1225,0.79,-0.105,0.0,0.0,0.0
324.5445,0.1225,0.79,-0.105,0.0,0.0,0.0
324.5556,0.1225,0.79,-0.105,0.0,0.0,0.0
324.5667,0.1225,0.79,-0.105,0.0,0.0,0.0
324.5778,0.1225,0.79,-0.105,0.0,0.0,0.0
324.5889,0.1225,0.79,-0.105,0.0,0.0,0.0
324.6,0.1225,0.79,-0.105,0.0,0.0,0.0
324.6111,0.1225,0.79,-0.105,0.0,0.0,0.0
324.6222,0.1225,0.79,-0.105,0.0,0.0,0.0
