start_time,end_time,dominant_object,non_dominant_object,interaction_type
1183.067,1185.211,Hand,FailOnTouchObstacleMed,LeftGate
1183.067,1184.278,Hand,FailOnTouchObstacleMed-1,LeftGate
1183.145,1185.333,HandToWrist,FailOnTouchObstacleMed,LeftGate
1183.145,1184.378,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
1183.389,1183.9560000000001,WristToElbow,FailOnTouchObstacleMed,LeftGate
1183.389,1183.9560000000001,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
1183.579,1184.785,Hand,FailOnTouchObstacleLong,PickedUp
1184.8,1184.9,Hand,FailOnTouchObstacleLong,Pushed
1185.0330000000001,1185.333,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
1185.078,1186.478,WristToElbow,FailOnTouchObstacleMed,LeftGate
1185.078,1186.478,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
1185.1,1185.211,Hand,FailOnTouchObstacleMed-1,LeftGate
1185.2,1185.756,Hand,FailOnTouchObstacleLong,RightGate
1185.233,1185.622,Hand,FailOnTouchObstacleLong-1,LeftGate
1185.278,1185.822,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
1185.289,1185.922,HandToWrist,FailOnTouchObstacleLong,RightGate
1185.511,1187.522,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
1185.612,1186.371,Hand,FailOnTouchObstacleShort-1,PickedUp
1185.656,1186.011,Hand,FailOnTouchObstacleShort,RightGate
1185.722,1187.4669999999999,WristToElbow,FailOnTouchObstacleLong,RightGate
1185.733,1186.278,HandToWrist,FailOnTouchObstacleShort,RightGate
1185.9560000000001,1187.389,WristToElbow,FailOnTouchObstacleShort,RightGate
1186.378,1186.522,Hand,FailOnTouchObstacleShort-1,Pushed
1186.411,1187.222,Hand,FailOnTouchObstacleShort-1,RightGate
1186.489,1186.611,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
1186.489,1186.611,WristToElbow,FailOnTouchObstacleMed,LeftGate
1186.556,1187.2,HandToWrist,FailOnTouchObstacleShort-1,RightGate
1186.833,1186.978,Hand,Target,Pushed
1186.9,1187.0,WristToElbow,FailOnTouchObstacleShort-1,RightGate
1187.042,,Hand,Target,PickedUp
1187.1889999999999,1187.645,WristToElbow,FailOnTouchObstacleMed,LeftGate
1187.1889999999999,1187.645,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
1187.3,1187.444,HandToWrist,FailOnTouchObstacleShort,RightGate
1187.344,1187.4560000000001,Hand,FailOnTouchObstacleShort,RightGate
1187.389,1187.5330000000001,HandToWrist,FailOnTouchObstacleLong,RightGate
1187.422,1187.5439999999999,Hand,FailOnTouchObstacleLong,RightGate
1187.433,1187.567,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
1187.4669999999999,1187.567,Hand,FailOnTouchObstacleLong-1,LeftGate
1187.556,1187.6889999999999,HandToWrist,FailOnTouchObstacleMed,LeftGate
1187.556,1187.6889999999999,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
1187.589,1187.7,Hand,FailOnTouchObstacleMed-1,LeftGate
1187.589,1187.7,Hand,FailOnTouchObstacleMed,LeftGate
