time,FailOnTouchObstacleMed-1_pos_x,FailOnTouchObstacleMed-1_pos_y,FailOnTouchObstacleMed-1_pos_z,FailOnTouchObstacleMed-1_rot_x,FailOnTouchObstacleMed-1_rot_y,FailOnTouchObstacleMed-1_rot_z
984.4,0.0575,0.79,0.055,0.0,0.0,0.0
984.4111,0.0575,0.79,0.055,0.0,0.0,0.0
984.4222,0.0575,0.79,0.055,0.0,0.0,0.0
984.4333,0.0575,0.79,0.055,0.0,0.0,0.0
984.4445,0.0575,0.79,0.055,0.0,0.0,0.0
984.4556,0.0575,0.79,0.055,0.0,0.0,0.0
984.4667,0.0575,0.79,0.055,0.0,0.0,0.0
984.4778,0.0575,0.79,0.055,0.0,0.0,0.0
984.4889,0.0575,0.79,0.055,0.0,0.0,0.0
984.5,0.0575,0.79,0.055,0.0,0.0,0.0
984.5111,0.0575,0.79,0.055,0.0,0.0,0.0
984.5222,0.0575,0.79,0.055,0.0,0.0,0.0
984.5334,0.0575,0.79,0.055,0.0,0.0,0.0
984.5445,0.0575,0.79,0.055,0.0,0.0,0.0
984.5556,0.0575,0.79,0.055,0.0,0.0,0.0
984.5667,0.0575,0.79,0.055,0.0,0.0,0.0
984.5778,0.0575,0.79,0.055,0.0,0.0,0.0
984.5889,0.0575,0.79,0.055,0.0,0.0,0.0
984.6,0.0575,0.79,0.055,0.0,0.0,0.0
984.6111,0.0575,0.79,0.055,0.0,0.0,0.0
984.6223,0.0575,0.79,0.055,0.0,0.0,0.0
984.6334,0.0575,0.79,0.055,0.0,0.0,0.0
984.6445,0.0575,0.79,0.055,0.0,0.0,0.0
984.6556,0.0575,0.79,0.055,0.0,0.0,0.0
984.6667,0.0575,0.79,0.055,0.0,0.0,0.0
984.6778,0.0575,0.79,0.055,0.0,0.0,0.0
984.6889,0.0575,0.79,0.055,0.0,0.0,0.0
984.7,0.0575,0.79,0.055,0.0,0.0,0.0
984.7111,0.0575,0.79,0.055,0.0,0.0,0.0
984.7222,0.0575,0.79,0.055,0.0,0.0,0.0
984.7333,0.0575,0.79,0.055,0.0,0.0,0.0
984.7444,0.0575,0.79,0.055,0.0,0.0,0.0
984.7556,0.0575,0.79,0.055,0.0,0.0,0.0
984.7667,0.0575,0.79,0.055,0.0,0.0,0.0
984.7778,0.0575,0.79,0.055,0.0,0.0,0.0
984.7889,0.0575,0.79,0.055,0.0,0.0,0.0
984.8,0.0575,0.79,0.055,0.0,0.0,0.0
984.8112,0.0575,0.79,0.055,0.0,0.0,0.0
984.8223,0.0575,0.79,0.055,0.0,0.0,0.0
984.8334,0.0575,0.79,0.055,0.0,0.0,0.0
984.8445,0.0575,0.79,0.055,0.0,0.0,0.0
984.8556,0.0575,0.79,0.055,0.0,0.0,0.0
984.8667,0.0575,0.79,0.055,0.0,0.0,0.0
984.8778,0.0575,0.79,0.055,0.0,0.0,0.0
984.8889,0.0575,0.79,0.055,0.0,0.0,0.0
984.9,0.0575,0.79,0.055,0.0,0.0,0.0
984.9111,0.0575,0.79,0.055,0.0,0.0,0.0
984.9222,0.0575,0.79,0.055,0.0,0.0,0.0
984.9333,0.0575,0.79,0.055,0.0,0.0,0.0
984.9445,0.0575,0.79,0.055,0.0,0.0,0.0
984.9556,0.0575,0.79,0.055,0.0,0.0,0.0
984.9667,0.0575,0.79,0.055,0.0,0.0,0.0
984.9778,0.0575,0.79,0.055,0.0,0.0,0.0
984.9889,0.0575,0.79,0.055,0.0,0.0,0.0
985.0,0.0575,0.79,0.055,0.0,0.0,0.0
985.0111,0.0575,0.79,0.055,0.0,0.0,0.0
985.0222,0.0575,0.79,0.055,0.0,0.0,0.0
985.0334,0.0575,0.79,0.055,0.0,0.0,0.0
985.0445,0.0575,0.79,0.055,0.0,0.0,0.0
985.0556,0.0575,0.79,0.055,0.0,0.0,0.0
985.0667,0.0575,0.79,0.055,0.0,0.0,0.0
985.0778,0.0575,0.79,0.055,0.0,0.0,0.0
985.0889,0.0575,0.79,0.055,0.0,0.0,0.0
985.1,0.0575,0.79,0.055,0.0,0.0,0.0
985.1111,0.0575,0.79,0.055,0.0,0.0,0.0
985.1223,0.0575,0.79,0.055,0.0,0.0,0.0
985.1334,0.0575,0.79,0.055,0.0,0.0,0.0
985.1445,0.0575,0.79,0.055,0.0,0.0,0.0
985.1556,0.0575,0.79,0.055,0.0,0.0,0.0
985.1667,0.0575,0.79,0.055,0.0,0.0,0.0
985.1778,0.0575,0.79,0.055,0.0,0.0,0.0
985.1889,0.0575,0.79,0.055,0.0,0.0,0.0
985.2,0.0575,0.79,0.055,0.0,0.0,0.0
985.2111,0.0575,0.79,0.055,0.0,0.0,0.0
985.2222,0.0575,0.79,0.055,0.0,0.0,0.0
985.2333,0.0575,0.79,0.055,0.0,0.0,0.0
985.2444,0.0575,0.79,0.055,0.0,0.0,0.0
985.2556,0.0575,0.79,0.055,0.0,0.0,0.0
985.2667,0.0575,0.79,0.055,0.0,0.0,0.0
