time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
956.2889,0.1921,0.7836,-0.2673,356.2651,38.3089,336.8004
956.3,0.1924,0.7835,-0.2672,356.2992,38.5165,336.7425
956.3112,0.1928,0.7834,-0.2673,356.4064,38.8166,336.7202
956.3223,0.1931,0.7835,-0.2674,356.5132,38.9551,336.7283
956.3334,0.1935,0.7835,-0.2672,356.6207,38.9142,336.6751
956.3445,0.19399999999999998,0.7834,-0.2668,356.6968,38.7006,336.5897
956.3556,0.1945,0.7833,-0.2663,356.7441,38.5318,336.53
956.3667,0.1948,0.7829999999999999,-0.2659,356.73800000000006,38.2865,336.5734
956.3778,0.1952,0.7828,-0.2657,356.7064,38.2739,336.6969
956.3889,0.1955,0.7828,-0.2656,356.6824,38.3876,336.6898
956.4,0.1957,0.7825,-0.2658,356.6443,38.7897,336.6967
956.4111,0.1959,0.7825,-0.2658,356.6027,39.0144,336.8384
956.4222,0.196,0.7823,-0.2659,356.5402,39.1711,336.9965
956.4333,0.1962,0.7824,-0.2659,356.5105,39.2064,336.9969
956.4445,0.1962,0.7823,-0.266,356.4697,39.1244,336.9778
956.4556,0.196,0.7822,-0.266,356.4456,38.8401,336.92699999999996
956.4667,0.1958,0.7821,-0.266,356.4435,38.4989,336.9055
956.4778,0.1955,0.7819,-0.2661,356.4714,38.2421,336.9251
956.4889,0.1952,0.7819,-0.2663,356.5115,38.1064,336.969
956.5,0.1947,0.7815,-0.2664,356.5816,38.2232,337.0251
956.5111,0.1946,0.7812,-0.2667,356.5661,38.3145,337.0357
956.5222,0.1944,0.7809999999999999,-0.2667,356.5443,38.4534,337.0728
956.5334,0.1942,0.7809,-0.2668,356.5254,38.4896,337.126
956.5445,0.1941,0.7807,-0.2668,356.4987,38.4325,337.1408
956.5556,0.1939,0.7805,-0.2666,356.5126,38.2848,337.1271
956.5667,0.1937,0.7804,-0.2666,356.55,38.1429,337.0956
956.5778,0.1934,0.7802,-0.2666,356.6393,38.0011,337.0634
956.5889,0.193,0.7801,-0.2667,356.7395,37.9082,337.0504
956.6,0.1928,0.78,-0.2668,356.8503,37.9178,337.0546
956.6111,0.1928,0.7798,-0.2667,356.9161,37.9663,337.0997
956.6223,0.1926,0.7797,-0.2667,356.9684,38.0109,337.0961
956.6334,0.1923,0.7795,-0.2667,356.9866,38.0475,337.0149
956.6445,0.1919,0.7796,-0.2668,356.9594,38.061,336.9768
956.6556,0.1916,0.7796,-0.2669,356.8694,38.0508,336.9874
956.6667,0.1912,0.7793,-0.2668,356.7541,37.9068,337.0955
956.6778,0.1908,0.7794,-0.2667,356.6425,37.7328,337.1988
956.6889,0.1905,0.7795,-0.2669,356.5459,37.5311,337.1827
956.7,0.1903,0.7795,-0.2669,356.525,37.4576,337.1257
956.7111,0.1899,0.7797,-0.2669,356.5234,37.4358,337.0837
956.7222,0.1898,0.7798,-0.267,356.5431,37.5495,337.1037
956.7333,0.1897,0.7798,-0.2671,356.5271,37.5717,337.1581
956.7444,0.1896,0.7798,-0.2671,356.4654,37.5559,337.2047
956.7556,0.1895,0.7797,-0.2671,356.3977,37.4835,337.1922
956.7667,0.1895,0.7798,-0.2671,356.3258,37.3865,337.1848
956.7778,0.1894,0.7797,-0.2671,356.2685,37.2438,337.2071
956.7889,0.1893,0.7796,-0.2669,356.3592,37.129,337.1605
956.8,0.1891,0.7794,-0.2669,356.4196,37.0463,337.1721
956.8112,0.1891,0.7792,-0.267,356.5282,36.9692,337.2508
956.8223,0.18899999999999997,0.7792,-0.2671,356.6614,36.9752,337.1581
956.8334,0.18899999999999997,0.7792,-0.2672,356.7601,36.9795,337.0328
956.8445,0.1887,0.7791,-0.2673,356.7812,37.0321,336.9653
956.8556,0.1887,0.779,-0.2673,356.7163,37.0664,337.0988
956.8667,0.1886,0.7788,-0.2673,356.5996,37.0377,337.2565
956.8778,0.1883,0.7788,-0.2672,356.5223,36.9756,337.2945
956.8889,0.1883,0.7787,-0.267,356.4342,36.9002,337.2422
956.9,0.1883,0.7788,-0.2671,356.4061,36.8404,337.2598
956.9111,0.1883,0.7788,-0.267,356.4281,36.7848,337.2534
956.9222,0.1883,0.7788,-0.2671,356.5209,36.794000000000004,337.2019
956.9333,0.1883,0.7788,-0.2672,356.5758,36.823,337.1821
956.9445,0.1883,0.7789,-0.2672,356.6476,36.872,337.1436
956.9556,0.1883,0.7788,-0.2671,356.6996,36.9283,337.0762
956.9667,0.1883,0.7787,-0.267,356.7069,36.9071,337.0741
956.9778,0.1882,0.7786,-0.267,356.6818,36.8552,337.0975
956.9889,0.1882,0.7786,-0.2669,356.69699999999995,36.7934,337.0887
957.0,0.188,0.7785,-0.2669,356.746,36.6968,337.0221
957.0111,0.188,0.7786,-0.2669,356.8247,36.6694,336.9359
957.0222,0.188,0.7786,-0.267,356.8892,36.7194,336.8916
957.0334,0.1878,0.7785,-0.2671,356.9161,36.8042,336.875
957.0445,0.1878,0.7786,-0.2672,356.8881,36.9201,336.8747
957.0556,0.1878,0.7786,-0.2673,356.7836,36.9907,336.9444
957.0667,0.1878,0.7788,-0.2674,356.6883,36.995,337.0286
957.0778,0.1877,0.7789,-0.2673,356.5215,36.9286,337.1138
957.0889,0.1876,0.779,-0.2671,356.4029,36.8242,337.1183
957.1,0.1872,0.7788,-0.267,356.3459,36.7227,337.1499
957.1111,0.1868,0.779,-0.2669,356.3173,36.6247,337.1761
957.1223,0.1866,0.7791,-0.2669,356.3664,36.5453,337.0832
957.1334,0.1863,0.7792,-0.267,356.4407,36.547,336.9736
957.1445,0.18600000000000003,0.7794,-0.2669,356.4547,36.5532,336.9714
957.1556,0.1857,0.7794,-0.2668,356.4087,36.5167,337.0418
957.1667,0.1854,0.7796,-0.2669,356.3467,36.5056,337.0503
957.1778,0.1852,0.7795,-0.2669,356.2508,36.4959,337.0672
957.1889,0.1849,0.7795,-0.2669,356.1092,36.4373,337.157
957.2,0.1846,0.7797,-0.2669,355.9932,36.359,337.2804
957.2111,0.1842,0.7798,-0.2669,355.8524,36.245,337.3372
957.2222,0.1837,0.7798,-0.2672,355.7361,36.1247,337.3233
957.2333,0.1832,0.7799,-0.2671,355.6852,36.0015,337.2509
957.2444,0.1827,0.78,-0.2671,355.68,35.8729,337.2179
957.2556,0.1822,0.7801,-0.2672,355.7285,35.7854,337.1597
957.2667,0.1817,0.7801,-0.2671,355.7441,35.7172,337.1208
957.2778,0.1812,0.7802,-0.267,355.7256,35.6626,337.15
957.2889,0.1807,0.7802,-0.2664,355.6199,35.5473,337.2437
957.3,0.1802,0.7801,-0.266,355.4765,35.364000000000004,337.4141
957.3112,0.1798,0.78,-0.2656,355.3592,35.1623,337.5182
957.3223,0.1793,0.7802,-0.2653,355.3185,34.997,337.4921
957.3334,0.1785,0.7803,-0.2648,355.4332,34.7675,337.44699999999995
957.3445,0.1776,0.7806,-0.2643,355.5127,34.5181,337.4692
957.3556,0.1766,0.7809,-0.2635,355.6617,34.0995,337.5679
957.3667,0.1755,0.7812,-0.2627,355.7462,33.6117,337.7306
957.3778,0.1739,0.7816,-0.2614,355.7392,32.602,338.2575
957.3889,0.1723,0.782,-0.2602,355.7284,31.7039,338.6125
957.4,0.1702,0.7827,-0.2588,355.6871,30.5851,338.6296
957.4111,0.1678,0.7839,-0.2573,355.6534,29.4404,338.4262
957.4222,0.1655,0.7847,-0.256,355.6492,28.426,338.2335
957.4333,0.163,0.7858,-0.2545,355.5741,27.4569,337.8154
957.4445,0.1603,0.7871,-0.2528,355.4337,26.5911,337.7584
957.4556,0.1577,0.7884,-0.2512,355.2855,25.6353,338.2307
957.4667,0.1552,0.7898,-0.2495,355.1873,24.6367,338.6639
957.4778,0.1522,0.7914,-0.2476,355.1152,23.6581,339.124
957.4889,0.149,0.7931,-0.2459,355.0271,22.5718,339.5208
957.5,0.1456,0.795,-0.2438,354.9466,21.3324,339.8422
957.5111,0.1423,0.7971,-0.2417,354.8611,20.0196,340.0037
957.5222,0.1389,0.7991,-0.24,354.73,18.8642,339.9226
957.5334,0.1354,0.8013,-0.2374,354.4777,17.9354,339.3941
957.5445,0.1318,0.8035,-0.2349,354.0641,17.1746,339.0938
957.5556,0.1284,0.8057,-0.23199999999999998,353.4898,16.5744,339.3897
957.5667,0.1251,0.8079,-0.22899999999999998,352.8016,15.8897,340.2029
957.5778,0.1218,0.81,-0.226,352.1556,15.1121,340.9578
957.5889,0.1186,0.8123,-0.2228,351.3494,14.2964,341.9643
957.6,0.1152,0.8144,-0.2193,350.645,13.4312,342.8165
957.6111,0.1115,0.8166,-0.2157,350.1251,12.5813,343.2131
957.6223,0.1081,0.8189,-0.212,349.7241,11.8001,343.3011
957.6334,0.1081,0.8189,-0.212,349.7241,11.8001,343.3011
957.6445,0.1008,0.823,-0.2045,349.9257,10.3868,342.1432
957.6556,0.0967,0.8245,-0.2003,350.4065,9.7654,341.653
957.6667,0.0931,0.8259,-0.1962,350.8389,9.2894,341.7911
957.6778,0.09,0.8268,-0.1919,351.0486,8.8903,342.6077
957.6889,0.0865,0.8277,-0.1869,351.0374,8.4907,343.3948
957.7,0.0833,0.8283,-0.1817,350.6803,8.3039,344.4367
957.7111,0.0804,0.8288,-0.1764,350.1558,8.065,345.34
957.7222,0.0776,0.8293,-0.1707,349.6418,7.6667,346.1044
957.7333,0.0748,0.8298,-0.1651,349.306,7.3155,346.5403
957.7444,0.0748,0.8298,-0.1651,349.3061,7.3155,346.5402
957.7556,0.0693,0.8307,-0.1541,349.1909,7.0485,346.0692
957.7667,0.0693,0.8307,-0.1541,349.191,7.0485,346.0691
957.7778,0.0649,0.8302,-0.1433,349.5471,6.8284,346.1579
957.7889,0.063,0.8289,-0.1377,349.4274,6.6597,347.7596
957.8,0.0612,0.8277,-0.1324,349.2014,6.4576,349.5058
957.8112,0.0612,0.8277,-0.1324,349.2015,6.4576,349.5057
957.8223,0.0598,0.8262,-0.1271,348.9708,6.492999999999999,351.119
957.8334,0.0581,0.8247,-0.1222,349.0853,6.9138,351.3243
957.8445,0.0567,0.8235,-0.1177,349.61,7.3605,350.6045
957.8556,0.0551,0.8224,-0.1133,350.4424,7.6492,349.8016
957.8667,0.0539,0.8212,-0.109,351.1319,7.7778,349.5792
957.8778,0.0528,0.8194,-0.105,351.6459,7.7252,350.1909
957.8889,0.0526,0.8169,-0.1012,351.6236,7.681,351.7286
957.9,0.0521,0.8149,-0.0975,351.4712,7.724,353.3988
957.9111,0.0514,0.8132,-0.0945,351.5727,8.0145,354.1759
957.9222,0.0504,0.812,-0.0914,351.9198,8.3395,354.4419
957.9333,0.0497,0.8109,-0.08900000000000001,352.6442,8.7378,353.8623
957.9445,0.0488,0.8097,-0.0864,353.4145,8.9777,353.2242
957.9556,0.0481,0.8082,-0.0834,353.899,9.0763,353.0317
957.9667,0.0476,0.8065,-0.0806,353.9984,8.7932,353.2859
957.9778,0.0474,0.8047,-0.078,353.7908,8.27,354.153
957.9889,0.0476,0.8029999999999999,-0.0754,353.6356,7.987,354.7651
958.0,0.0476,0.8017,-0.0731,353.6991,7.9873,354.7896
958.0111,0.048,0.8008,-0.0713,354.0771,8.5997,353.8685
958.0222,0.0478,0.7999,-0.069,354.3811,9.07,353.8736
958.0334,0.0483,0.7989,-0.0672,354.526,9.3903,354.9417
958.0445,0.0488,0.7977,-0.0655,354.2618,9.0036,356.6497
958.0556,0.0495,0.7963,-0.0635,353.8887,8.5353,357.95599999999996
958.0667,0.0498,0.7952,-0.062,352.9916,7.9183,358.7803
958.0778,0.0502,0.7945,-0.0605,352.5772,7.7993,358.8462
958.0889,0.05,0.7946,-0.0593,352.5218,7.835,358.1654
958.1,0.0502,0.7946,-0.0586,352.7506,8.0555,357.0397
958.1111,0.0503,0.7944,-0.057999999999999996,352.9666,8.3464,355.8589
958.1223,0.0507,0.7937,-0.0573,352.9864,8.4998,355.4205
958.1334,0.051,0.7929999999999999,-0.0569,352.8593,8.3657,356.2012
958.1445,0.0517,0.7923,-0.0562,352.6415,8.0616,357.7833
958.1556,0.0524,0.7914,-0.0557,352.4753,7.8895,358.6903
958.1667,0.0529,0.7912,-0.0556,352.2629,7.9958,359.0
958.1778,0.0531,0.7911,-0.0561,352.6104,8.4351,358.5812
958.1889,0.0534,0.7909999999999999,-0.0566,352.6194,8.8707,357.4363
958.2,0.0538,0.7917,-0.0573,352.778,9.0439,356.9403
958.2111,0.0539,0.7913,-0.0581,352.9186,8.932,357.4352
958.2222,0.0542,0.7904,-0.0589,352.8104,8.7104,357.8126
958.2333,0.0544,0.7908,-0.06,352.5686,8.3742,358.0275
