start_time,end_time,dominant_object,non_dominant_object,interaction_type
375.8856,377.5838,Hand,FailOnTouchObstacleLong,PickedUp
377.8556,378.0445,Hand,FailOnTouchObstacleLong,RightGate
377.9,378.1556,HandToWrist,FailOnTouchObstacleLong,RightGate
377.9,378.0556,Hand,FailOnTouchObstacleMed,LeftGate
377.9445,378.1444,HandToWrist,FailOnTouchObstacleMed,LeftGate
377.9889,378.1444,HandToWrist,FailOnTouchObstacleShort,LeftGate
378.0111,382.4222,WristToElbow,FailOnTouchObstacleLong,RightGate
378.0111,379.3778,WristToElbow,FailOnTouchObstacleShort,LeftGate
378.0111,382.4222,WristToElbow,FailOnTouchObstacleMed,LeftGate
378.4214,379.6277,Hand,FailOnTouchObstacleShort-1,PickedUp
379.7333,382.4222,WristToElbow,FailOnTouchObstacleShort,LeftGate
380.4445,380.7111,Hand,FailOnTouchObstacleLong-1,LeftGate
380.4445,380.7111,Hand,FailOnTouchObstacleMed-1,LeftGate
380.5,380.8667,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
380.5,380.8667,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
380.5334,380.8445,Hand,FailOnTouchObstacleShort-1,RightGate
380.5778,381.8889,HandToWrist,FailOnTouchObstacleShort-1,RightGate
380.6556,381.7333,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
380.6556,381.7333,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
380.7444,381.6333,WristToElbow,FailOnTouchObstacleShort-1,RightGate
381.1247,,Hand,Target,PickedUp
381.3556,381.9445,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
381.3556,381.9445,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
381.4889,381.9445,Hand,FailOnTouchObstacleShort-1,RightGate
381.6111,381.9889,Hand,FailOnTouchObstacleLong-1,LeftGate
381.6111,381.9889,Hand,FailOnTouchObstacleMed-1,LeftGate
382.2444,382.5222,HandToWrist,FailOnTouchObstacleMed,LeftGate
382.2667,382.5334,HandToWrist,FailOnTouchObstacleLong,RightGate
382.3111,382.5,HandToWrist,FailOnTouchObstacleShort,LeftGate
382.3111,382.5445,Hand,FailOnTouchObstacleMed,LeftGate
382.3445,382.5667,Hand,FailOnTouchObstacleLong,RightGate
382.4445,382.5445,Hand,FailOnTouchObstacleShort,LeftGate
