start_time,end_time,dominant_object,non_dominant_object,interaction_type
255.8222,256.0556,Hand,FailOnTouchObstacleShort,LeftGate
255.8222,256.0556,Hand,FailOnTouchObstacleMed,LeftGate
255.8222,256.0556,Hand,FailOnTouchObstacleLong,RightGate
255.8667,256.2111,HandToWrist,FailOnTouchObstacleShort,LeftGate
255.8667,256.2111,HandToWrist,FailOnTouchObstacleMed,LeftGate
255.8667,256.2111,HandToWrist,FailOnTouchObstacleLong,RightGate
256.0333,258.5556,WristToElbow,FailOnTouchObstacleShort,LeftGate
256.0333,258.5556,WristToElbow,FailOnTouchObstacleMed,LeftGate
256.0333,258.5556,WristToElbow,FailOnTouchObstacleLong,RightGate
256.4222,256.8556,Hand,FailOnTouchObstacleShort-1,RightGate
256.4222,256.8556,Hand,FailOnTouchObstacleLong-1,LeftGate
256.4222,256.8556,Hand,FailOnTouchObstacleMed-1,RightGate
256.5,258.1778,HandToWrist,FailOnTouchObstacleShort-1,RightGate
256.5,258.1778,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
256.5,258.1778,HandToWrist,FailOnTouchObstacleMed-1,RightGate
256.8,257.9445,WristToElbow,FailOnTouchObstacleShort-1,RightGate
256.8,257.9445,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
256.8,257.9445,WristToElbow,FailOnTouchObstacleMed-1,RightGate
257.3888,,Hand,Target,PickedUp
257.8778,258.2111,Hand,FailOnTouchObstacleLong-1,LeftGate
257.8778,258.2111,Hand,FailOnTouchObstacleMed-1,RightGate
257.8778,258.2111,Hand,FailOnTouchObstacleShort-1,RightGate
258.3667,258.7444,HandToWrist,FailOnTouchObstacleLong,RightGate
258.3667,258.7444,HandToWrist,FailOnTouchObstacleMed,LeftGate
258.3667,258.7444,HandToWrist,FailOnTouchObstacleShort,LeftGate
258.5111,258.7778,Hand,FailOnTouchObstacleLong,RightGate
258.5111,258.7778,Hand,FailOnTouchObstacleMed,LeftGate
258.5111,258.7778,Hand,FailOnTouchObstacleShort,LeftGate
