directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,type,hand_only,start_timeout,each_half_timeout,shared_trial,trial_name,start_pos_x,start_moved_time,target_reached_time,outcome,interaction_log,HandTracker_movement_filename,WristTracker_movement_filename,ElbowTracker_movement_filename,ShoulderTracker_movement_filename,grid_objects_movement_filename
basic/P_190821153540/S001,basic,ICRA26,1,1,1,1,46.79963,52.36667,practice,False,5,System.Single[],,,0.0,47.06667,,HitBoundary,interaction_log_T001.csv,HandTracker_movement_T001.csv,WristTracker_movement_T001.csv,ElbowTracker_movement_T001.csv,ShoulderTracker_movement_T001.csv,grid_objects_movement_T001.csv
basic/P_190821153540/S001,basic,ICRA26,1,2,1,2,57.32636,70.64445,practice,False,5,System.Single[],,,0.0,58.21111,68.76583000000001,Success,interaction_log_T002.csv,HandTracker_movement_T002.csv,WristTracker_movement_T002.csv,ElbowTracker_movement_T002.csv,ShoulderTracker_movement_T002.csv,grid_objects_movement_T002.csv
basic/P_190821153540/S001,basic,ICRA26,1,3,1,3,74.07095,77.06667,practice,False,5,System.Single[],,,0.0,74.93333,,KnockedOverObstacle,interaction_log_T003.csv,HandTracker_movement_T003.csv,WristTracker_movement_T003.csv,ElbowTracker_movement_T003.csv,ShoulderTracker_movement_T003.csv,grid_objects_movement_T003.csv
basic/P_190821153540/S001,basic,ICRA26,1,4,1,4,80.42693,87.45555999999999,practice,False,5,System.Single[],,,0.0,81.08889,86.4,Success,interaction_log_T004.csv,HandTracker_movement_T004.csv,WristTracker_movement_T004.csv,ElbowTracker_movement_T004.csv,ShoulderTracker_movement_T004.csv,grid_objects_movement_T004.csv
basic/P_190821153540/S001,basic,ICRA26,1,5,1,5,90.98302,95.98889,practice,False,5,System.Single[],,,0.0,91.63334,95.02781999999999,Success,interaction_log_T005.csv,HandTracker_movement_T005.csv,WristTracker_movement_T005.csv,ElbowTracker_movement_T005.csv,ShoulderTracker_movement_T005.csv,grid_objects_movement_T005.csv
basic/P_190821153540/S001,basic,ICRA26,1,6,1,6,99.30596,106.3222,practice,False,5,System.Single[],,,0.0,100.5556,105.3035,Success,interaction_log_T006.csv,HandTracker_movement_T006.csv,WristTracker_movement_T006.csv,ElbowTracker_movement_T006.csv,ShoulderTracker_movement_T006.csv,grid_objects_movement_T006.csv
basic/P_190821153540/S001,basic,ICRA26,1,7,1,7,110.7326,115.4889,practice,False,5,System.Single[],,,0.0,111.4556,114.3889,Success,interaction_log_T007.csv,HandTracker_movement_T007.csv,WristTracker_movement_T007.csv,ElbowTracker_movement_T007.csv,ShoulderTracker_movement_T007.csv,grid_objects_movement_T007.csv
basic/P_190821153540/S001,basic,ICRA26,1,8,1,8,118.7082,124.8111,practice,False,5,System.Single[],,,0.0,119.3,123.6333,Success,interaction_log_T008.csv,HandTracker_movement_T008.csv,WristTracker_movement_T008.csv,ElbowTracker_movement_T008.csv,ShoulderTracker_movement_T008.csv,grid_objects_movement_T008.csv
basic/P_190821153540/S001,basic,ICRA26,1,9,1,9,128.1808,130.0111,practice,False,5,System.Single[],,,0.0,128.9222,,ArmInteraction,interaction_log_T009.csv,HandTracker_movement_T009.csv,WristTracker_movement_T009.csv,ElbowTracker_movement_T009.csv,ShoulderTracker_movement_T009.csv,grid_objects_movement_T009.csv
basic/P_190821153540/S001,basic,ICRA26,1,10,2,1,143.071,153.4556,main,False,5,System.Single[],False,,0.0,143.4111,152.1637,Success,interaction_log_T010.csv,HandTracker_movement_T010.csv,WristTracker_movement_T010.csv,ElbowTracker_movement_T010.csv,ShoulderTracker_movement_T010.csv,grid_objects_movement_T010.csv
basic/P_190821153540/S001,basic,ICRA26,1,11,2,2,155.8946,160.7333,main,False,5,System.Single[],False,,0.0,156.4778,159.6111,Success,interaction_log_T011.csv,HandTracker_movement_T011.csv,WristTracker_movement_T011.csv,ElbowTracker_movement_T011.csv,ShoulderTracker_movement_T011.csv,grid_objects_movement_T011.csv
basic/P_190821153540/S001,basic,ICRA26,1,12,2,3,163.1642,168.0889,main,False,5,System.Single[],False,,0.0,163.7667,167.0,Success,interaction_log_T012.csv,HandTracker_movement_T012.csv,WristTracker_movement_T012.csv,ElbowTracker_movement_T012.csv,ShoulderTracker_movement_T012.csv,grid_objects_movement_T012.csv
basic/P_190821153540/S001,basic,ICRA26,1,13,2,4,170.3727,173.6222,main,False,5,System.Single[],True,none_free_1,0.0,170.8667,,ArmInteraction,interaction_log_T013.csv,HandTracker_movement_T013.csv,WristTracker_movement_T013.csv,ElbowTracker_movement_T013.csv,ShoulderTracker_movement_T013.csv,grid_objects_movement_T013.csv
basic/P_190821153540/S001,basic,ICRA26,1,14,2,5,175.5203,181.7667,main,False,5,System.Single[],True,right_free_1,0.0,176.1333,180.5778,Success,interaction_log_T014.csv,HandTracker_movement_T014.csv,WristTracker_movement_T014.csv,ElbowTracker_movement_T014.csv,ShoulderTracker_movement_T014.csv,grid_objects_movement_T014.csv
basic/P_190821153540/S001,basic,ICRA26,1,15,2,6,184.547,192.6333,main,False,5,System.Single[],True,left_free_first_row_2,0.0,185.2556,191.4615,Success,interaction_log_T015.csv,HandTracker_movement_T015.csv,WristTracker_movement_T015.csv,ElbowTracker_movement_T015.csv,ShoulderTracker_movement_T015.csv,grid_objects_movement_T015.csv
basic/P_190821153540/S001,basic,ICRA26,1,16,2,7,194.9785,199.4222,main,False,5,System.Single[],False,,0.0,195.6778,198.3445,Success,interaction_log_T016.csv,HandTracker_movement_T016.csv,WristTracker_movement_T016.csv,ElbowTracker_movement_T016.csv,ShoulderTracker_movement_T016.csv,grid_objects_movement_T016.csv
basic/P_190821153540/S001,basic,ICRA26,1,17,2,8,201.6606,206.7333,main,False,5,System.Single[],False,,0.0,202.2556,205.5111,Success,interaction_log_T017.csv,HandTracker_movement_T017.csv,WristTracker_movement_T017.csv,ElbowTracker_movement_T017.csv,ShoulderTracker_movement_T017.csv,grid_objects_movement_T017.csv
basic/P_190821153540/S001,basic,ICRA26,1,18,2,9,209.0327,215.1111,main,False,5,System.Single[],False,,0.0,209.3667,213.9444,Success,interaction_log_T018.csv,HandTracker_movement_T018.csv,WristTracker_movement_T018.csv,ElbowTracker_movement_T018.csv,ShoulderTracker_movement_T018.csv,grid_objects_movement_T018.csv
basic/P_190821153540/S001,basic,ICRA26,1,19,2,10,217.2876,222.3333,main,False,5,System.Single[],False,,0.0,217.9778,221.0186,Success,interaction_log_T019.csv,HandTracker_movement_T019.csv,WristTracker_movement_T019.csv,ElbowTracker_movement_T019.csv,ShoulderTracker_movement_T019.csv,grid_objects_movement_T019.csv
