time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
109.4556,0.0267,0.8008,-0.2641,307.1738,340.0402,1.1451
109.4667,0.0269,0.8009999999999999,-0.2639,307.1238,340.1915,1.0848
109.4778,0.0274,0.8011,-0.2636,307.0717,340.3542,1.0426
109.4889,0.0278,0.8012,-0.2632,307.0317,340.5383,1.0037
109.5,0.0283,0.8014,-0.2629,306.9875,340.7482,0.9303
109.5111,0.0287,0.8016,-0.2626,306.9877,341.0093,0.7506
109.5222,0.028999999999999998,0.8016,-0.2619,307.039,341.2409,0.5337
109.5333,0.0293,0.8014,-0.2617,307.078,341.3573,0.4396
109.5444,0.0295,0.8017,-0.2614,307.0819,341.3631,0.478
109.5556,0.0293,0.8019,-0.2612,307.0834,341.2363,0.6173
109.5667,0.0293,0.8018,-0.2604,307.1593,341.126,0.7049
109.5778,0.0292,0.8019,-0.2601,307.1828,340.8952,0.9327
109.5889,0.0287,0.8022,-0.2596,307.223,340.7282,1.1296
109.6,0.0285,0.8023,-0.2593,307.2296,340.6335,1.2778
109.6111,0.0281,0.8024,-0.2591,307.246,340.5407,1.3901
109.6222,0.0276,0.8026,-0.2589,307.3054,340.425,1.4602
109.6333,0.027000000000000003,0.8027,-0.2588,307.3832,340.3207,1.4474
109.6444,0.0265,0.8028,-0.2587,307.3609,340.1901,1.4446
109.6556,0.0258,0.8029999999999999,-0.2583,307.3491,339.9529,1.5668
109.6667,0.0253,0.8031,-0.2582,307.3245,339.7069,1.7287
109.6778,0.0246,0.8032,-0.2581,307.2403,339.4028,2.0103
109.6889,0.024,0.8033,-0.2579,307.1884,339.2122,2.1322
109.7,0.0236,0.8035,-0.2579,307.121,339.0495,2.1985
109.7111,0.0232,0.8036,-0.2576,307.0693,338.9014,2.2715
109.7222,0.0226,0.8038,-0.2576,307.0252,338.7496,2.3714
109.7333,0.0221,0.8038,-0.2574,306.9886,338.6734,2.4417
109.7444,0.0216,0.8039,-0.2574,306.9965,338.68,2.4089
109.7556,0.0212,0.804,-0.2573,307.0321,338.7087,2.2731
109.7667,0.0207,0.804,-0.2572,307.093,338.7376,2.1115
109.7778,0.0204,0.8041,-0.257,307.1187,338.7333,2.0255
109.7889,0.0202,0.8039,-0.2569,307.0966,338.6864,2.0632
109.8,0.0202,0.8042,-0.2568,307.0787,338.63,2.1142
109.8111,0.02,0.8043,-0.2566,307.0136,338.5499,2.1933
109.8222,0.0199,0.8043,-0.2564,306.9418,338.4361,2.3512
109.8333,0.0198,0.8046,-0.2565,306.9091,338.389,2.3697
109.8444,0.0197,0.8047,-0.2565,306.8887,338.4246,2.326
109.8556,0.0195,0.8049,-0.2563,306.8853,338.4659,2.27
109.8667,0.0194,0.8051,-0.2564,306.9051,338.5197,2.1559
109.8778,0.0192,0.8052,-0.2564,306.9136,338.5209,2.0958
109.8889,0.0191,0.8053,-0.2564,306.9127,338.4959,2.0836
109.9,0.0189,0.8053,-0.2564,306.9043,338.4325,2.1339
109.9111,0.0188,0.8053,-0.2564,306.8588,338.3752,2.2232
109.9222,0.0187,0.8053,-0.2562,306.8311,338.3239,2.2752
109.9333,0.0186,0.8053,-0.2561,306.7929,338.2757,2.3597
109.9445,0.0187,0.8052,-0.256,306.7962,338.2882,2.3959
109.9556,0.0187,0.8052,-0.2558,306.83099999999996,338.3666,2.3446
109.9667,0.0188,0.8053,-0.2557,306.8598,338.5185,2.2121
109.9778,0.0188,0.8053,-0.2554,306.8727,338.6495,2.1029
109.9889,0.0187,0.8055,-0.255,306.9006,338.6871,2.0966
110.0,0.0186,0.8056,-0.2545,306.9147,338.6943,2.1683
110.0111,0.0185,0.8059,-0.2535,306.8594,338.7117,2.2953
110.0222,0.0184,0.8063,-0.2531,306.805,338.7732,2.3643
110.0333,0.0182,0.8067,-0.2523,306.7431,338.8588,2.4216
110.0444,0.018000000000000002,0.8074,-0.2511,306.6012,339.0659,2.4377
110.0556,0.0179,0.8079999999999999,-0.25,306.5018,339.2331,2.4497
110.0667,0.0177,0.8088,-0.2486,306.3717,339.4365,2.4257
110.0778,0.0172,0.8097,-0.2471,306.221,339.6514,2.4407
110.0889,0.0169,0.8106,-0.2452,306.0519,339.8469,2.4508
110.1,0.0167,0.8117,-0.2434,305.9118,340.0815,2.4722
110.1111,0.0163,0.8125,-0.2416,305.8409,340.2773,2.4875
110.1222,0.0159,0.8133,-0.2393,305.8073,340.44599999999997,2.5531
110.1333,0.0156,0.8142,-0.2371,305.8014,340.5732,2.5824
110.1444,0.0151,0.8149,-0.2348,305.7717,340.6477,2.6511
110.1556,0.0145,0.8155,-0.2323,305.7142,340.6606,2.6881
110.1667,0.0138,0.8159,-0.2297,305.6795,340.6801,2.8181
110.1778,0.0131,0.8163,-0.22699999999999998,305.6506,340.699,3.0322
110.1889,0.0126,0.8167,-0.2245,305.6381,340.7112,3.2492
110.2,0.0118,0.8168,-0.2217,305.6916,340.756,3.3593
110.2111,0.0111,0.8170000000000001,-0.2192,305.6845,340.8716,3.3743
110.2222,0.0111,0.8170000000000001,-0.2192,305.6849,340.8723,3.3733
110.2333,0.01,0.8174,-0.2136,305.7231,341.1847,3.5213
110.2444,0.01,0.8174,-0.2136,305.7235,341.1855,3.5203
110.2556,0.0092,0.8173,-0.2107,305.7834,341.199,3.7718
110.2667,0.008,0.8170000000000001,-0.2049,305.9321,340.8785,4.5137
110.2778,0.008,0.8170000000000001,-0.2049,305.9324,340.8793,4.5127
110.2889,0.0075,0.8165,-0.2018,305.99,340.5372,5.1194
110.3,0.006999999999999999,0.8161,-0.1986,305.9358,340.2852,5.7135
110.3111,0.0063,0.8156,-0.1953,305.8141,340.1532,6.218999999999999
110.3222,0.0056,0.8152,-0.1922,305.7254,340.1367,6.5609
110.3333,0.0049,0.8147,-0.1891,305.6636,340.3229,6.649
110.3444,0.0043,0.8141,-0.1862,305.7764,340.5511,6.5547
110.3556,0.0036,0.8134,-0.1832,306.0525,340.7173,6.4932
110.3667,0.0032,0.8124,-0.1802,306.2896,340.7996,6.6078
110.3778,0.0029,0.8114,-0.1771,306.5725,340.8488,6.8784
110.3889,0.0022,0.8107,-0.1741,306.7108,340.9026,7.0835
110.4,0.0017,0.8097,-0.171,306.7848,341.0584,7.1738
110.4111,0.0014,0.8091,-0.1683,306.8176,341.3551,7.1544
110.4222,0.0009,0.8082,-0.1657,306.92,341.7031,6.9361
110.4333,0.0004,0.8074,-0.1629,307.0503,342.0203,6.7616
110.4445,0.0001,0.8068,-0.1606,307.2222,342.3582,6.5319
