start_time,end_time,dominant_object,non_dominant_object,interaction_type
158.7532,159.3674,Hand,FailOnTouchObstacleMed,PickedUp
159.7222,159.8556,Hand,FailOnTouchObstacleShort,LeftGate
159.7222,159.8556,Hand,FailOnTouchObstacleLong,LeftGate
159.7556,159.9333,HandToWrist,FailOnTouchObstacleShort,LeftGate
159.7556,159.9333,HandToWrist,FailOnTouchObstacleLong,LeftGate
159.8445,160.1,Hand,FailOnTouchObstacleMed,RightGate
159.8445,161.1333,WristToElbow,FailOnTouchObstacleShort,LeftGate
159.8445,161.1333,WristToElbow,FailOnTouchObstacleLong,LeftGate
159.9,160.3,HandToWrist,FailOnTouchObstacleMed,RightGate
160.0111,160.2222,Hand,FailOnTouchObstacleShort-1,RightGate
160.0111,160.2222,Hand,FailOnTouchObstacleMed-1,LeftGate
160.0111,160.2222,Hand,FailOnTouchObstacleLong-1,RightGate
160.0333,161.0,WristToElbow,FailOnTouchObstacleMed,RightGate
160.0444,160.5333,HandToWrist,FailOnTouchObstacleShort-1,RightGate
160.0444,160.5333,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
160.0444,160.5333,HandToWrist,FailOnTouchObstacleLong-1,RightGate
160.1889,160.9,WristToElbow,FailOnTouchObstacleShort-1,RightGate
160.1889,160.9,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
160.1889,160.9,WristToElbow,FailOnTouchObstacleLong-1,RightGate
160.5889,160.6,Hand,Target,Pushed
160.6073,,Hand,Target,PickedUp
160.7222,161.0,HandToWrist,FailOnTouchObstacleLong-1,RightGate
160.7222,161.0,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
160.7222,161.0,HandToWrist,FailOnTouchObstacleShort-1,RightGate
160.8333,161.0889,HandToWrist,FailOnTouchObstacleMed,RightGate
160.8667,161.0111,Hand,FailOnTouchObstacleLong-1,RightGate
160.8667,161.0111,Hand,FailOnTouchObstacleMed-1,LeftGate
160.8667,161.0111,Hand,FailOnTouchObstacleShort-1,RightGate
160.9333,161.1,Hand,FailOnTouchObstacleMed,RightGate
161.0778,161.2,HandToWrist,FailOnTouchObstacleLong,LeftGate
161.0778,161.2,HandToWrist,FailOnTouchObstacleShort,LeftGate
161.1222,161.2,Hand,FailOnTouchObstacleLong,LeftGate
161.1222,161.2,Hand,FailOnTouchObstacleShort,LeftGate
