start_time,end_time,dominant_object,non_dominant_object,interaction_type
215.2444,215.4778,Hand,FailOnTouchObstacleShort,RightGate
215.2444,215.4778,Hand,FailOnTouchObstacleMed,RightGate
215.2889,215.6111,HandToWrist,FailOnTouchObstacleShort,RightGate
215.2889,215.6111,HandToWrist,FailOnTouchObstacleMed,RightGate
215.4111,216.7889,WristToElbow,FailOnTouchObstacleShort,RightGate
215.4111,216.7444,WristToElbow,FailOnTouchObstacleMed,RightGate
216.1259,217.0643,Hand,FailOnTouchObstacleShort-1,PickedUp
217.4778,218.9333,WristToElbow,FailOnTouchObstacleShort,RightGate
217.5111,218.9333,WristToElbow,FailOnTouchObstacleMed,RightGate
217.6,217.9222,Hand,FailOnTouchObstacleMed-1,RightGate
217.6778,218.0889,HandToWrist,FailOnTouchObstacleMed-1,RightGate
217.7889,218.6556,Hand,FailOnTouchObstacleShort-1,LeftGate
217.8667,218.6667,WristToElbow,FailOnTouchObstacleMed-1,RightGate
217.8778,218.6445,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
218.1111,218.5444,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
218.1556,218.4556,Hand,Target,Pushed
218.3153,,Hand,Target,PickedUp
218.5556,218.7444,HandToWrist,FailOnTouchObstacleMed-1,RightGate
218.6222,218.7556,Hand,FailOnTouchObstacleMed-1,RightGate
218.8556,218.9889,HandToWrist,FailOnTouchObstacleMed,RightGate
218.8556,218.9889,HandToWrist,FailOnTouchObstacleShort,RightGate
218.8778,219.0111,Hand,FailOnTouchObstacleMed,RightGate
218.8778,219.0111,Hand,FailOnTouchObstacleShort,RightGate
