start_time,end_time,dominant_object,non_dominant_object,interaction_type
167.5108,168.3487,Hand,FailOnTouchObstacleMed,PickedUp
168.2667,168.4556,Hand,FailOnTouchObstacleMed,RightGate
168.3,168.3667,FailOnTouchObstacleMed,FailOnTouchObstacleLong,Pushed
169.1111,169.2333,Hand,FailOnTouchObstacleMed,LeftGate
169.1445,169.2889,HandToWrist,FailOnTouchObstacleMed,LeftGate
169.1556,169.2778,Hand,FailOnTouchObstacleShort,RightGate
169.1556,169.2778,Hand,FailOnTouchObstacleLong,LeftGate
169.1889,169.3667,HandToWrist,FailOnTouchObstacleShort,RightGate
169.1889,169.3667,HandToWrist,FailOnTouchObstacleLong,LeftGate
169.2,,WristToElbow,FailOnTouchObstacleMed,LeftGate
169.2667,,WristToElbow,FailOnTouchObstacleShort,RightGate
169.2667,,WristToElbow,FailOnTouchObstacleLong,LeftGate
169.6,,Hand,FailOnTouchObstacleMed-1,Pushed
169.6556,,Hand,FailOnTouchObstacleShort-1,RightGate
169.6556,,Hand,FailOnTouchObstacleLong-1,LeftGate
169.6667,,Hand,FailOnTouchObstacleMed-1,LeftGate
169.8667,,HandToWrist,FailOnTouchObstacleShort-1,RightGate
169.8667,,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
169.9333,,Hand,FailOnTouchObstacleMed-1,RightGate
170.0333,,FailOnTouchObstacleMed-1,Target,Pushed
