start_time,end_time,dominant_object,non_dominant_object,interaction_type
640.0116,640.6262,Hand,FailOnTouchObstacleMed,PickedUp
640.4111,640.4445,Hand,FailOnTouchObstacleShort,RightGate
640.4111,640.9,Hand,FailOnTouchObstacleLong,RightGate
640.8445,640.9,Hand,FailOnTouchObstacleShort,RightGate
641.0333,641.3111,Hand,FailOnTouchObstacleLong,RightGate
641.0333,641.3111,Hand,FailOnTouchObstacleShort,RightGate
641.1334,641.4,HandToWrist,FailOnTouchObstacleShort,RightGate
641.1334,641.4,HandToWrist,FailOnTouchObstacleLong,RightGate
641.2778,643.4889,WristToElbow,FailOnTouchObstacleShort,RightGate
641.2778,643.4889,WristToElbow,FailOnTouchObstacleLong,RightGate
641.3223,641.6,Hand,FailOnTouchObstacleMed,LeftGate
641.3778,641.8111,HandToWrist,FailOnTouchObstacleMed,LeftGate
641.4778,643.3667,WristToElbow,FailOnTouchObstacleMed,LeftGate
641.5333,641.9889,Hand,FailOnTouchObstacleLong-1,LeftGate
641.5333,641.9889,Hand,FailOnTouchObstacleMed-1,RightGate
641.6,643.2778,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
641.6,643.2778,HandToWrist,FailOnTouchObstacleMed-1,RightGate
641.9222,643.1667,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
641.9222,643.1667,WristToElbow,FailOnTouchObstacleMed-1,RightGate
642.8613,,Hand,Target,PickedUp
643.1223,643.2889,Hand,FailOnTouchObstacleLong-1,LeftGate
643.1223,643.2889,Hand,FailOnTouchObstacleMed-1,RightGate
643.2222,643.4333,HandToWrist,FailOnTouchObstacleMed,LeftGate
643.2889,643.4445,Hand,FailOnTouchObstacleMed,LeftGate
643.3889,643.5667,HandToWrist,FailOnTouchObstacleLong,RightGate
643.3889,643.5667,HandToWrist,FailOnTouchObstacleShort,RightGate
643.4333,643.5778,Hand,FailOnTouchObstacleLong,RightGate
643.4333,643.5778,Hand,FailOnTouchObstacleShort,RightGate
