time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
115.6556,0.1025,0.79,-0.105,0.0,0.0,0.0
115.6667,0.1025,0.79,-0.105,-0.001,-0.001,-0.001
115.6778,0.1025,0.79,-0.105,-0.002,-0.002,-0.002
115.6889,0.1025,0.79,-0.105,-0.0024,-0.0024,-0.0024
115.7,0.1025,0.79,-0.105,-0.0025,-0.0025,-0.0025
115.7111,0.1025,0.79,-0.105,-0.0023,-0.0023,-0.0023
115.7222,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.7333,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.7444,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.7556,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.7667,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.7778,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.7889,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.8,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.8111,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.8222,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.8333,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.8444,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.8556,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.8667,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.8778,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.8889,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.9,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.9111,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.9222,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.9333,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.9445,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
115.9556,0.1025,0.79,-0.105,-0.0022,-0.0022,-0.0022
