start_time,end_time,dominant_object,non_dominant_object,interaction_type
462.9,463.9667,Hand,FailOnTouchObstacleMed,Pushed
462.9222,463.2111,Hand,FailOnTouchObstacleShort,RightGate
462.9222,463.2111,Hand,FailOnTouchObstacleLong,LeftGate
462.9333,463.9333,Hand,FailOnTouchObstacleMed,RightGate
463.0265,463.786,Hand,FailOnTouchObstacleMed,PickedUp
464.4111,464.6333,Hand,FailOnTouchObstacleMed,RightGate
464.4111,464.6333,Hand,FailOnTouchObstacleShort,RightGate
464.4111,464.6333,Hand,FailOnTouchObstacleLong,LeftGate
464.4556,464.8111,HandToWrist,FailOnTouchObstacleMed,RightGate
464.4556,464.8222,HandToWrist,FailOnTouchObstacleShort,RightGate
464.4556,464.8222,HandToWrist,FailOnTouchObstacleLong,LeftGate
464.5889,,WristToElbow,FailOnTouchObstacleMed,RightGate
464.5889,,WristToElbow,FailOnTouchObstacleShort,RightGate
464.5889,,WristToElbow,FailOnTouchObstacleLong,LeftGate
465.0778,466.2111,Hand,FailOnTouchObstacleShort-1,Pushed
465.1111,465.3111,Hand,FailOnTouchObstacleMed-1,RightGate
465.1111,465.1556,Hand,FailOnTouchObstacleShort-1,RightGate
465.1111,465.3111,Hand,FailOnTouchObstacleLong-1,LeftGate
465.1488,466.0758,Hand,FailOnTouchObstacleShort-1,PickedUp
465.1889,466.1667,Hand,FailOnTouchObstacleShort-1,RightGate
465.3111,466.1556,Hand,FailOnTouchObstacleShort-1,LeftGate
